Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2026,Summer,2026-su,CI,424,Child Development &amp; Technology,"Theories of development will inform an analysis of current technologies marketed for pre-school children; issues related to technology and childhood will be explored. One class each week will focus on lectures and discussions about child development, the second class will focus on presentation of technology or technology genre and evaluation of their value for young children. 3 undergraduate hours. 4 graduate hours. Approved for both letter and S/U grading.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Approved for both letter and S/U grading.,,,41980,ONL,A,S2,,4 hours,A,Open (Restricted),Online,ONL,05:00 PM,07:50 PM,R,,,"Lehrer, M"
2026,Summer,2026-su,CI,431,Teaching Elementary Mathematics,"Examines the organization, scope, and sequence of the mathematics program and the functional nature of mathematics; methods, techniques, experiences, and materials of value in teaching mathematics, and the role of the classroom teacher. Includes laboratory experience, with supervised problem solving. 4 undergraduate hours. 4 graduate hours. Credit is not given for both CI 430 and CI 431. Prerequisite: MATH 103; admission to the Special Education Program.",4 hours.,4 undergraduate hours. 4 graduate hours. Credit is not given for both CI 430 and CI 431. Prerequisite: MATH 103; admission to the Special Education Program.,,,40644,C,A,S2A,,,A,Open,Lecture-Discussion,LCD,09:00 AM,11:50 AM,MTWR,4G,Education Building,"Poetzel, A"
2026,Summer,2026-su,CI,438,Computer Programming and the Classroom,"This course will introduces educators to the theoretical, pedagogical, and practical aspects of teaching computer programming in the K-12 setting. It will explore how computer science topics and concepts can impact learning, and offer practical strategies and resources to help teachers incorporate computer programming into their practice. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours.,,,41178,G,A,S2,,4 hours,A,Open (Restricted),Online,ONL,01:00 PM,03:50 PM,MR,,,
2026,Summer,2026-su,CI,446,Culture in the Classroom,"Explores cultural, political, and social factors that affect learning and teaching. Introduces students to the fields of educational anthropology and multicultural education and to the application of cultural information to curriculum development and classroom practice. The 3-hour undergraduate version and 4-hour graduate version meet the Cross-Cultural Studies for Teaching Limited-English-Proficient Students requirement for Bilingual and/or ESL Teaching Approval or Endorsement from the Illinois State Board of Education. 3 undergraduate hours. 2 or 4 graduate hours.",2 TO 4 hours.,3 undergraduate hours. 2 or 4 graduate hours.,,,37901,A,A,S2,,4 hours,A,Open (Restricted),Online,ONL,05:00 PM,08:00 PM,M,,,"Wawire, P"
2026,Summer,2026-su,CI,468,Children's Literature for Early Childhood Education,"Examines literature written for children ages birth-eight years; includes extensive reading and analysis of literature in all genres and formats and evaluation of literature in relation to cognitive and linguistic development, emergent literacy, linguistic and cultural diversity, and family and school literacy; reviews and applies theories about the functions and applications of literature. 3 undergraduate hours. 3 graduate hours. Prerequisite: One college course in literature; admission to the Early Childhood Teacher Education Program or the Early Childhood Professional Education concentration.",3 hours.,3 undergraduate hours. 3 graduate hours. Prerequisite: One college course in literature; admission to the Early Childhood Teacher Education Program or the Early Childhood Professional Education concentration.,,,41830,A,A,S2,,,A,Open (Restricted),Online,ONL,06:00 PM,08:50 PM,R,,,"Cyliax, L"
2026,Summer,2026-su,CI,471,Principles and Practices to Foster Independence in Reading,"Emphasizes reading comprehension and reading to learn in content fields in grades K-8. Includes focus on teaching reading to students from diverse cultural and linguistic backgrounds, including dialect speakers and English learners. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours.,,,40626,MGC,A,S2B,,4 hours,A,Open (Restricted),Online,ONL,09:00 AM,11:50 AM,MTWR,,,"Gutzmer, C"
2026,Summer,2026-su,CI,486,Teaching Methods for Computer Science,"Designed to help teachers put instructional theory, especially as it relates to computer science education, into practice. It will provide an integrated coverage of methods of computer science classroom instruction, management, and assessment. Includes lesson construction, practice teaching, in class exercises, discussion of readings, and micro-teaching. Students will leave with an understanding of applying computational thinking practices to the teaching process, addressing common barriers to CS with a focus on equity and diversity in CS classrooms, strategies to create a collaborative and inquiry-based learning environment, and best practices for assessment of computer science learning. 4 undergraduate hours. 4 graduate hours. Prerequisite: Students are required to have successfully completed CI 480 (Introduction to Computer Science for CS teachers) or an equivalent introduction to computer science class.",4 hours.,4 undergraduate hours. 4 graduate hours. Prerequisite: Students are required to have successfully completed CI 480 (Introduction to Computer Science for CS teachers) or an equivalent introduction to computer science class.,,,41585,A,A,S2,,,A,Open,Online,ONL,01:00 PM,03:50 PM,MR,,,"Dyer, E"
2026,Summer,2026-su,CI,501,Curriculum Development for the 21st Century,"Examines a variety of definitions of curriculum development, from past to present. Course activities use theories and research to frame discussions of substantive issues in the field: how learning is influenced by the stated goals of education; the cultural background of diverse learners; structure of the school setting; competencies of teachers; means of student assessment; and approaches to incorporating technology and 21st Century skills into classrooms.",4 hours.,,,,31174,A,A,S2,,,A,Open (Restricted),Online,ONL,04:00 PM,06:50 PM,T,,,"Driscoll, K"
2026,Summer,2026-su,CI,591,Field Study &amp; Thesis Seminar,"Assists doctoral candidates in planning field studies and thesis problems. Students are expected to present their studies at each of four stages: (1) the inception, delimitation, tentative design stage; (2) the proposed design stage; (3) the revised design stage; and (4) the final design stage. Students are expected to analyze critically all presentations. Prerequisite: Admission to doctoral study.",4 TO 8 hours.,Prerequisite: Admission to doctoral study.,,,10450,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,CI,595,Independent Study,"Offers opportunity and challenge of self-directive, independent study; develops the individual's ability as an independent student, and enables the student to pursue needed study in a field in which appropriate courses are not being offered during a given term. May be repeated to a maximum of 8 hours with approval. Prerequisite: Approval of study outline by adviser and the department chairperson prior to enrollment.",2 OR 4 hours.,May be repeated to a maximum of 8 hours with approval. Prerequisite: Approval of study outline by adviser and the department chairperson prior to enrollment.,,,10443,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2026,Summer,2026-su,CIC,390,CIC Intercampus Reg,,0 TO 18 hours.,,,,30754,A,A,S2,,,A,Open (Restricted),Conference,CNF,ARRANGED,,,,,"Blazek, K"
2026,Summer,2026-su,CIC,390,CIC Intercampus Reg,,0 TO 18 hours.,,,,34262,B,A,S2,CIC 390 Concurrent Reg,,A,Open (Restricted),Conference,CNF,ARRANGED,,,,,"Blazek, K"
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,30755,A,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,"Thompson, A"
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32592,B,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32593,C,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32594,D,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32595,E,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32596,F,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32597,G,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32598,H,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32599,I,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CIC,500,CIC Traveling Scholar,For students participating in the Traveling Scholar Program. Approved for Letter and S/U grading. May be repeated.,0 TO 20 hours.,Approved for Letter and S/U grading. May be repeated.,,,32600,J,A,S2,,,A,Closed,Conference,CNF,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,102,Medical Terms-GRK &amp; LAT Roots,Introduction to the study of Greek and Latin medical terms in various medical fields and to the linguistic patterns governing the combination of various roots through practical application of usage.,3 hours.,,,This course is offered exclusively online with weekly assignments.,37431,OL1,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,114,Introduction to Ancient Greek Culture,"Introductory study of ancient Greek literature, art, and culture.",3 hours.,,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,30857,OL1,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,115,Mythology of Greece and Rome,"Studies the major myths of Greece and Rome and their impact upon later art, music, and literature. Shares two hours of lecture with CLCV 111; additional hour of lecture-discussion for a closer analysis of topics. Credit is not given for both CLCV 115 and CLCV 111.",3 hours.,Credit is not given for both CLCV 115 and CLCV 111.,"Humanities - Lit & Arts, and Cultural Studies - Western course.","In the Fall and Spring semesters, students must register for one discussion and one lecture section.",38658,OL1,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,115,Mythology of Greece and Rome,"Studies the major myths of Greece and Rome and their impact upon later art, music, and literature. Shares two hours of lecture with CLCV 111; additional hour of lecture-discussion for a closer analysis of topics. Credit is not given for both CLCV 115 and CLCV 111.",3 hours.,Credit is not given for both CLCV 115 and CLCV 111.,"Humanities - Lit & Arts, and Cultural Studies - Western course.","In the Fall and Spring semesters, students must register for one discussion and one lecture section.",40416,OL3,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,116,Introduction to Ancient Roman Culture,"Introductory study of ancient Roman literature, art, and culture.",3 hours.,,"Humanities - Hist & Phil, and Cultural Studies - Western course.",,30863,A,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,231,Development of Ancient Cities,"Monuments, archaeological remains, and histories illustrating the development of the earliest states and urban centers of the Ancient Mediterranean, including Athens, Rome, Carthage, and Jerusalem. Same as JS 231.",3 hours.,Same as JS 231.,,,42563,A,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLCV,231,Development of Ancient Cities,"Monuments, archaeological remains, and histories illustrating the development of the earliest states and urban centers of the Ancient Mediterranean, including Athens, Rome, Carthage, and Jerusalem. Same as JS 231.",3 hours.,Same as JS 231.,,,42564,B,A,S2,,,A,Open,Online,ONL,ARRANGED,,,,,
2026,Summer,2026-su,CLE,613,Introduction to Clinical Practice (Longitudinal),"Examines and exposes to the fundamentals of clinical work including office support with basic history, vitals, understanding the team, communicating with patients, observing health care roles and processes. Additionally, this course addresses concepts of history and physical assessment, includes H&P, preoperative assessment, routine physicals. 0 to 5 professional hours. Approved for S/U grading only. May be repeated to a maximum of 15 credit hours across all semesters. SU (2), FA (5), SP (4), SU (2), FA (2) Prerequisite: Restricted to students enrolled in the Carle Illinois College of Medicine.",0 TO 5 hours.,"0 to 5 professional hours. Approved for S/U grading only. May be repeated to a maximum of 15 credit hours across all semesters. SU (2), FA (5), SP (4), SU (2), FA (2) Prerequisite: Restricted to students enrolled in the Carle Illinois College of Medicine.",,,40836,A,A,,,2 hours,A,Open (Restricted),Practice,PR,01:00 PM,05:00 PM,MTWRF,274,Medical Sciences Building,"MacDougall, A;Thomas, D"
2026,Summer,2026-su,CLE,613,Introduction to Clinical Practice (Longitudinal),"Examines and exposes to the fundamentals of clinical work including office support with basic history, vitals, understanding the team, communicating with patients, observing health care roles and processes. Additionally, this course addresses concepts of history and physical assessment, includes H&P, preoperative assessment, routine physicals. 0 to 5 professional hours. Approved for S/U grading only. May be repeated to a maximum of 15 credit hours across all semesters. SU (2), FA (5), SP (4), SU (2), FA (2) Prerequisite: Restricted to students enrolled in the Carle Illinois College of Medicine.",0 TO 5 hours.,"0 to 5 professional hours. Approved for S/U grading only. May be repeated to a maximum of 15 credit hours across all semesters. SU (2), FA (5), SP (4), SU (2), FA (2) Prerequisite: Restricted to students enrolled in the Carle Illinois College of Medicine.",,,41582,B,A,,,2 hours,A,Open (Restricted),Practice,PR,01:00 PM,05:00 PM,MTWRF,274,Medical Sciences Building,"MacDougall, A;Thomas, D"
2026,Summer,2026-su,CLE,614,Introduction to Clinical Practice – M2,"This is a longitudinal course, spanning the beginning of the second year, which covers the fundamentals of medical science while incorporating the skills of history and physical assessments. Topics to be covered include performing comprehensive physical exams, conducting and H&P (History and Physical), routine physicals, and interviewing patients. 2 professional hours. Approved for S/U grading only. Prerequisite: CLE 613. Restricted to second year students enrolled in the Carle Illinois College of Medicine.",2 hours.,2 professional hours. Approved for S/U grading only. Prerequisite: CLE 613. Restricted to second year students enrolled in the Carle Illinois College of Medicine.,,,42289,A,A,1,,,A,Open (Restricted),Practice,PR,ARRANGED,,,,,"MacDougall, A;Thomas, D"
2026,Summer,2026-su,CLE,631,Clinical Elective,"Exposes the students to a clinical specialty to learn more about treatment of disorders, lifestyle of the physicians and the experiences of the patients. Students will learn about interpersonal communication skills, gain a deeper understanding of the environment in which medical devices are used, observe therapeutic treatment in real time, and strengthen the clinical skills. 1 to 4 professional hours. Approved for S/U grading only. May be repeated up to 16 hours in the same semester to a maximum of 40 hours over separate semesters. Prerequisite: This course is restricted to Carle Illinois College of Medicine students.",1 TO 4 hours.,1 to 4 professional hours. Approved for S/U grading only. May be repeated up to 16 hours in the same semester to a maximum of 40 hours over separate semesters. Prerequisite: This course is restricted to Carle Illinois College of Medicine students.,,,40450,A,A,1,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,,,"Carpenter, K;Thomas, D"
2026,Summer,2026-su,CLE,631,Clinical Elective,"Exposes the students to a clinical specialty to learn more about treatment of disorders, lifestyle of the physicians and the experiences of the patients. Students will learn about interpersonal communication skills, gain a deeper understanding of the environment in which medical devices are used, observe therapeutic treatment in real time, and strengthen the clinical skills. 1 to 4 professional hours. Approved for S/U grading only. May be repeated up to 16 hours in the same semester to a maximum of 40 hours over separate semesters. Prerequisite: This course is restricted to Carle Illinois College of Medicine students.",1 TO 4 hours.,1 to 4 professional hours. Approved for S/U grading only. May be repeated up to 16 hours in the same semester to a maximum of 40 hours over separate semesters. Prerequisite: This course is restricted to Carle Illinois College of Medicine students.,,,41763,B,A,1,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,,,"Carpenter, K;Thomas, D"
2026,Summer,2026-su,CLE,640,Family Medicine Clerkship,"This longitudinal clerkship provides an exciting opportunity for students to have clinical experiences within their own student clinic, as well as ambulatory practices in disciplines such as psychiatry, pediatrics, and family medicine. Students will learn the core skills and knowledge essential to the practice of primary care: diagnosis and treatment of common outpatient complaints, management of chronic medical conditions, and strategies for health promotion and disease prevention. 1 to 10 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 10 hours. Available for honors grade. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",1 TO 10 hours.,1 to 10 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 10 hours. Available for honors grade. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40300,A,A,,,5 hours,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,,,"Kim, E;Thomas, D"
2026,Summer,2026-su,CLE,640,Family Medicine Clerkship,"This longitudinal clerkship provides an exciting opportunity for students to have clinical experiences within their own student clinic, as well as ambulatory practices in disciplines such as psychiatry, pediatrics, and family medicine. Students will learn the core skills and knowledge essential to the practice of primary care: diagnosis and treatment of common outpatient complaints, management of chronic medical conditions, and strategies for health promotion and disease prevention. 1 to 10 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 10 hours. Available for honors grade. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",1 TO 10 hours.,1 to 10 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 10 hours. Available for honors grade. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,42327,B,A,,,5 hours,A,Open,Practice,PR,ARRANGED,,MTWRF,,,"Kim, E;Thomas, D"
2026,Summer,2026-su,CLE,645,Internal Medicine Clerkship,"The medicine clerkship is a ten-week rotation. This clerkship emphasizes the integration and application of pathophysiology to the diagnosis and management of patients in addition to the skills of history-taking, physical examination, and case presentation. The course is an apprenticeship focusing on the bedside care of patients. Students work closely with house staff members and ward attendings making daily rounds, admitting new patients, and caring for them with the team. 10 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",10 hours.,10 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40783,A,A,,,,A,Open (Restricted),Practice,PR,08:00 AM,05:00 PM,MTWRF,,,"Adams, A;Thomas, D"
2026,Summer,2026-su,CLE,650,Neurology Clerkship,"The neurology clerkship is a four-week introduction to clinical neurology, the specialty of medicine devoted to patients with diseases of the nervous system. The clerkship emphasizes the basic clinical methods of bedside neurology: Based on the history and examination, students develop skills at neuroanatomical localization and clinical reasoning. Students learn to interpret clinical findings, develop a differential diagnosis, and formulate a plan of evaluation. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40784,A,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,,,"Huesmann, G;Thomas, D"
2026,Summer,2026-su,CLE,650,Neurology Clerkship,"The neurology clerkship is a four-week introduction to clinical neurology, the specialty of medicine devoted to patients with diseases of the nervous system. The clerkship emphasizes the basic clinical methods of bedside neurology: Based on the history and examination, students develop skills at neuroanatomical localization and clinical reasoning. Students learn to interpret clinical findings, develop a differential diagnosis, and formulate a plan of evaluation. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40785,B,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRFS,,,"Huesmann, G;Thomas, D"
2026,Summer,2026-su,CLE,655,Psychiatry Clerkship,"The Psychiatry Clerkship is a four week rotation. All students evaluate and follow patients on inpatient and outpatient services, participating in their patients' care with close attending and resident supervision. The acquisition of clinical skills is emphasized: conducting an interview to obtain a psychiatric history and mental status examination; organizing, recording, and presenting the findings to generate a differential diagnosis; and formulating a treatment plan in accordance with the biopsychosocial model. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40790,A,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Kitten, S;Thomas, D"
2026,Summer,2026-su,CLE,655,Psychiatry Clerkship,"The Psychiatry Clerkship is a four week rotation. All students evaluate and follow patients on inpatient and outpatient services, participating in their patients' care with close attending and resident supervision. The acquisition of clinical skills is emphasized: conducting an interview to obtain a psychiatric history and mental status examination; organizing, recording, and presenting the findings to generate a differential diagnosis; and formulating a treatment plan in accordance with the biopsychosocial model. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40791,B,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Kitten, S;Thomas, D"
2026,Summer,2026-su,CLE,660,Obstetrics &amp; Gynecology Clerkship,"The obstetrics and gynecology clerkship is a five-week rotation. The main objective is to familiarize students with the signs and symptoms of normal and abnormal reproductive function and to teach the basic examinations in obstetrics and gynecology. The course will emphasize and reinforce skills for taking an appropriate history, performing a physical and pelvic examination, formulating a differential diagnosis as well as a treatment plan, and properly managing patients. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40799,A,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Fay, N;Thomas, D;Whitmore, E"
2026,Summer,2026-su,CLE,660,Obstetrics &amp; Gynecology Clerkship,"The obstetrics and gynecology clerkship is a five-week rotation. The main objective is to familiarize students with the signs and symptoms of normal and abnormal reproductive function and to teach the basic examinations in obstetrics and gynecology. The course will emphasize and reinforce skills for taking an appropriate history, performing a physical and pelvic examination, formulating a differential diagnosis as well as a treatment plan, and properly managing patients. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40800,B,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Fay, N;Thomas, D;Whitmore, E"
2026,Summer,2026-su,CLE,665,Pediatrics Clerkship,"The Pediatrics Clerkship is a five week rotation. The rotation is divided between inpatient and outpatient experiences. The emphasis is on learning to care for children and families in a variety of patient care settings and developing the clinical skills, diagnostic reasoning, and basic management strategies core to the practice of pediatrics. Attending physicians emphasize normal child development as well as the role illness plays in the lives of children and families. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40804,A,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"McLean, E;Thomas, D"
2026,Summer,2026-su,CLE,665,Pediatrics Clerkship,"The Pediatrics Clerkship is a five week rotation. The rotation is divided between inpatient and outpatient experiences. The emphasis is on learning to care for children and families in a variety of patient care settings and developing the clinical skills, diagnostic reasoning, and basic management strategies core to the practice of pediatrics. Attending physicians emphasize normal child development as well as the role illness plays in the lives of children and families. 5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.",5 hours.,5 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40805,B,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"McLean, E;Thomas, D"
2026,Summer,2026-su,CLE,670,Surgery Clerkship,The Surgery Clerkship is a ten-week rotation. The clerkship is designed to provide clinical experience that improves skills in overall patient care as students apply their knowledge of the basic sciences and expand their knowledge base through exposure to the wide variety of patients and procedures that fall into the realm of general surgery. Students become a valued member of the team as they assume responsibility for the overall care of their patients preoperatively and postoperatively and assist in the operating room. 10 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,10 hours.,10 professional hours. Approved for S/U grading only. Available for honor grades. Prerequisite: This course is restricted to students enrolled in the MD program at Carle Illinois College of Medicine.,,,40806,A,A,,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Moore, H;Thomas, D"
2026,Summer,2026-su,CLE,675,Adult Reconstruction - Hip and Knee,"The student will be involved in the daily activities of caring for patients with hip and knee degenerative conditions, as well as potential hip or knee injuries such as hip fractures or periprosthetic fracture. The student will work 1:1 with primary faculty in both clinic and the OR. In clinic, the student will have increasing autonomy to perform history and physical exams on this adult population as appropriate. This begins with shadowing and builds to independent H&P taking with evaluation of pertinent studies. The OR experience begins with scrubbing and shadowing, but will go on to include patient positioning, assisting with draping, application of dressings, and other activities the faculty feels appropriate based on the student knowledge and performance. 4 professional hours. Approved for S/U grading only. May be repeated in separate terms up to a maximum 8 hours. Prerequisite: Completion of Phase 1 and OR Orientation class. Restricted to students enrolled in Phase 2 or Phase 3 of the Carle Illinois College of Medicine curriculum.",4 hours.,4 professional hours. Approved for S/U grading only. May be repeated in separate terms up to a maximum 8 hours. Prerequisite: Completion of Phase 1 and OR Orientation class. Restricted to students enrolled in Phase 2 or Phase 3 of the Carle Illinois College of Medicine curriculum.,,,41027,A,A,1,,,A,Open (Restricted),Practice,PR,ARRANGED,,MTWRF,ARR,Carle Foundation Hospital,"Cusick, B;Thomas, D"
2026,Summer,2026-su,CLE,680,Family Medicine Continuity Clinic,"The Family Medicine Clinic is a required course for students in Phase 2 of the Carle Illinois College of Medicine curriculum. The Family Medicine Clinic is structured to prioritize longitudinal relationships for continuous management of chronic disease. With graduated responsibility, medical students perform the functions of a primary care physician for their patient panel. Students are assigned to the clinic one evening per week. 1 to 3 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 8 hours. Prerequisite: Family Medicine Clerkship. Restricted to students enrolled in Phase 2 of the Carle Illinois College of Medicine curriculum.",1 TO 3 hours.,1 to 3 professional hours. Approved for S/U grading only. May be repeated in separate semesters to a maximum of 8 hours. Prerequisite: Family Medicine Clerkship. Restricted to students enrolled in Phase 2 of the Carle Illinois College of Medicine curriculum.,,,41922,A,A,1,,3 hours,A,Open (Restricted),Practice,PR,ARRANGED,,MTWR,,,"McCoy, D;Thomas, D"
