Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2019,Fall,2019-fa,ARTS,231,Jewelry/Metals II,"Additional experience and experimentation in designing and executing jewelry and related objects through fabrication, refinement of surface embellishment, joining, and finishing skills; further exploration of metal as a medium of personal aesthetic expression. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 230.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: ARTS 230.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,241,Image Practice,"Looks at the production and reception of images through a combination of historical, theoretical and practical perspectives. A variety of contexts from contemporary art, design and popular culture will be explored through research and visual projects. Special consideration will be given to current forms of reproduction, with students learning and utilizing common methods for rendering and realizing still images, including both print and screen-based output. This course satisfies the 4D requirement for the new Art andDesign Foundations curriculum. Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,243,Time Arts I,"Explores the potential of time-based media for creative expression and communications within the context of visual art and design. Classroom discussion will focus on historical and contemporary examples of time arts, written materials, and student work. Hands-on projects will introduce tools, issues and strategies particular to creating and analyzing work based in time. This course satisfies the 4D requirement for the new Art and Design Foundations curriculum. Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,244,Interaction I,"Introduction to the conceptualization and construction of interactive experience for art and design. Interaction will be examined as technical, structural, social, and historical. Work will include practice, research, discussion, and lecture. This course satisfies the 4D requirement in the new Art and Design Foundations curriculum. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: For art and design majors only.",3 hours.,Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: For art and design majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,250,Life Drawing,Representational and interpretive drawing from life explored through close observation and structural analysis of the human figure and other subject matter. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: ARTF 102 and ARTF 104. For Art majors only.,3 hours.,Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: ARTF 102 and ARTF 104. For Art majors only.,,
2019,Fall,2019-fa,ARTS,251,Beginning Painting,"This studio course familiarizes students with basic oil painting materials, techniques, and concepts. Topics to be addressed include composition, color theory, historical painting techniques, illusionistic space, and paint handling and application. Exploration and discussion of the ways in which paintings make meaning. This course satisfies the 2D requirement in the Art Foundations curriculum. Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,252,Making and Meaning,"Introduction to the relationship of material, method, and process to meaning in art practice. Through research, critique, and application of concepts in material studio processes, students will explore a diverse range of methods of achieving meaning in an artwork. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 102 and ARTS 104.",3 hours.,Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 102 and ARTS 104.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,280,Beginning Sculpture,"Introduction to basic concepts, processes, and materials in sculpture, with an emphasis on the relationship among these three aspects of producing works of art. Materials including wood, plaster, and clay will be used additively to fabricate, model and cast forms. Subtractive methods utilizing carving, and the making of meaning via materials, methods and context are also discussed. This course satisfies the 3D requirement in the Art Foundations curriculum. Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: For art and design majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,299,Spec Topics in Studio Art,"Special topics in Studio Art Courses. Topics and subject matter to be published in course listings. Additional fees may apply. See Class Schedule. May be repeated up to 6 hours in a semester, to a maximum of 12 total hours. Prerequisite: Sophomore standing in Art and Design.",3 hours.,"Additional fees may apply. See Class Schedule. May be repeated up to 6 hours in a semester, to a maximum of 12 total hours. Prerequisite: Sophomore standing in Art and Design.",,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,310,Ceramics Sculpture II,"Students will develop more sophisticated techniques and processes necessary to develop their personal voice and take more responsibility for concept, process and material in their work. Emphasis will stress processes related to creating ceramic sculpture such as hand construction techniques, kiln firing, clay and glaze experimentation. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 210.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: ARTS 210.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,330,Jewelry Metals III,"The design and production of jewelry and related objects with additional experience in manipulative techniques such as casting, electroforming, surface decoration, enamelling, complex construction and forming. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 231 and enrollment in the crafts curriculum. For Art majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: ARTS 231 and enrollment in the crafts curriculum. For Art majors only.,,A student registered in one or more Art & Design course(s) exhibiting this message will be assessed a $95 facility use fee once each term.
2019,Fall,2019-fa,ARTS,331,Jewelry Metals IV,"Expands the general techniques of ARTS 330 with emphasis on experimentation and development of personal style through advanced techniques of hollowware, complex construction, enamelling, electroforming and plating, forging and the use of varied materials. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 330. For Art majors only.",3 hours.,Additional fees may apply. See Class Schedule. Prerequisite: ARTS 330. For Art majors only.,,A student registered in one or more Art & Design course(s) exhibiting this message will be assessed a $95 facility use fee once each term.
2019,Fall,2019-fa,ARTS,332,Metal Technology,"Understanding of the working properties of nonferrous metals. Experimentation with little known processes of metalwork to be subjects of individual research. Additional fees may apply. See Class Schedule. May be repeated in separate semesters to a maximum of 4 hours. Prerequisite: ARTS 330 and junior standing in crafts, or consent of instructor. For Metals majors only.",2 hours.,"Additional fees may apply. See Class Schedule. May be repeated in separate semesters to a maximum of 4 hours. Prerequisite: ARTS 330 and junior standing in crafts, or consent of instructor. For Metals majors only.",,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,333,Enamelling,"Exploration and experimentation in image development and color through traditional enamelling processes; emphasis on cloisonne, champleve, bassetaille, plique-a-jour, limoges, and grisaille; exploration of enamel and metal as a medium of personal aesthetic expression. Additional fees may apply. See Class Schedule. May be repeated in separate semesters to a maximum of 9 hours, if topics vary. Prerequisite: ARTS 230 or consent of instructor.",3 hours.,,,
2019,Fall,2019-fa,ARTS,334,Metalsmithing,"Experience and experimentation in designing and executing hollowware through traditional forming processes; emphasis on sinking, angle raising, crimping, stretching, seaming and snarling, cold forging, tube and spiculum forming, planishing, surface embellishment, and patination; exploration of metal as a medium of personal aesthetic expression. Additional fees may apply. See Class Schedule. May be repeated in separate semesters to a maximum of 12 hours. Prerequisite: ARTS 230 or consent of instructor.",3 hours.,,,
2019,Fall,2019-fa,ARTS,340,The Art of 3D Imaging,"Investigation of the three-dimensional modeling capabilities of 3D Studio Max software through a series of original tutorials, class projects and individual problems. The emphasis will be on quality of form and content rather than technical expertise. The end result will culminate in the understanding and production of limited edition digital prints. Additional fees may apply. See Class Schedule. This course may not be repeated for credit.",3 hours.,,,
2019,Fall,2019-fa,ARTS,350,Intermediate Studio I,"Combined painting, sculpture and new media studio. Self-directed arts practice. Individual and group critique; includes seminars, discussions, demonstrations, visiting artists and critics, and field trips. Interaction and collaboration among students in painting, sculpture and new media. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 254 or ARTS 281 or ARTS 240. For Art majors only.",4 hours.,Additional fees may apply. See Class Schedule. Prerequisite: ARTS 254 or ARTS 281 or ARTS 240. For Art majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,351,Intermediate Studio II,"Continuation of ARTS 350. Combined painting, sculpture and new media. Self-directed arts practice. Individual and group critique; includes seminars, discussions, demonstrations, visiting artists and critics, and field trips. Interaction and collaboration among students in painting, sculpture and new media. Additional fees may apply. See Class Schedule. Prerequisite: ARTS 350.  For Art majors only.",4 hours.,,,
2019,Fall,2019-fa,ARTS,354,Intermediate Painting,"This studio course introduces students to diverse topics and strategies in historical and contemporary painting, including impasto, collage, and various kinds of abstraction. Students will consider contemporary definitions of painting and explore alternative materials including industrial and craft painting materials, found materials, and newly-available painting media. Students will discuss recent and contemporary conceptual issues in painting. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours in separate terms. Prerequisite: ARTS 251.",3 hours.,Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours in separate terms. Prerequisite: ARTS 251.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,381,Intermediate Sculpture,"This studio course introduces students to diverse topics and strategies in historical and contemporary sculpture, including welding and metal work, working with fibers, and various kinds of additive processes. Students will consider contemporary definitions of sculpture and explore alternative materials including industrial and craft materials, found materials, and newly-available digital media and processes. Students will discuss recent and contemporary conceptual issues in sculpture, and respond to a variety of fabrication assignments. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours in separate terms. Prerequisite: ARTS 280.",3 hours.,,,
2019,Fall,2019-fa,ARTS,391,Independent Study,"Directed independent creative activity or research. Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: Junior standing in Art and Design; and consent of instructor, advisor, and associate director of the School.  For Art majors only.",1 TO 4 hours.,"Additional fees may apply. See Class Schedule. May be repeated to a maximum of 6 hours. Prerequisite: Junior standing in Art and Design; and consent of instructor, advisor, and associate director of the School.  For Art majors only.",,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,392,Current Art Issues Seminar,"Seminar with readings, lectures, discussions on ideas and issues affecting contemporary art. Attendance is required at visiting artists' and scholars' lectures and field trips. May be repeated to a maximum of 6 hours. Prerequisite: Junior standing in Fine and Applied Arts or consent of instructor.",3 hours.,,,
2019,Fall,2019-fa,ARTS,399,Internship in Studio Arts,Internships to be pre-approved for variable credit. Students will be required to document work completed during the internship with verification of supervisor. Supervisor will also be required to fill out a questionnaire either by mail or on-line. Faculty members will access work and questionnaires to assign a grade. Approved for S/U grading only. May be repeated if topics vary to a maximum of 4 hours. Prerequisite: Junior standing in School of Art and Design.,1 TO 4 hours.,,,
2019,Fall,2019-fa,ARTS,400,Advanced Book Arts,"Advanced study of the history and techniques of hand bookbinding. Variations on binding structures and emphasis on creative expression through mixed media, collage, painting, photography, and writing. Field trips to book collections. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. Prerequisite: ARTS 200, and junior standing in Art and Design or consent of instructor.",3 OR 4 hours.,,,
2019,Fall,2019-fa,ARTS,405,Special Topics in Printmaking,"Advanced exploration of specific printmaking processes. Students will develop skills through a progression of projects, while increasing their awareness of conceptual concerns unique to printmaking through discussion and field trips. Projects that relate to work developed in other studio and design areas are encouraged. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 9 undergraduate hours or 12 graduate hours if topics vary. A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term. Prerequisite: ARTS 205. Junior standing or higher in Art & Design required.",3 OR 4 hours.,"Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 9 undergraduate hours or 12 graduate hours if topics vary. A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term. Prerequisite: ARTS 205. Junior standing or higher in Art & Design required.",,
2019,Fall,2019-fa,ARTS,410,Advanced Ceramics Sculpture,"Students will develop more sophisticated techniques and processes necessary to develop their personal ideas. Emphasis will be placed on processes related to creating ceramic sculpture such as kiln firing, clay and glaze experimentation. At this level, the student begins to take more responsibility for concept, process and material in their work. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated up to 15 undergraduate hours or 20 graduate hours. Prerequisite: ARTS 210 and ARTS 310.",3 OR 4 hours.,,,
2019,Fall,2019-fa,ARTS,412,Ceramics,Ceramic design with emphasis on the development of professional style and personal expression. Additional fees may apply. See Class Schedule. 2 to 4 undergraduate hours. 2 to 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.,2 TO 4 hours.,,,
2019,Fall,2019-fa,ARTS,430,Jewelry Metals V,Expands the general techniques of ARTS 331 with emphasis on experimentation and development of personal style. Additional fees may apply. See Class Schedule. 5 undergraduate hours. No graduate credit. Prerequisite: ARTS 331.,5 hours.,Additional fees may apply. See Class Schedule. 5 undergraduate hours. No graduate credit. Prerequisite: ARTS 331.,,A student registered in one or more Art & Design course(s) exhibiting this message will be assessed a $95 facility use fee once each term.
2019,Fall,2019-fa,ARTS,431,Jewelry Metals VI,"Continuation of ARTS 430; emphasis on experimentation and development of personal style, a portfolio, and a senior exhibition. Additional fees may apply. See Class Schedule. 5 undergraduate hours. No graduate credit. Prerequisite: ARTS 430. For Art majors only.",5 hours.,,,
2019,Fall,2019-fa,ARTS,443,Time Arts II,"Provides semester-long, in-depth explorations of single time arts topics. Using the ideas and basic tools from Time Arts I, students will study the advanced concepts and techniques particular to individual time arts genres while producing their own work. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 343 or consent of instructor.",3 OR 4 hours.,Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 343 or consent of instructor.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,444,Interaction II,"Further exploration of interaction, with an increased emphasis on realization and application of designed interactive experience, and depth of exposure to particular technical platforms. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 undergraduate or 8 graduate hours. Prerequisite: ARTS 344 and consent of instructor.",3 OR 4 hours.,,,
2019,Fall,2019-fa,ARTS,445,Special Topics in New Media,"Course will explore one specialization within the field of New Media. Topics will rotate through each semester; possible subjects include Performance, Sound, Radio, Public Art, and Social Media. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate semesters to a maximum of 12 undergraduate hours or 16 graduate hours if topics vary. Prerequisite: Junior standing.",3 OR 4 hours.,Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate semesters to a maximum of 12 undergraduate hours or 16 graduate hours if topics vary. Prerequisite: Junior standing.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,448,BASA Capstone Project,"This course is designed to provide instruction and support in identifying, articulating, researching, developing and refining the concepts underpinning the BASA candidate's studio work. Students will maturate professional practice skills and knowledge in the field of Studio Arts. Students will develop a portfolio, a professional website, a written statement and a curriculum vita. Candidates will be prepared for professional opportunities or further study in Studio Arts and related fields. Additional fees may apply. See Class Schedule. 4 undergraduate hours. No graduate credit. May be repeated in separate terms up to 8 hours. Prerequisite: Any 300 level ARTS course.",4 hours.,,,
2019,Fall,2019-fa,ARTS,449,Advanced Seminar in New Media,"Students will explore current issues in New Media with the goal of understanding their own artwork in a disciplinary context. Through reading, writing, research and discussions, students will be exposed to significant work in their field. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 undergraduate hours. Prerequisite: Open to New Media majors or consent of instructor.",3 hours.,,,
2019,Fall,2019-fa,ARTS,450,Advanced Studio I,"First of two capstone courses in studio arts practice, individualized study for painting, sculpture, and new media majors. Explores and develops conceptual and aesthetic interests, topics, and projects; expands and refines material knowledge and expertise; develops research strategies and methodologies. Includes individual and group critiques, dynamic interaction with faculty and peers. Additional fees may apply. See Class Schedule. 4 undergraduate hours. No graduate credit. Prerequisite: ARTS 351 Intermediate Studio II. For Art majors only.",4 hours.,Additional fees may apply. See Class Schedule. 4 undergraduate hours. No graduate credit. Prerequisite: ARTS 351 Intermediate Studio II. For Art majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,451,Advanced Studio II,"Continuation of ARTS 450. Second of two capstone courses in studio arts practice, providing individualized study for painting, sculpture, and new media majors. Explores and develops conceptual and aesthetic interests, topics, and projects; expands and refines material knowledge and expertise; develops research strategies and methodologies. Includes individual and group critiques, dynamic interaction with faculty and peers. Additional fees may apply. See Class Schedule. 4 undergraduate hours. No graduate credit. Prerequisite: ARTS 450.  For Art majors only.",4 hours.,,,
2019,Fall,2019-fa,ARTS,454,Advanced Drawing,"An advanced studio course that considers a variety of activities defined traditionally, historically and contemporarily as drawing. Students will investigate the questions of what drawing is and how it communicates meaning. They will use and experiment with a wide variety of materials and concepts as they work on in-class projects and outside assignments, investigate the work of contemporary artists to see how the practice of drawing is being redefined, and consider the influence drawing has had on design and visual culture. Students will be encouraged to experiment, innovate, and develop new visual vocabularies. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 3 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: Two prior courses in drawing; junior standing.",3 hours.,,,
2019,Fall,2019-fa,ARTS,455,Advanced Painting,"An advanced studio course focusing intensively on the practice of painting. Students will research contemporary painting and its recent history, discuss its relevance and place in contemporary art, and investigate and articulate their own conceptual motivations in using painting media. Topics will include the relationship of the history of painting to how its use generates meaning in a contemporary context. Students will engage in self-generated studio practice; this work will be the basis of group and individual discussion and critique. Additional fees may apply. See Class Schedule. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 251 and ARTS 254; junior standing.",3 hours.,Additional fees may apply. See Class Schedule. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 251 and ARTS 254; junior standing.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,456,Advanced Sculpture,"Advanced studio course designed to integrate basic sculpture and other 3-D studio skills with advanced knowledge of contemporary sculptural practices and materials, along with an understanding of concepts and theories influencing contemporary sculptural art. Studies will investigate topics including site specificity, context, and criticality as they develop research and studio production methods that allow them to generate work that is relevant to current and future discourse in the field. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: ARTS 280 and ARTS 281; junior standing.",3 hours.,,,
2019,Fall,2019-fa,ARTS,457,Art in Context,"Focuses on the relationship between artworks and their historical, institutional, spatial, geographic, architectural or other contexts for the purpose of engaging in a critical analysis of artworks, as well as developing informed, intentional studio production. Students will encounter topics related to a critical and ethical understanding of context including site-specificity, phenomenology, public art, Situationism, relational aesthetics, and the production of space through social and political process such as building and mapping. The goal is to investigate and understand the dynamic relationship between art and its context. Additional fees may apply. See Class Schedule. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Junior standing.",3 hours.,,,
2019,Fall,2019-fa,ARTS,490,Senior Honors,"Independent creative activity, guided study, or research for honors. 2 to 5 undergraduate hours. No graduate credit. May be repeated to a maximum of 5 hours. Prerequisite: Senior standing in Art & Design, a cumulative grade point average of 3.0; and consent of instructor, advisor, and associate director of the School. For Art majors only.",2 TO 5 hours.,"2 to 5 undergraduate hours. No graduate credit. May be repeated to a maximum of 5 hours. Prerequisite: Senior standing in Art & Design, a cumulative grade point average of 3.0; and consent of instructor, advisor, and associate director of the School. For Art majors only.",,Personal supply costs are approximately $50-$100.
2019,Fall,2019-fa,ARTS,499,Special Topics in Studio Art,Special topics in studio arts. Topics and subject matter to be published in course listings. Additional fees may apply. See Class Schedule. 1 to 3 undergraduate hours. 1 to 4 graduate hours. May be repeated to a maximum of 9 undergraduate hours or 12 graduate hours if topics vary. Prerequisite: Senior standing or consent of instructor.,1 to 4 hours.,,,
2019,Fall,2019-fa,ARTS,591,Graduate Studio,"Directed individual creative activity or research. Additional fees may apply. See Class Schedule. 1 to 8 graduate hours. No professional credit. May be repeated if topics vary, in the same semester up to 10 hours; in separate semesters to a maximum of 20 hours. Prerequisite: Graduate standing. For Art majors only.",1 TO 8 hours.,"Additional fees may apply. See Class Schedule. 1 to 8 graduate hours. No professional credit. May be repeated if topics vary, in the same semester up to 10 hours; in separate semesters to a maximum of 20 hours. Prerequisite: Graduate standing. For Art majors only.",,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ARTS,593,Seminar: Methods Criticism,Prerequisite: Graduate standing in art.,1 TO 4 hours.,Prerequisite: Graduate standing in art.,,
2019,Fall,2019-fa,ARTS,595,Graduate Laboratory,Individually directed research and personal. Additional fees may apply. See Class Schedule. Prerequisite: Enrollment in the MFA program in Art & Design or consent of departmental graduate committee. For Art majors only.,4 TO 12 hours.,Additional fees may apply. See Class Schedule. Prerequisite: Enrollment in the MFA program in Art & Design or consent of departmental graduate committee. For Art majors only.,,"A student registered in one or more Art & Design course(s) exhibiting this message, will be assessed a $95 facility use fee once each term."
2019,Fall,2019-fa,ASRM,199,Undergraduate Open Seminar,Covers special topics. Approved for Letter and S/U grading. May be repeated in the same term up to 12 hours or separate terms up to 12 hours.,1 TO 5 hours.,Approved for Letter and S/U grading. May be repeated in the same term up to 12 hours or separate terms up to 12 hours.,,
2019,Fall,2019-fa,ASRM,210,Theory of Interest,Study of compound interest and annuities; applications to problems in finance. Prerequisite: MATH 231 or equivalent.,3 hours.,Prerequisite: MATH 231 or equivalent.,,
2019,Fall,2019-fa,ASRM,390,Introduction to Actuarial Research,Guided research on introductory actuarial topics. Approved for Letter and S/U grading. May be repeated in separate terms. Prerequisite: Instructor approval required.,0 TO 3 hours.,Approved for Letter and S/U grading. May be repeated in separate terms. Prerequisite: Instructor approval required.,,
2019,Fall,2019-fa,ASRM,392,Actuarial Problem Solving,Methods and techniques of solving problems in actuarial mathematics for advanced students intending to enter the actuarial profession. Approved for S/U grading only. May be repeated in the same or separate terms to a maximum of 4 hours. Prerequisite: Consent of instructor.,1 hours.,Approved for S/U grading only. May be repeated in the same or separate terms to a maximum of 4 hours. Prerequisite: Consent of instructor.,,"Students planning to sit for the ""Course 1"" Actuarial exam should register for section X. This will carry a 1 hour credit only."
2019,Fall,2019-fa,ASRM,398,Actuarial Internship,"Full-time or part-time practice of actuarial science in an off-campus government, industrial, or research laboratory environment. Summary report required. Approved for S/U grading only. May be repeated in separate terms. Prerequisite: After obtaining an internship, Actuarial Science students must request entry from the Director of the Actuarial Science Program.",0 hours.,,,
2019,Fall,2019-fa,ASRM,401,Actuarial Statistics I,Same as STAT 408. See STAT 408.,4 hours.,,,
2019,Fall,2019-fa,ASRM,402,Actuarial Statistics II,Same as STAT 409. See STAT 409.,4 hours.,Same as STAT 409. See STAT 409.,,
2019,Fall,2019-fa,ASRM,406,Linear Algebra with Financial Applications,"Emphasizes techniques of linear algebra and introductory and advanced applications to actuarial science, finance and economics. Topics include linear equations, matrix theory, vector spaces, linear transformations, eigenvalues and eigenvectors and inner product spaces. In addition, current research topics such as modeling, data mining, and generalized linear models are explored. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ASRM 406 (formerly MATH 410) and any of MATH 125, MATH 225, MATH 415 or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; ASRM 210 (formerly MATH 210) or FIN 221; or consent of instructor.",3 OR 4 hours.,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both ASRM 406 (formerly MATH 410) and any of MATH 125, MATH 225, MATH 415 or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; ASRM 210 (formerly MATH 210) or FIN 221; or consent of instructor.",,
2019,Fall,2019-fa,ASRM,409,Stochastic Processes for Finance and Insurance,"An introduction to stochastic processes and their applications to finance and insurance. Topics include conditional probability, conditional expectation, Markov chains, Poisson processes, reliability theory, Brownian motion and elementary introductions to insurance risk theory and option pricing theory. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ASRM 401 (formerly MATH 408) or MATH 461.",3 OR 4 hours.,,,
2019,Fall,2019-fa,ASRM,410,Investments and Financial Markets,"Theoretical foundation in financial models and their applications to insurance and other financial risks. Topics include derivative markets, no arbitrage pricing of financial derivatives, interest rate models, dynamic hedging and other risk management techniques. 3 undergraduate hours. 4 graduate hours. Prerequisite: Credit or concurrent registration in ASRM 402 or STAT 410.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Prerequisite: Credit or concurrent registration in ASRM 402 or STAT 410.,,
2019,Fall,2019-fa,ASRM,450,Methods of Applied Statistics,Same as STAT 420. See STAT 420.,3 OR 4 hours.,Same as STAT 420. See STAT 420.,,
2019,Fall,2019-fa,ASRM,451,Basics of Statistical Learning,Same as STAT 432. See STAT 432.,3 OR 4 hours.,Same as STAT 432. See STAT 432.,,
2019,Fall,2019-fa,ASRM,453,Applied Bayesian Analysis,Same as STAT 431. See STAT 431.,3 OR 4 hours.,,,
2019,Fall,2019-fa,ASRM,461,Loss Models,"Foundation in the actuarial modeling process; construction, selection and validation of empirical models and parametric models. Also covers survival, severity, frequency and aggregate loss models; statistical methods to estimate model parameters. 3 undergraduate hours. No graduate credit. Credit is not given for ASRM 461 (formerly MATH 478) and ASRM 561 (formerly MATH 568). Prerequisite: ASRM 401 (formerly MATH 408), MATH 461 or MATH 463; credit or concurrent registration in ASRM 402 (formerly MATH 409) or MATH 464.",3 hours.,"3 undergraduate hours. No graduate credit. Credit is not given for ASRM 461 (formerly MATH 478) and ASRM 561 (formerly MATH 568). Prerequisite: ASRM 401 (formerly MATH 408), MATH 461 or MATH 463; credit or concurrent registration in ASRM 402 (formerly MATH 409) or MATH 464.",,
2019,Fall,2019-fa,ASRM,469,Casualty Actuarial Mathematics,"An introduction to property/casualty actuarial science, exploring its mathematical financial, and risk-theoretical foundations. Specific topics include risk theory, loss reserving, ratemaking, risk classification, credibility theory, reinsurance, financial pricing of insurance, and other special issues and applications. 3 or 4 undergraduate hours. No graduate credit. Credit is not given for ASRM 469 (formerly MATH 479) and ASRM 569 (formerly MATH 569). Prerequisite: ASRM 210 (formerly MATH 210); credit or concurrent registration in ASRM 402 (formerly MATH 409); or consent of instructor.",3 OR 4 hours.,,,
2019,Fall,2019-fa,ASRM,471,Life Contingencies I,"Distribution of the time-to-death random variable for a single life, and its implications for evaluations of insurance and annuity functions, net premiums, and reserves. 4 undergraduate hours. 4 graduate hours. Prerequisite: ASRM 401 (formerly MATH 408) and ASRM 210 (formerly MATH 210).",4 hours.,4 undergraduate hours. 4 graduate hours. Prerequisite: ASRM 401 (formerly MATH 408) and ASRM 210 (formerly MATH 210).,,Students must register for one discussion and one lecture section.
