Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2019,Fall,2019-fa,ACE,499,Seminar,"Group discussion or an experimental course on a special topic in agricultural and consumer economics. 1 to 4 undergraduate hours. 1 to 4 graduate hours. Approved for both letter and S/U grading. May be repeated in the same semester to 4 hours, or subsequent terms to a maximum of 12 hours as topics vary.",1 TO 4 hours.,"1 to 4 undergraduate hours. 1 to 4 graduate hours. Approved for both letter and S/U grading. May be repeated in the same semester to 4 hours, or subsequent terms to a maximum of 12 hours as topics vary.",,
2019,Fall,2019-fa,ACE,500,Applied Economic Theory,"Provides an understanding of theory of the firm, consumer economics and various market models necessary to conduct applied professional economic research with special emphasis on applications relevant to agricultural, consumer, development, and resource economics. Multivariate calculus and optimization methods are used.",4 hours.,,,
2019,Fall,2019-fa,ACE,501,Risk and Info: Theory and App,Applications of the theory of economic behavior under uncertainty and asymmetric information. Analysis of individual decision making under uncertainty includes: tests of the expected utility hypothesis; comparative statistics of changes in risk preferences and risk; and moment based models of decision making. Analysis of economic equilibrium under uncertainty and asymmetric information includes tests for complete markets and applications of noncooperative game theory. Prerequisite: Concurrent enrollment in ECON 500 and ECON 506.,4 hours.,Prerequisite: Concurrent enrollment in ECON 500 and ECON 506.,,Satisfies the ACE Ph.D. Core I requirement.
2019,Fall,2019-fa,ACE,502,Demand/Supply/Firms/Households,"Applications of demand and supply theories and applications of firm and household behavior. Topics include demand and supply systems, aggregation and separability, dynamics, formation and boundaries of the firm, household decision making, intrahousehold allocation, allocation of time, human capital, and hedonics. Same as ECON 553. Prerequisite: ECON 500 and ACE 501.",4 hours.,,,
2019,Fall,2019-fa,ACE,503,Equilibrium and Welfare Econ,"Provides a theoretical and applied treatment of economic equilibrium and the consequences of displacement of equilibrium for the welfare levels of economic agents. Displacement of equilibrium will be shown to be brought about by changes in government policy, technology, and consumer preferences. Welfare measures under partial equilibrium, general equilibrium, and multi-market models will be presented. Includes various applications of welfare economics in the analysis of policy and technological change. Prerequisite: ECON 500 and at least two semesters of college calculus.",4 hours.,,,
2019,Fall,2019-fa,ACE,510,Adv Natural Resource Economics,"Economic theory is used to examine the allocation of renewable and efficiency issues that arise from natural resource policy and management issues. Same as ECON 548, ENVS 510, and NRES 510. Prerequisite: ECON 302 or equivalent.",4 hours.,,,
2019,Fall,2019-fa,ACE,516,Environmental Economics,Same as ECON 549. See ECON 549.,4 hours.,Same as ECON 549. See ECON 549.,,
2019,Fall,2019-fa,ACE,520,Time Series Econometrics for Price Analysis,"Examination of selected economic problems in marketing agricultural products and relevant theory and empirical methods for analyzing and interpreting research results. Topics include: operational efficiency in marketing firms and industries; efficient allocation over space, form, and time; price making institutions; and research in demand stimulation and selected issues in trade. Prerequisite: ACE 562 and ACE 563, and ECON 500; or equivalent.",4 hours.,"Prerequisite: ACE 562 and ACE 563, and ECON 500; or equivalent.",,
2019,Fall,2019-fa,ACE,527,Advanced Price Analysis,"Study of methods used to analyze factors affecting agricultural prices; analysis of agricultural prices and price movements with respect to time, space, and form; and examination of methods of price forecasting and techniques of time series analysis. Prerequisite: ACE 562 or ECON 507 and ECON 500; or equivalent.",4 hours.,,,
2019,Fall,2019-fa,ACE,528,Research in Futures Markets,"Research literature on commodity futures and options markets, both theoretical and empirical; topics include: supply of storage, basis models, theory of the firm and hedging under uncertainty, optimal hedging, speculative returns, market performance, pricing efficiency and option pricing. Prerequisite: ECON 500 or equivalent.",4 hours.,,,
2019,Fall,2019-fa,ACE,530,Microeconometrics,"Applied micro-econometrics concentrating on cross section data, panel data, and treatment effects. Includes methods for estimating treatment effects in the Rubin causal model framework. Emphasis will be placed on econometric procedures relevant for agricultural and applied economists and their implementation in Stata, including Mata. Prerequisite: ECON 506 and ECON 507, or equivalent.",4 hours.,,,
2019,Fall,2019-fa,ACE,531,Impact Evaluation,"The problem of identification. Methods for impact evaluation, including randomized field experiments, propensity score matching, differences in differences, instrumental variables, and regression discontinuity. Includes exercises using the econometric software program STATA. Prerequisite: ACE 500 or ECON 500 or equivalent.",2 hours.,Prerequisite: ACE 500 or ECON 500 or equivalent.,,
2019,Fall,2019-fa,ACE,532,Spatial Econometrics,"This course provides the statistical and econometric techniques required for spatial analysis and appropriate modeling of cross-sectional (and panel) datasets. While spatial statistics allow the students to identify the two spatial effects commonly found in geocoded samples (spatial autocorrelation and spatial heterogeneity), spatial econometrics is especially geared towards including these effects in a regression model. An important aspect of the course is to gain hands-on experience in applying the appropriate techniques and using state-of-the-art software (such as the spatial econometric toolboxes available in R). 4 graduate hours. No professional credit. Prerequisite: ACE 562, ACE 564, ECON 535, or the equivalent. Graduate students only.",4 hours.,,,
2019,Fall,2019-fa,ACE,542,Advanced Agricultural Finance,"Theory of financial decision making as applied to farms and firms related to agriculture. Topics include asset pricing models, financial markets, capital structure, farmland control, term structure of interest rates, risk management and credit evaluation. Prerequisite: ECON 500, calculus, and mathematical statistics, or equivalent; at least one course in finance strongly recommended; or consent of instructor.",4 hours.,,,
2019,Fall,2019-fa,ACE,552,Regional Development Theory,Same as UP 552. See UP 552.,4 hours.,,,
2019,Fall,2019-fa,ACE,555,Economic Impact Analysis,"Examines the theories and limitations of input-output models, sources and weaknesses of the data, and validity of selected impact studies by researchers in universities, government, and the private sector. Combining economic theory, county-level data, and state-of-the-art software, students build an input-output model and carry out a professional impact study. Students pick their topics and regions, think through the economics of a scenario, figure out how to make the scenario mesh with the peculiar economic logic of the input-output model, and complete a regional impact study with a sound knowledge of the inherent theoretical and data issues. Same as UP 555.",2 hours.,,,
2019,Fall,2019-fa,ACE,556,Agr Policy and Political Econ,"Economic theory is used to study both the effects and the causes of public policies that influence agricultural industries, consumers, and taxpayers. Neoclassical models of government intervention are used to study the welfare effects of income redistribution and stabilization policies and macroeconomic policies as they affect agriculture. Formal models of political economy and public choice are used to analyze the underlying causes of public policy. Emphasis is placed on the political power of interest groups as an explanation of public policy decisions. Prerequisite: ECON 500 or equivalent and ACE 502 and ACE 503.",4 hours.,,,
2019,Fall,2019-fa,ACE,557,"Food, Poverty and Development","Economic theory and empirical analyses are used to study economic development, emphasizing the structural transformation of an economy, poverty alleviation among households, improvement in food security and public policies to support those processes. Topics include poverty measurement, poverty dynamics, growth theory, and impact evaluation. Special attention is paid to the role of the agricultural sector and rural development. 2 graduate hours. No professional credit. Prerequisite: ACE 500 or ACE 501 or ECON 500 and basic econometrics.",2 hours.,,,
2019,Fall,2019-fa,ACE,559,"Food, Trade and Development","Economic theory and empirical analyses are used to study international trade, emphasizing food trade, agricultural policy and international development. Topics include theoretical models of international trade, regional agreements, and food trade. Special attention is given to the impact of trade in developing countries with large agricultural sectors and to issues relating to trade in food products. Prerequisites: ACE 500 or ACE 501 or ECON 500 and basic econometrics.",2 hours.,,,
2019,Fall,2019-fa,ACE,561,Adv Res and Scholarly Comm,"Seminar intended for Ph.D. students who have completed written preliminary examinations. Develops a comprehensive understanding of the research process. Discussions include identification of research topics, structure of research proposals, review of literature, effective communication, management of research activities, and contributions to scholarly debate. Prerequisite: Consent of instructor.",4 hours.,,,
2019,Fall,2019-fa,ACE,562,Applied Regression Models I,"Application of simple regression methods to problems in agricultural and consumer economics with emphasis on foundational probability, random variable, and distribution concepts, development of the simple, two-variable regression model; estimation of model parameters; hypothesis testing; and prediction. Prerequisite: ACE 261 or equivalent; one of MATH 220, MATH 221, MATH 234.",2 hours.,"Prerequisite: ACE 261 or equivalent; one of MATH 220, MATH 221, MATH 234.",,
2019,Fall,2019-fa,ACE,563,Math Program App Econ I,"Application of mathematical programming methods to discrete models in agricultural economics; Kuhn-Tucker theorem, Lagrange multipliers, duality, simplex method as applied to linear and quadratic programming, and input-output analysis models in agriculture. Prerequisite: MATH 124; one of MATH 220, MATH 221, MATH 234.",2 hours.,,,
2019,Fall,2019-fa,ACE,564,Applied Regression Models II,"Application of multiple regression methods to problems in agricultural and consumer economics with emphasis on extensions to the simple, two-variable regression model, development of the multiple regression model; and problems created by violations of basic model assumptions. Prerequisite: ACE 562 or equivalent.",2 hours.,Prerequisite: ACE 562 or equivalent.,,
2019,Fall,2019-fa,ACE,566,Mathematics for Applied Econ,"Applications of concepts of linear algebra, calculus, and multivariate optimization to equilibrium analysis, comparative statistics, and other topics in agricultural and consumer economics.",3 hours.,,,
2019,Fall,2019-fa,ACE,567,Math Program App Econ II,"Advanced mathematical programming methods with particular emphasis on applications in agricultural and consumer economics. Covers nonlinear programming, sector modeling, risk modeling, and methodological issues in mathematical programming modeling of agricultural systems. Prerequisite: ACE 563 or equivalent.",2 hours.,,,
2019,Fall,2019-fa,ACE,569,Career Development for PhDs,"This course is intended  to help doctoral candidates transition into careers in or out of academia. The class covers job market processes and strategies, presentation skills, teaching philosophies, and development of research trajectories. Approved for S/U grading only. Prerequisite: ACE 561.",1 hours.,Approved for S/U grading only. Prerequisite: ACE 561.,,
2019,Fall,2019-fa,ACE,571,Household Economics,"Discussion of current topics and review of the literature in household economics. Relevant topics include marriage, divorce, intergenerational transfers, investment in children, migration. Prerequisite: ECON 500 or equivalent.",2 hours.,Prerequisite: ECON 500 or equivalent.,,
2019,Fall,2019-fa,ACE,591,Independent Study,Individual research work under the supervision of an appropriate member of the faculty. Approved for both letter and S/U grading.  May be repeated to a maximum of 8 hours if topics vary.,0 TO 8 hours.,Approved for both letter and S/U grading.  May be repeated to a maximum of 8 hours if topics vary.,,
2019,Fall,2019-fa,ACE,592,Special Topics,"Group instruction on a special topic under the direction of one or more members of the faculty. Approved for both letter and S/U grading. May be repeated in a semester to a maximum of 8 hours. May be repeated to a maximum of 24 total hours, if topics vary.",0 TO 8 hours.,"Approved for both letter and S/U grading. May be repeated in a semester to a maximum of 8 hours. May be repeated to a maximum of 24 total hours, if topics vary.",,
2019,Fall,2019-fa,ACE,594,Seminars and Workshops,Participation in a seminar or workshop with other graduate students and faculty members. Approved for both letter and S/U grading. May be repeated.,0 TO 8 hours.,Approved for both letter and S/U grading. May be repeated.,,
2019,Fall,2019-fa,ACE,599,Thesis Research,Individual research under supervision of members of the graduate teaching faculty in their respective fields. Approved for S/U grading only. May be repeated.,0 TO 16 hours.,Approved for S/U grading only. May be repeated.,,
2019,Fall,2019-fa,ACES,101,Contemporary Issues in ACES,"Study of contemporary issues in the human, food and natural resource systems, and an overview of the role of the College of Agricultural, Consumer and Environmental Sciences and the University of Illinois in these systems. Required of and limited to new  freshmen enrolled in the College of ACES.",2 hours.,Required of and limited to new  freshmen enrolled in the College of ACES.,,
2019,Fall,2019-fa,ACES,102,Intro Sustainable Food Systems,"An objective approach towards critical systems thinking and towards collaborative analysis across multiple disciplines for the development, production, preparation, consumption, and utilization of food, feed, fiber and energy, while managing the disposal and reuse of byproducts, within complex socioeconomic, ecological and environmental systems. Students will be introduced to the fundamentals of modern crop, livestock, and other agricultural production systems, and consider the future challenges and opportunities in producing enough for a growing world population.",3 hours.,,Nat Sci & Tech - Life Sciences course.,
2019,Fall,2019-fa,ACES,179,History of Ag in IL Since 1860,"An introduction to the history of agriculture in the rural Midwest with an emphasis on Illinois based on an analysis of the attitudes of indigenous peoples, immigrants, farmers and agribusiness interests toward land, labor, crop selection and production, and technology. The course compares the regional characteristics of the rural Midwest to other U.S. regions, and explores factors that created the American ""breadbasket,"" a region recognized for the commodities, equipment and ideas that it exports to the world.",3 hours.,,"Humanities - Hist & Phil, and Cultural Studies - US Minority course.",
2019,Fall,2019-fa,ACES,199,Undergraduate Open Seminar,"Experimental course on a special topic in the College of Agricultural, Consumer and Environmental Sciences. Approved for Letter and S/U grading. May be repeated as topics vary.",1 TO 5 hours.,Approved for Letter and S/U grading. May be repeated as topics vary.,,
2019,Fall,2019-fa,ACES,200,ACES Transfer Orientation,Introduction to College of ACES and campus resources for students new to the College of ACES. Required of all off campus transfer students and optional for Inter College Transfer students. First eight weeks course. Approved for S/U grading only.,0 hours.,Approved for S/U grading only.,,
2019,Fall,2019-fa,ACES,293,International Internship,Supervised learning experience designed for ACES students registering for an academic term abroad and/or for non-degree exchange students enrolling for an academic term at Illinois. The nature of the experience and the setting in which it takes place must be approved in advance by ACES faculty and by representative(s) of institutions/organizations/agencies that cooperate with the College of ACES in student exchange/study abroad programs. 0 to 3 undergraduate hours. Approved for both letter and S/U grading. May be repeated to a maximum of 10 hours.(Summer Session). Prerequisite: Written consent of ACES Study Abroad Office.,0 TO 5 hours.,0 to 3 undergraduate hours. Approved for both letter and S/U grading. May be repeated to a maximum of 10 hours.(Summer Session). Prerequisite: Written consent of ACES Study Abroad Office.,,
2019,Fall,2019-fa,ACES,295,Undergrad Research or Thesis,"Individual research, special problems, thesis, development and/or design work under the supervision of an appropriate member of the faculty. May be repeated. Independent Study courses are limited to 12 hours total applying to a degree in ACES. Students may register in more than one section per term. Prerequisite: GPA of 3.0 or above at the time the activity is arranged, and consent of instructor.",1 TO 4 hours.,"May be repeated. Independent Study courses are limited to 12 hours total applying to a degree in ACES. Students may register in more than one section per term. Prerequisite: GPA of 3.0 or above at the time the activity is arranged, and consent of instructor.",,
2019,Fall,2019-fa,ACES,298,International Experience,"International experience in agricultural, consumer and environmental sciences related areas involving foreign travel and study without enrollment in another institution. Experience must be planned and approved in advance through consultation with a College of Agricultural, Consumer and Environmental Sciences faculty member. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated to a maximum of 9 hours in separate semesters. Not open to students on probation. Prerequisite: Written consent of ACES Study Abroad Office.",1 TO 9 hours.,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated to a maximum of 9 hours in separate semesters. Not open to students on probation. Prerequisite: Written consent of ACES Study Abroad Office.,,
2019,Fall,2019-fa,ACES,299,ACES Study Abroad,"Provides campus credit in the College of Agricultural, Consumer and Environmental Sciences for study at accredited foreign institutions. Final determination of credit granted is made upon the student's successful completion of work. Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours within one calendar year. 0 to 8 undergraduate hours in Summer session. Prerequisite: Consent of major department, college, and Study Abroad Office.",0 TO 18 hours.,"Approved for Letter and S/U grading. May be repeated to a maximum of 36 hours within one calendar year. 0 to 8 undergraduate hours in Summer session. Prerequisite: Consent of major department, college, and Study Abroad Office.",,
2019,Fall,2019-fa,ACES,396,Honors Study Abroad Retrospect,"Provides James Scholars with an opportunity to earn honors credit based on a full-term international experience in a university approved study abroad program completed during the academic term preceding enrollment in this course. Students complete an honors assignment related to the experience, approved by the instructor in a Memorandum of Understanding. Students need to earn a grade of at least B- on the honors assignment in order to earn honors credit. No more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward a degree. Credit in this course may serve as only one of the honors course needed to meet James Scholar's Honors Requirements. Prerequisite: Consent of instructor. An approved MOU is required prior to enrollment. Current enrollment in the James Scholar Honors Program is required.",1 OR 2 hours.,,,
2019,Fall,2019-fa,ACES,399,Honors Seminar,"Designed to promote exposure to, and subsequent critical reflection about a variety of topics relevant to ACES James Scholars. Feature presentations by faculty members on topics of current interest in the agricultural, consumer and environmental sciences. Students engage in the topics by responding to faculty members' presentations through classroom activities, lab tours, stimulating debates, and lively discussions. The writing of a seminar paper rounds out the course. Prerequisite: James Scholars enrolled in the College of ACES with preference given to those with junior or senior standing.",1 hours.,,,
2019,Fall,2019-fa,ACES,499,Interdisciplinary ACES Seminar,"Platform for experimental courses on special interdisciplinary topics within the agricultural, consumer and environmental sciences. Designed to provide upper-level undergraduates and graduate students with access to subject offerings of new and developing areas of knowledge across the ACES curricula. 1 to 4 undergraduate hours. 1 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated to a maximum of 8 hours in the same term and 12 hours in separate terms if topics vary. Independent Study courses are limited to 12 hours total applying to a degree in ACES.",1 TO 4 hours.,,,
2019,Fall,2019-fa,ADV,150,Introduction to Advertising,"Introduction to the practice and profession of advertising. Course material covers various functional areas of advertising and integrated brand promotion, including account planning, creative, media, research, consumer behavior, sales promotion and interactive advertising. Topics also include how advertising relates to society in cultural, social, ethical and regulatory contexts. Open to all undergraduate majors.",3 hours.,,,
2019,Fall,2019-fa,ADV,199,Undergraduate Seminar,"May be repeated to a maximum of 12 hours in separate semesters, if topics vary.",1 to 5 hours.,"May be repeated to a maximum of 12 hours in separate semesters, if topics vary.",,
2019,Fall,2019-fa,ADV,270,Principles of Sales,"This course focuses on the development of the sales process and the role of sales and sales people within organizations. It will also consider consultative and persuasive selling and interpersonal relationship building. It will include sales proposals, and simulation exercises that will reinforce concepts learned within the classroom. It will also feature exposure to sales experts from different areas of business.",3 hours.,,,
2019,Fall,2019-fa,ADV,281,Advertising Research Methods,"Introduces students to the wide spectrum of qualitative and quantitative research techniques that are commonly used in the advertising industry. In addition to examining the principles, methods and techniques of advertising research, the course will address issues such as when research should and should not be conducted, analyzing data sets, forming meaningful research questions, figuring out how to answer the questions, and presenting the answers to these questions in a clear and compelling manner. Credit is not given for ADV 281 if credit for ADV 481 has been earned. Prerequisite: ADV 150, STAT 100 or equivalent.",3 hours.,"Credit is not given for ADV 281 if credit for ADV 481 has been earned. Prerequisite: ADV 150, STAT 100 or equivalent.",,
2019,Fall,2019-fa,ADV,283,Advertising and Brand Strategy,"Designed to help students acquire brand decision-making skills. Advertising and marketing theories, practical problems and traditional cases will be studied as they learn to build a strong brand strategy that will lead to a strong brand advertising strategy. This encompasses every facet of making advertising decisions for a brand. This involves understanding the content a consumer requires, how the consumer will come in contact with the brand, and what is the goal of the connection between consumer and content/contact. Prerequisite: ADV 150, ADV 281.",3 hours.,"Prerequisite: ADV 150, ADV 281.",,
2019,Fall,2019-fa,ADV,284,Consumer Insight,"Course focuses on methods of eliciting consumer insight. In particular, this class introduces the process and applied outcomes of consumer insight in terms of building brand strategy. Techniques for persuasive presentation of insight will also be introduced. Prerequisite: ADV 281.",3 hours.,Prerequisite: ADV 281.,,
2019,Fall,2019-fa,ADV,290,Special Topics in Advertising,"Designed to offer freshmen and sophomores opportunity to take courses in advertising's most recent developments. May be repeated to a maximum of 12 hours in separate terms, if topics vary.",1 TO 3 hours.,,,
2019,Fall,2019-fa,ADV,305,"Digital Advertising Content, Technologies and Concepts","This introductory course systematically examines a wide range of topics related to the proliferation and use of digital media in a networked world, including psychology, social relationships, culture, economics, politics, and philosophy. It is designed to prepare students for living and working in an increasingly mediated society in which digital technologies are omnipresent, yet ubiquitous. While the scope of this course is highly interdisciplinary, its emphasis will be placed on specialist knowledge for media professions such as advertising and journalism. Prerequisite: ADV 150. Restricted to students with sophomore and junior standing.",3 hours.,Prerequisite: ADV 150. Restricted to students with sophomore and junior standing.,,
2019,Fall,2019-fa,ADV,310,Intro to Public Relations,"Introduces the student to the practice and profession of public relations. Course material covers topics such as the history of public relations, the role of law and ethics in public relations, and theories that guide public relations research and practice. The course will also introduce roles played by public relations practitioners within organizations, such as media relations, consumer relations, employee relations, community relations, and investor relations.",3 hours.,,,
2019,Fall,2019-fa,ADV,311,Classic Campaigns,"Analyzes the most recognized and successful direct mail, print, radio, television and digital advertising campaigns of the 20th and early 21st centuries. Includes particular attention to their strategy and development as well as their social, cultural, and economic impact.",3 hours.,,,
2019,Fall,2019-fa,ADV,312,Advertising History,"In this course, you will develop a rich knowledge base of advertising and the advertising industry as it has evolved in the United States over the last two centuries. Included will be an analysis of the key events, forces, people and technology.",3 hours.,,,
2019,Fall,2019-fa,ADV,315,Emerging Media,Same as AGCM 315. See AGCM 315.,3 hours.,,,
2019,Fall,2019-fa,ADV,320,Sales Management,"This course addresses conceptual and methodological issues related to the management of sales within organizations. Responsibilities, function and skills necessary to be an effective sales manager are covered, including an evaluation of sales organization structures, recruiting, selecting, testing, and training of salespeople. Related topics include compensation plans, controlling expenses, sales forecasting/projections, routing, quotas, ethics and motivation. It will consist of lectures, role playing exercises, and also may include guest lectures from industry leaders/alumni with experience in sales management. Prerequisite: ADV 270 (Principles of Sales).",3 hours.,Prerequisite: ADV 270 (Principles of Sales).,,
2019,Fall,2019-fa,ADV,350,Writing for Public Relations,"Focuses on the strategy of crafting and delivering PR messages to various audiences with special emphasis on pre-writing, preparation, revision and presentation. Prerequisite: ADV 310.",3 hours.,Prerequisite: ADV 310.,,
2019,Fall,2019-fa,ADV,370,Sales and the Consumer,"This course focuses on different topics related to consumer behavior management, and the consumer's relationships to the sales process. It will include case studies and exercises that will facilitate application of effective sales techniques. Prerequisite: ADV 270 (Principles of Sales).",3 hours.,Prerequisite: ADV 270 (Principles of Sales).,,
2019,Fall,2019-fa,ADV,390,Content Creation,"Explores theories of creativity; situates creativity and creative practices within the social structure of organizations that develop creative content; examines the relationship between creative strategy, creative concepts and creative executions; exposes students to the practice of creating content for traditional and non-traditional media vehicles. Prerequisite: ADV 284.",3 hours.,Prerequisite: ADV 284.,,Advertising majors will be given first priority.
2019,Fall,2019-fa,ADV,393,Advertising and Society,"Provides a critical understanding of advertising's role in modern society. Advertising will be studied as a cultural force and social institution. Its role will be examined in relation to communications, economics, and political and legal systems. Credit is not given for ADV 393 if credit for ADV 493 has been earned.",3 hours.,Credit is not given for ADV 393 if credit for ADV 493 has been earned.,,
2019,Fall,2019-fa,ADV,396,Research Experience in Advertising,"Supervised participation in research and scholarly activities, usually as an assistant to an investigator. Approved for Letter and S/U grading. May be repeated to a maximum of 9 hours. Prerequisite: ADV 150, ADV 281, or written consent of instructor.",1 TO 3 hours.,"Approved for Letter and S/U grading. May be repeated to a maximum of 9 hours. Prerequisite: ADV 150, ADV 281, or written consent of instructor.",,
2019,Fall,2019-fa,ADV,399,Advertising Study Abroad,"Provides credit toward undergraduate degree for undertaking study and/or a research project through faculty led programs or from an accredited foreign institution or approved overseas program. Approved for both letter and S/U grading. May be repeated in the same or separate terms to a maximum of 18 hours. Final determination of appropriate credit will be made upon completion of the work done abroad and/or on campus. Prerequisite: One academic year (or one semester in the case of transfer students) in residence at UIUC, good academic standing, completion of at least thirty semester hours toward the bachelor's degree, and prior approval of the Department of Advertising. Some programs have additional requirements.",1 TO 5 hours.,,,
2019,Fall,2019-fa,ADV,400,Special Problems,"Special projects, research, and independent reading in advertising for students capable of individual work under the guidance of a faculty adviser. 0 to 3 undergraduate hours. No graduate credit. May be repeated in the same or in multiple semesters, if topics vary. Prerequisite: Written research proposal and consent of department.",0 TO 3 hours.,"0 to 3 undergraduate hours. No graduate credit. May be repeated in the same or in multiple semesters, if topics vary. Prerequisite: Written research proposal and consent of department.",,
2019,Fall,2019-fa,ADV,409,Media Entrepreneurship,"Introduces students to the foundations of entrepreneurship and evolving business models for media. Students are introduced to the foundation and context of entrepreneurship. The course will cover the skills and practices necessary for new entrepreneurial ventures, as well as the processes of evaluating an idea, assessing the market, and implementing a new venture. Finally, students will examine business case studies for both successful and unsuccessful media start-ups. 3 undergraduate hours. No graduate credit. Prerequisite: Junior or senior standing in the College of Media.",3 hours.,3 undergraduate hours. No graduate credit. Prerequisite: Junior or senior standing in the College of Media.,,
2019,Fall,2019-fa,ADV,410,Public Relations Strategies,"Examines the intersection of public relations strategies and communication tactics used by organizations to meet reputation and relationship management objectives with relevant publics and stakeholder groups, such as journalists, consumers, employees, investors, government officials and agencies and community members. 3 undergraduate hours. No graduate credit. Prerequisite: ADV 310.",3 hours.,3 undergraduate hours. No graduate credit. Prerequisite: ADV 310.,,
2019,Fall,2019-fa,ADV,452,Creative Concepts I,"Planning and execution of advertising across media, with emphasis on the creation of campaigns 3 undergraduate hours. 4 graduate hours. Prerequisite: ADV 390 and consent of instructor (required).",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Prerequisite: ADV 390 and consent of instructor (required).,,Admission based on successful completion of special project.
2019,Fall,2019-fa,ADV,454,Creative Concepts II,This portfolio-oriented course builds upon the core competencies acquired in ADV 452 and applies them to solving real-world advertising problems with integrated creative consumer communications efforts than span traditional and new media. 3 undergraduate hours. 3 graduate hours. Prerequisite: ADV 452.,3 hours.,,,
2019,Fall,2019-fa,ADV,460,Innovation in Advertising,"This course is intended to improve creative and critical thinking skill in advertising planning by understanding the core technology and perspective of digital and other innovative media in the context of integrated communication. This will allow students to understand how consumers perceive and process digital advertising messages; to research critical questions in digital consumer behavior; to learn how to utilize digital and non-digital media in the context of integrated communication; to apply knowledge of digital communication technology to the real-world advertising cases. 3 undergraduate hours. 3 graduate hours. Credit is not given for ADV 460 if credit for the Digital Advertising section of ADV 490 has been earned. Prerequisite: ADV 283, ADV 284.",3 hours.,"3 undergraduate hours. 3 graduate hours. Credit is not given for ADV 460 if credit for the Digital Advertising section of ADV 490 has been earned. Prerequisite: ADV 283, ADV 284.",,
2019,Fall,2019-fa,ADV,461,Computational Advertising,"This class will survey the emerging landscape of computational advertising. It will provide students with a thorough understanding of the technologies including web-search, auctions, behavioral targeting, and mechanisms for viral marketing that underpin the display of advertisements on a variety of locations. These locations include web pages (banner ads), on prominent search engines (text ads), on social media platforms, as well as cell phones. The students shall also learn about new research areas in computational advertising including electronic billboards, moving objects (banners atop taxi cabs) and algorithmic synthesis of personalized advertisements. This class will also discuss issues related to consumer privacy. 3 undergraduate hours. No graduate credit. Prerequisite: ADV 460, ADV 483. Junior or senior standing required.",3 hours.,"3 undergraduate hours. No graduate credit. Prerequisite: ADV 460, ADV 483. Junior or senior standing required.",,
2019,Fall,2019-fa,ADV,475,Multicultural Advertising,"Examines the role of multicultural issues upon advertising both as a practice and as an industry. Incorporates historical perspectives to understand the foundational role race, age, and sexual orientation has played in advertising and marketing and will address current issues of racial imagery in advertising, racial diversity in the industry, and a variety of topics related involving multicultural advertising and marketing. 3 undergraduate hours. 3 graduate hours.",3 hours.,,,
2019,Fall,2019-fa,ADV,476,Global Advertising,"Explores theories of culture and communication and applies them to advertising issues in the context of globalization. Through case studies and an applied research paper, students will develop strategies for advertising and communicating messages to local and global audiences. 3 undergraduate hours. 3 graduate hours. Prerequisite: ADV 150 or equivalent.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",
2019,Fall,2019-fa,ADV,478,Psychology of Advertising,"Course is designed to familiarize students with theory and research at the intersection of advertising and psychology. Explores issues pertaining to advertising psychology, including: basic research methodology, the emergence of trends, attitudes and persuasion, human and brand personality, cross-cultural advertising, implicit consumer cognition, judgment and decision making, and others. 3 undergraduate hours. No graduate credit. Credit is not given for ADV 478 if credit for the Psychology of Advertisging section of ADV 490 has been earned. Prerequisite: ADV 281 or equivalent.",3 hours.,3 undergraduate hours. No graduate credit. Credit is not given for ADV 478 if credit for the Psychology of Advertisging section of ADV 490 has been earned. Prerequisite: ADV 281 or equivalent.,,
2019,Fall,2019-fa,ADV,481,Advertising Research Methods,Overview of basic concepts of research methodology with particular emphasis on advertising research. Computer analysis and interpretation of actual data sets; measurement with both structured and unstructured techniques; principles of survey and experimental design. 3 undergraduate hours. No graduate credit. Prerequisite: ADV 150 and a specified course in statistical methods.,3 hours.,,,
2019,Fall,2019-fa,ADV,482,Qualitative Analysis in Advert,Provides students with an understanding of the multiple qualitative methods used in advertising and consumer research; a deeper examination of design and analysis issues are covered with focus on analysis of texts to uncover consumer insights and test advertising strategy. 3 undergraduate hours. No graduate credit. Prerequisite: ADV 150 and ADV 281 or equivalent.,3 hours.,3 undergraduate hours. No graduate credit. Prerequisite: ADV 150 and ADV 281 or equivalent.,,
2019,Fall,2019-fa,ADV,483,Audience Analysis,"Analyzes audiences and matches consumer insights with strategic ideas for brand communication, contact, and connection. 3 undergraduate hours. No graduate credit. Prerequisites: ADV 283 and ADV 284.",3 hours.,3 undergraduate hours. No graduate credit. Prerequisites: ADV 283 and ADV 284.,,
2019,Fall,2019-fa,ADV,484,Quantitative Research Methods,"Advanced undergraduate course on quantitative research methods in advertising and consumer behavior. In-depth coverage of descriptive research, experimental research, descriptive and inferential statistics, and computer analysis and interpretation of actual data. 3 undergraduate hours. No graduate credit. Prerequisite: ADV 281.",3 hours.,,,
