CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
53352,CMN,101,Public Speaking,M2,LCD,120248,"Allegretti, Anne E",,,,,5,11,3,1,1,1,1,1,0,0,0,0,0,0,3.68
59509,CMN,101,Public Speaking,M3,LCD,120248,"Lahmon, Teri T",,,,,0,11,3,2,3,2,0,0,0,0,0,0,0,0,3.62
53353,CMN,101,Public Speaking,M4,LCD,120248,"Mulvaney, Adan",,,,,0,12,1,3,6,0,0,1,1,0,0,0,0,0,3.47
53354,CMN,101,Public Speaking,M5,LCD,120248,"Ho, Frances",,,,,1,16,2,0,3,0,1,0,0,0,0,0,1,0,3.61
53356,CMN,101,Public Speaking,P1,LCD,120248,"Persad-Maharaj, Tamara",,,,,1,13,2,4,3,0,0,0,0,0,0,0,0,0,3.72
53357,CMN,101,Public Speaking,P2,LCD,120248,"Lahmon, Teri T",,,,,1,6,5,4,4,1,0,1,0,0,0,0,0,0,3.47
53360,CMN,101,Public Speaking,P3,LCD,120248,"Allegretti, Anne E",,,,,2,14,1,1,1,2,0,2,0,0,0,0,1,0,3.47
53365,CMN,101,Public Speaking,Q1,LCD,120248,"Gallo, Franklin",,,,,1,12,1,1,3,0,0,0,1,0,0,0,3,0,3.17
53367,CMN,101,Public Speaking,Q2,LCD,120248,"White, Nia",,,,,0,2,2,7,9,0,0,2,2,0,0,0,0,0,3.04
53368,CMN,101,Public Speaking,Q3,LCD,120248,"Okegbe, Samantha I",,,,,7,8,2,3,3,1,0,0,0,0,0,0,0,0,3.71
53369,CMN,101,Public Speaking,Q4,LCD,120248,"Alberti, George L",,,,,1,16,3,1,1,1,0,0,1,0,0,0,0,0,3.74
53371,CMN,101,Public Speaking,R1,LCD,120248,"Alberti, George L",,,,,0,15,3,0,2,1,0,0,0,0,0,0,1,0,3.62
59511,CMN,101,Public Speaking,R3,LCD,120248,"Okegbe, Samantha I",,,,,6,7,7,2,1,0,1,0,0,0,0,0,0,0,3.74
53373,CMN,101,Public Speaking,R5,LCD,120248,"Bunch, Caroline M",,,,,0,12,5,3,1,0,0,0,0,0,0,0,1,0,3.61
53349,CMN,101,Public Speaking,S2,LCD,120248,"Balester, Nathan",,,,,1,8,5,4,3,0,0,1,1,0,1,0,0,0,3.39
53376,CMN,101,Public Speaking,Z1,LCD,120248,"Bunch, Caroline M",,,,,0,12,5,3,1,0,0,0,0,0,0,0,0,0,3.78
53375,CMN,101,Public Speaking,Z2,LCD,120248,"Bunch, Caroline M",,,,,0,11,1,3,4,3,0,0,0,0,1,0,0,0,3.42
53390,CMN,102,Introduction to Communication,AL,LEC,120248,"Quick, Brian L",,,,,17,38,47,34,37,19,14,16,8,5,9,1,10,0,2.99
53407,CMN,111,Oral & Written Comm I,B2,LCD,120248,"Kincer, Terry M",,,,,0,14,2,0,1,0,0,0,1,0,1,0,3,0,3.14
53409,CMN,111,Oral & Written Comm I,C1,LCD,120248,"G Son, Gopashis Biswas",,,,,0,12,2,2,1,1,2,2,0,0,0,0,0,0,3.47
53412,CMN,111,Oral & Written Comm I,C3,LCD,120248,"Murphy, Margaret A",,,,,0,16,3,1,0,0,0,1,0,0,0,0,0,0,3.83
53418,CMN,111,Oral & Written Comm I,E1,LCD,120248,"Murphy, Kathleen B",,,,,0,16,1,0,3,1,0,1,0,0,0,0,0,0,3.7
53422,CMN,111,Oral & Written Comm I,F1,LCD,120248,"Murphy, Kathleen B",,,,,0,17,2,1,2,0,0,0,0,0,0,0,0,0,3.85
53427,CMN,111,Oral & Written Comm I,M1,LCD,120248,"Shields, Lillianna R",,,,,0,17,1,1,1,0,0,1,0,0,0,0,1,0,3.64
53431,CMN,111,Oral & Written Comm I,P3,LCD,120248,"Edor, Matthew",,,,,0,14,4,1,3,0,0,0,0,0,0,0,0,0,3.77
53432,CMN,111,Oral & Written Comm I,Q1,LCD,120248,"De Oliveira Mir, Renata",,,,,0,10,4,4,2,0,0,0,1,0,0,0,0,0,3.6
53434,CMN,111,Oral & Written Comm I,Q2,LCD,120248,"Shields, Lillianna R",,,,,0,13,3,1,2,2,0,0,0,0,0,0,0,0,3.7
53452,CMN,211,Business and Professional Comm,1,LCD,120248,"Cunningham, Leanne M",,,,,4,12,2,1,2,2,0,0,0,0,0,0,1,0,3.58
61258,CMN,211,Business and Professional Comm,3,LCD,120248,"Cunningham, Leanne M",,,,,1,11,3,2,3,0,1,1,2,0,0,0,0,0,3.43
53451,CMN,211,Business and Professional Comm,4,LCD,120248,"Bunch, Caroline M",,,,,1,14,3,2,0,2,0,0,0,0,0,1,0,0,3.64
53454,CMN,212,Intro to Organizational Comm,1,LCD,120248,"Kim, Min Kyung",,,,,0,10,9,7,6,1,1,0,1,0,0,0,0,0,3.46
67874,CMN,213,Small Group Communication,B,LCD,120248,"Barley, William",,,,,3,10,6,3,5,1,1,3,1,0,0,0,0,0,3.38
74485,CMN,214,Org Comm & Diversity,1,LCD,120248,"Wright-Dixon, Trina J",,,,,5,6,4,2,6,1,0,0,0,1,0,0,0,0,3.49
74486,CMN,214,Org Comm & Diversity,2,LCD,120248,"Wright-Dixon, Trina J",,,,,8,8,4,0,0,1,0,1,0,1,0,0,1,0,3.53
53458,CMN,220,Communicating Public Policy,1,LCD,120248,"Golding, Wallace S",,,,,6,7,2,1,2,1,1,1,0,1,0,0,0,0,3.5
53459,CMN,220,Communicating Public Policy,2,LCD,120248,"Golding, Wallace S",,,,,7,14,1,0,0,1,0,0,0,0,0,0,0,0,3.93
53467,CMN,230,Intro to Interpersonal Comm,AL,LEC,120248,"Guntzviller, Lisa",,,,,35,32,16,9,12,8,2,0,1,0,0,1,2,0,3.57
53464,CMN,232,Intro to Intercultural Comm,1,ONL,120248,"Koven, Michele E",,,,,2,11,3,3,1,2,2,0,0,0,0,0,1,0,3.44
61114,CMN,232,Intro to Intercultural Comm,3,LCD,120248,"Caddell, Mackenzie E",,,,,11,5,3,0,1,2,0,0,0,0,2,0,2,0,3.28
70057,CMN,232,Intro to Intercultural Comm,4,LCD,120248,"Caddell, Mackenzie E",,,,,13,8,1,1,1,1,0,1,0,0,0,1,0,0,3.68
71911,CMN,250,Social Movement Communication,1,LCD,120248,"Kolson, Erica R",,,,,2,23,0,1,1,0,0,1,0,0,0,0,1,0,3.74
70359,CMN,250,Social Movement Communication,2,LCD,120248,"Kolson, Erica R",,,,,1,28,0,0,0,1,0,0,0,0,0,0,0,0,3.96
53992,CMN,260,Intro to Health Communication,1,LCD,120248,"Chung, Minhey",,,,,4,4,8,4,1,1,0,5,0,1,0,1,1,0,3.08
77721,CMN,260,Intro to Health Communication,2,LCD,120248,"Chung, Minhey",,,,,4,3,8,2,3,2,3,2,1,0,0,1,0,0,3.16
64495,CMN,260,Intro to Health Communication,3,LCD,120248,"Babu, Sara",,,,,2,9,5,3,1,5,1,1,0,0,0,0,0,0,3.45
53993,CMN,260,Intro to Health Communication,4,LCD,120248,"Babu, Sara",,,,,6,9,5,2,3,0,2,0,1,1,0,0,0,0,3.51
53484,CMN,277,Intro to Mediated Comm,1,LCD,120248,"Dixon, Travis L",,,,,7,12,3,9,3,6,3,3,2,0,0,1,1,0,3.18
53983,CMN,280,Comm Technology & Society,B,LCD,120248,"Yang, JungHwan",,,,,3,13,5,5,1,2,0,2,0,0,0,0,0,0,3.59
78066,CMN,314,Organizations and Communities,1,LCD,120248,"Kim, Min Kyung",,,,,0,6,8,4,5,4,0,0,0,0,0,0,0,0,3.42
53485,CMN,321,Strategies of Persuasion,1,LCD,120248,"Murphy, John M",,,,,0,15,6,13,15,3,6,10,2,3,4,0,5,1,2.73
53493,CMN,323,Argumentation,3,LCD,120248,"Murphy, John M",,,,,0,7,1,2,4,2,2,1,0,1,1,1,0,0,2.97
58687,CMN,326,Mass Media and the Audience,2,LCD,120248,"Fujimoto, Elinor M",,,,,0,8,2,2,1,4,3,0,0,4,0,0,2,0,2.77
77722,CMN,326,Mass Media and the Audience,3,LCD,120248,"Hartman, Daniel",,,,,6,5,2,3,0,3,3,0,1,0,0,1,0,1,3.28
77723,CMN,326,Mass Media and the Audience,4,LCD,120248,"Hartman, Daniel",,,,,5,6,2,6,4,3,2,0,1,0,0,1,0,0,3.28
79562,CMN,327,Comm and Public Opinion,1,LCD,120248,"Van Duyn, Emily E",,,,,0,12,4,2,1,2,2,4,2,0,0,1,3,0,2.86
65091,CMN,336,Communicating in Families,1,LCD,120248,"Ramey, Mary E",,,,,11,12,1,0,3,0,0,0,0,0,0,0,0,0,3.88
65092,CMN,336,Communicating in Families,2,LCD,120248,"Ramey, Mary E",,,,,15,11,1,0,2,0,0,1,0,0,0,0,0,0,3.86
79551,CMN,338,Relationships and Technologies,1,LCD,120248,"Mendelson, Emily",,,,,4,6,3,1,7,4,2,1,0,1,0,0,1,0,3.13
65085,CMN,340,Visual Politics,2,LCD,120248,"Fields, Victoria T",,,,,15,10,0,2,1,1,0,0,0,0,0,0,0,0,3.87
56053,CMN,368,Sexual Communication,AL,LEC,120248,"Ramey, Mary E",,,,,8,68,5,5,28,0,0,2,0,0,0,0,1,0,3.65
54055,CMN,375,Imagining the Past and Future,GG,LEC,120248,"Giorgio, Grace A",,,,,9,38,31,11,6,1,1,0,0,0,0,0,0,0,3.73
53997,CMN,396,Communication & Leadership,1,LCD,120248,"Jones Barbour, Jennifer L",,,,,1,16,5,1,4,0,1,1,2,0,0,0,1,0,3.42
66367,CMN,396,Media and Crime,7,LCD,120248,"Coles, Stewart M",,,,,2,11,6,2,4,1,4,0,0,1,1,0,0,0,3.34
79322,CMN,425,Entertainment and Politics,UG,LCD,120248,"Coles, Stewart M",,,,,7,10,2,3,0,2,1,0,0,0,0,0,0,0,3.73
53529,CMN,432,Gender Communication,2,LCD,120248,"Giorgio, Grace A",,,,,3,16,6,0,0,0,0,0,0,0,0,0,2,1,3.63
72976,CMN,432,Gender Communication,3,LCD,120248,"Giorgio, Grace A",,,,,4,23,3,3,0,0,0,0,0,0,0,0,1,0,3.79
54921,CMN,435,Building Interpersonal Skills,UG,LCD,120248,"Guntzviller, Lisa",,,,,10,13,1,1,1,0,0,1,0,0,0,0,1,0,3.72
55639,CMN,465,Social Marketing,BQU,LCD,120248,"Quick, Brian L",,,,,3,21,11,7,3,1,1,1,0,0,0,1,0,1,3.6
58884,CMN,595,Stigma in Healthcare,CT1,ONL,120248,"Thompson, Charee M",,,,,6,6,3,1,1,2,0,0,0,1,0,0,1,0,3.43
70585,CPSC,102,Foundational Skills in CropSci,A,LCD,120248,"Schroeder, Nathan E",,,,,0,17,3,1,5,0,0,0,1,0,1,0,0,0,3.57
31645,CPSC,112,Introduction to Crop Sciences,AL1,LEC,120248,"Arbelaez, Juan D",,,,,31,30,5,5,3,3,2,0,0,0,0,0,0,0,3.81
75998,CPSC,131,Agriculture in Mythology,ONL,Onl,120248,"Lambert, Kris N",,,,,1,464,0,0,4,0,0,1,0,0,3,0,3,0,3.94
79704,CPSC,370,Applied Entomology,AL1,LEC,120248,"Seiter, Nicholas J",,,,,1,6,3,4,2,3,1,1,0,0,0,0,0,1,3.37
58725,CPSC,419,Midwest Agricultural Practices,B,LCD,120248,"Juvik, John A",,,,,0,20,0,0,4,0,0,0,0,0,0,0,0,0,3.83
33573,CPSC,440,Applied Statistical Methods I,AL1,LEC,120248,"Lipka, Alexander E",,,,,39,36,30,8,5,3,0,2,0,0,0,0,0,0,3.77
49502,CPSC,498,Crop Sci Professional Develpmt,A,ONL,120248,"Juvik, John A",,,,,11,13,7,2,2,1,0,0,0,0,0,0,0,0,3.81
79812,CPSC,499,Plant Biochemical Pathways,PBP,LCD,120248,"Rai, Amit",,,,,0,21,0,2,6,0,0,0,0,0,0,0,0,0,3.75
35879,CS,101,Intro Computing: Engrg & Sci,AL1,LCD,120248,"Beckman, Mattox A",,,,,115,90,29,13,17,13,3,6,4,8,2,1,13,1,3.49
35823,CS,105,Intro Computing: Non-Tech,AL1,LEC,120248,"Fowler, Maxwell L",,,,,81,138,19,31,41,11,14,12,2,6,7,2,4,2,3.47
74477,CS,124,Intro to Computer Science I,AL1,OLC,120248,"Challen, Geoffrey W",,,,,0,819,90,39,49,18,16,16,10,0,16,0,34,16,3.64
74478,CS,128,Intro to Computer Science II,AL1,OLC,120248,"Nowak, Michael",,,,,0,358,14,10,12,8,3,8,2,0,7,0,8,2,3.74
79750,CS,128,Intro to Computer Science II,BL1,LEC,120248,"Schatz, Jule",,,,,0,49,3,3,3,0,1,2,0,0,1,0,2,2,3.65
30102,CS,173,Discrete Structures,AL1,LEC,120248,"Evans, Graham C",,,,,0,64,28,21,23,14,9,11,5,4,2,2,4,2,3.18
40083,CS,173,Discrete Structures,BL1,LEC,120248,"Evans, Graham C",,,,,0,82,21,26,29,13,9,5,4,2,5,4,6,1,3.21
51495,CS,173,Discrete Structures,CL1,LEC,120248,"Evans, Graham C",,,,,0,80,32,19,20,15,15,11,6,2,4,3,4,2,3.21
31516,CS,210,Ethical & Professional Issues,EA1,LCD,120248,"Cunningham, Ryan M",,,,,11,26,5,3,6,1,0,2,0,0,0,0,1,0,3.65
74483,CS,211,Ethical & Professional Conduct,EA1,LCD,120248,"Cunningham, Ryan M",,,,,22,74,6,8,6,2,0,1,0,0,1,0,0,1,3.83
74484,CS,222,Software Design Lab,SL1,LCD,120248,"Woodley, Michael J",,,,,0,406,22,6,8,2,0,1,2,0,2,1,4,0,3.88
35917,CS,225,Data Structures,AL1,LEC,120248,"Solomon, Brad R",,,,,14,551,76,77,51,21,22,21,7,16,12,6,29,4,3.48
63733,CS,233,Computer Architecture,AL1,LCD,120248,"Zilles, Craig",,,,,69,84,27,16,7,5,3,4,1,0,1,0,1,1,3.74
64513,CS,233,Computer Architecture,OL1,OLC,120248,"Zilles, Craig",,,,,26,38,10,7,3,3,4,3,5,0,3,0,5,0,3.36
77586,CS,307,Model & Learning in Data Sci,MLD,OLC,120248,"Dalpiaz, David M",,,,,48,104,17,7,9,2,2,1,0,1,2,0,0,1,3.81
77096,CS,340,Intro to Computer Systems,ICS,LEC,120248,"Tychonievich, Luther A",,,,,18,64,22,13,7,7,2,5,1,2,1,2,1,1,3.54
76767,CS,341,System Programming,AL1,LEC,120248,"Angrave, Lawrence",,,,,109,130,19,24,12,5,7,5,1,1,2,3,0,0,3.74
63536,CS,357,Numerical Methods I,M,OLC,120248,"Silva, Mariana T",,,,,18,135,40,19,23,8,2,5,4,4,0,3,3,1,3.56
53280,CS,357,Numerical Methods I,N,LCD,120248,"Silva, Mariana T",,,,,16,109,22,16,10,7,8,2,3,1,2,0,1,1,3.62
66298,CS,361,Prob & Stat for Computer Sci,AL1,LEC,120248,"Liu, Hongye",,,,,120,35,21,21,11,12,8,3,2,1,3,0,1,1,3.63
66445,CS,374,Intro to Algs & Models of Comp,AL1,LEC,120248,"Har-Peled, Sariel",,,,,12,71,27,29,30,42,25,12,7,7,0,0,6,2,3.11
70641,CS,374,Intro to Algs & Models of Comp,BL1,LEC,120248,"Abraham, Ivan T",,,,,25,54,65,59,42,19,14,18,9,5,1,2,4,2,3.22
75641,CS,400,Accel Fund of Computing I,AFC,OLC,120248,"Williams, Tiffani L",,,,,3,8,3,3,1,1,0,1,0,0,1,0,0,1,3.51
75642,CS,401,Accel Fund of Algorithms I,AFA,OLC,120248,"Gertner, Yael",,,,,7,11,0,2,2,1,0,0,0,0,0,0,0,1,3.8
76904,CS,409,The Art of Web Programming,WPU,LCD,120248,"Kumar, Ranjitha",,,,,29,107,30,12,8,11,4,1,4,0,0,0,2,1,3.7
67393,CS,410,Text Information Systems,DSO,ONL,120248,"Zhai, Chengxiang",,,,,72,63,13,2,7,2,0,0,0,0,0,0,0,1,3.9
78820,CS,410,Text Information Systems,TUG,LEC,120248,"Robles Granda, Pablo D",,,,,162,13,7,1,0,0,0,0,0,0,0,0,0,0,3.98
30109,CS,411,Database Systems,QU,LEC,120248,"Alawini, Abdussalam A",,,,,24,374,47,13,5,8,0,0,0,0,0,0,1,0,3.91
45752,CS,412,Introduction to Data Mining,DSO,ONL,120248,"Tahboub, Ruby",,,,,11,31,18,19,6,1,0,3,0,0,0,0,2,2,3.56
43357,CS,412,Introduction to Data Mining,PU,LCD,120248,"Banerjee, Arindam",,,,,12,100,49,15,5,1,2,1,0,0,0,0,1,0,3.78
77099,CS,415,Game Development,GU,OLC,120248,"Shaffer, Eric G",,,,,2,175,20,7,8,6,1,5,0,0,4,0,0,0,3.78
36119,CS,418,Interactive Computer Graphics,AL1,ONL,120248,"Tychonievich, Luther A",,,,,0,67,11,2,7,7,2,1,3,0,3,0,9,2,3.3
67033,CS,418,Interactive Computer Graphics,DSO,ONL,120248,"Tychonievich, Luther A",,,,,0,27,4,5,2,4,0,0,0,0,0,0,2,1,3.55
65906,CS,421,Progrmg Languages & Compilers,CU,LCD,120248,"Misailovic, Sasa",,,,,29,53,10,15,12,5,11,8,2,2,1,4,0,1,3.4
30128,CS,421,Progrmg Languages & Compilers,DU,LCD,120248,"Gunter, Elsa",,,,,25,66,20,21,18,13,10,12,11,9,4,8,6,0,3.06
36113,CS,423,Operating Systems Design,SU,LCD,120248,"Xu, Tianyin",,,,,5,20,28,18,12,5,2,0,0,0,0,0,1,0,3.49
51775,CS,424,Real-Time Systems,PU,LCD,120248,"Abdelzaher, Tarek",,,,,7,33,15,10,5,2,0,0,0,0,0,0,0,1,3.74
67394,CS,425,Distributed Systems,DSO,ONL,120248,"Gupta, Indranil",,,,,7,27,40,45,9,5,6,1,0,1,0,0,2,2,3.43
36091,CS,425,Distributed Systems,SU,LCD,120248,"Gupta, Indranil",,,,,30,83,113,79,26,10,1,0,0,1,0,0,1,2,3.61
43355,CS,426,Compiler Construction,NU,LCD,120248,"Mendis, Thirimadura C",,,,,5,10,10,2,5,0,1,2,0,0,0,0,0,2,3.55
70960,CS,427,Software Engineering I,DSO,ONL,120248,"Zhang, Lingming",,,,,33,123,37,12,9,4,0,2,0,0,2,0,0,0,3.8
36104,CS,427,Software Engineering I,S3,ONL,120248,"Zhang, Lingming",,,,,53,81,31,9,5,2,0,5,0,0,1,0,2,1,3.78
36069,CS,433,Computer System Organization,T3,LCD,120248,"Ghose, Saugata",,,,,5,12,5,3,6,2,0,2,2,0,1,0,1,1,3.34
75719,CS,437,Networked IoT Systems,DSO,ONL,120248,"Caesar, Matthew C",,,,,20,15,3,1,1,0,2,3,0,0,0,0,1,0,3.65
75717,CS,437,Networked IoT Systems,ITG,ONL,120248,"Caesar, Matthew C",,,,,9,6,7,1,0,0,3,1,1,2,0,0,5,1,2.93
36061,CS,438,Communication Networks,X3,LCD,120248,"Wei, Yu-Lin",,,,,21,41,55,32,11,4,1,4,1,0,0,0,1,1,3.59
67003,CS,440,Artificial Intelligence,R3,LEC,120248,"Fleck, Margaret M",,,,,6,114,102,76,34,21,6,9,2,2,1,2,6,1,3.42
74467,CS,441,Applied Machine Learning,AMU,LCD,120248,"Hoiem, Derek W",,,,,62,91,21,4,3,0,1,1,0,0,0,0,2,1,3.88
79903,CS,441,Applied Machine Learning,CSU,ONL,120248,"Morales Aguirre, Marco An",,,,,6,109,27,8,3,3,4,1,0,0,0,1,0,3,3.79
74471,CS,441,Applied Machine Learning,DSO,ONL,120248,"Morales Aguirre, Marco An",,,,,10,154,31,10,10,2,0,0,0,0,0,0,1,3,3.85
77548,CS,444,Deep Learning for Compt Visn,CVU,LCD,120248,"Gupta, Saurabh",,,,,4,35,48,11,10,4,4,3,6,2,1,0,4,1,3.32
65086,CS,445,Computational Photography,CU,LCD,120248,"Wang, Yuxiong",,,,,20,41,17,4,5,0,0,0,0,0,0,0,0,0,3.85
46792,CS,446,Machine Learning,B3,LCD,120248,"Gui, Liangyan",,,,,19,33,30,9,10,7,4,1,3,2,1,0,0,0,3.52
70473,CS,447,Natural Language Processing,DSO,ONL,120248,"Hockenmaier, Julia C",,,,,33,56,40,13,3,5,0,0,1,1,0,0,2,2,3.71
63292,CS,447,Natural Language Processing,N3,ONL,120248,"Hockenmaier, Julia C",,,,,22,35,31,8,8,2,0,2,0,1,0,0,1,0,3.68
36016,CS,450,Numerical Analysis,BL1,LCD,120248,"Kloeckner, Andreas P",,,,,12,53,6,9,14,4,6,7,1,1,1,2,2,1,3.37
49547,CS,461,Computer Security I,AL4,LEC,120248,"Borisov, Nikita",,,,,6,28,5,18,12,11,8,10,3,3,2,3,2,1,2.98
49550,CS,463,Computer Security II,BU,LCD,120248,"Chandrasekaran, Varun",,,,,0,16,9,6,9,2,0,0,0,0,0,0,0,0,3.57
77849,CS,463,Computer Security II,DSO,ONL,120248,"Chandrasekaran, Varun",,,,,0,20,13,12,6,2,2,0,0,0,0,0,0,1,3.56
43389,CS,465,User Interface Design,AEU,LCD,120248,"Bailey, Brian P",,,,,2,71,57,29,11,9,2,1,0,0,0,0,0,0,3.63
51764,CS,466,Introduction to Bioinformatics,B3,LCD,120248,"El-Kebir, Mohammed",,,,,17,27,11,3,21,7,0,6,0,0,2,0,0,0,3.45
77200,CS,470,Social and Information Network,HSU,LCD,120248,"Sundaram, Hari",,,,,31,11,2,0,0,0,0,1,0,0,0,0,0,0,3.94
70159,CS,473,Algorithms,S4,LCD,120248,"Erickson, Jeff G",,,,,16,26,23,15,28,12,6,5,4,0,1,0,1,0,3.29
71093,CS,484,Parallel Programming,DSO,ONL,120248,"Rauchwerger, Lawrence",,,,,2,15,9,0,5,0,0,2,0,0,0,0,0,1,3.64
31535,CS,498,Law &Policy Issues in CS,RCG,LEC,120248,"Cunningham, Ryan M",,,,,13,33,5,5,4,0,1,1,2,0,0,0,1,0,3.66
64847,CS,498,Computational Geometry,TCU,LEC,120248,"Chan, Timothy M",,,,,2,9,3,3,5,1,1,0,0,0,0,0,0,0,3.54
50497,CS,511,Advanced Data Management,DM,LCD,120248,"Park, Yongjoo",,,,,5,45,30,12,3,4,0,0,0,0,0,0,0,0,3.73
35912,CS,527,Topics in Software Engineering,S,LCD,120248,"Marinov, Darko",,,,,7,32,7,7,2,0,0,1,0,0,0,0,0,0,3.8
75892,CS,537,Advanced Topics in IoT,K,LCD,120248,"Nahrstedt, Klara",,,,,6,13,7,4,5,0,0,1,1,0,0,0,0,0,3.61
74766,CS,542,Stat Reinforcement Learning,S,LCD,120248,"Jiang, Nan",,,,,6,19,9,11,6,3,0,0,1,1,0,0,2,1,3.43
75562,CS,545,Machine Learning for Signals,MLS,LEC,120248,"Kim, Minje",,,,,17,14,31,5,3,1,1,0,0,0,0,0,0,0,3.73
74740,CS,546,Adv Topics in NLP,ATN,LCD,120248,"Ji, Heng",,,,,13,83,52,12,6,0,0,0,0,0,0,0,0,0,3.81
75418,CS,562,Adv. Trustworthy Mach. Lrng.,SML,LCD,120248,"Wang, Gang",,,,,0,43,11,3,1,0,0,0,0,0,0,0,0,0,3.89
75897,CS,567,Social Spaces,K,LCD,120248,"Karahalios, Kyratso G",,,,,11,21,5,3,3,0,0,0,0,0,0,0,0,0,3.85
67237,CS,598,Endpt Threat Detect. & Invest.,AB,LCD,120248,"Bates, Adam",,,,,10,4,7,0,1,0,0,0,0,0,0,0,0,0,3.85
46989,CS,598,AI Efficiency: Sys. & Algor.,AIE,LCD,120248,"Zhang, Minjia",,,,,0,21,13,8,3,0,0,1,0,0,0,0,0,0,3.68
69375,CS,598,Foundations of Data Curation,AO2,ONL,120248,"Willis, Craig A",,,,,233,77,17,9,3,0,4,1,0,0,0,0,0,0,3.93
57781,CS,598,Conversational AI,DHT,LCD,120248,"Hakkani Tur, Dilek",,,,,12,7,5,3,3,0,0,0,0,0,0,0,0,1,3.78
63912,CS,598,Systems for GenAI,FLA,LCD,120248,"Lai, Fan",,,,,0,34,7,1,0,0,0,0,0,0,0,0,0,0,3.93
36011,CS,598,ML for Software Engineering,JBR,LCD,120248,"Jabbarvand Behr, Reyhaneh",,,,,36,23,1,1,0,0,0,0,0,0,0,0,0,0,3.98
70878,CS,598,Text Mining Large Lang. Models,JH,LCD,120248,"Han, Jiawei",,,,,6,19,1,1,3,0,0,0,0,0,0,0,0,0,3.87
57715,CS,598,How to Do Research,KD,LCD,120248,"Kang, Daniel",,,,,4,25,5,2,0,0,0,0,0,0,0,0,0,0,3.92
72124,CS,598,ADV Comp. Topics in Robotics,KKH,LCD,120248,"Hauser, Kris",,,,,0,8,6,4,4,3,1,0,1,0,1,0,0,0,3.3
46983,CS,598,LLM Post-pretraining,PEN,LCD,120248,"Peng, Hao",,,,,31,9,0,1,1,0,0,0,0,0,0,0,0,0,3.96
70683,CS,598,Practical Statistical Learning,PSO,ONL,120248,"Liang, Feng",,,,,0,139,18,2,7,15,2,0,0,0,0,0,0,2,3.79
57783,CS,598,3-D Vision,SHW,LCD,120248,"Wang, Shenlong",,,,,8,27,1,1,0,0,0,0,0,0,0,0,0,1,3.97
36022,CS,598,"Lang., Interfaces, and Comm.",TAL,LCD,120248,"August, Tal M",,,,,0,21,4,2,0,1,0,0,0,0,0,0,0,0,3.86
57782,CS,598,ML Algorithms for LLMs,TZ,LCD,120248,"Zhang, Tong",,,,,2,31,5,5,1,0,0,0,0,0,0,0,0,1,3.86
36009,CS,598,Deep Learning with Graphs,YOU,LCD,120248,"You, Jiaxuan",,,,,9,26,7,1,0,0,0,0,0,0,0,0,0,1,3.93
67101,CW,100,Intro to Creative Writing,D,LCD,120248,"Canipe, Joshua",,,,,9,9,2,1,0,0,0,0,0,0,1,0,1,0,3.64
77317,CW,100,Intro to Creative Writing,Q,LCD,120248,"Price, Julie P",,,,,0,19,2,0,1,0,0,0,0,0,0,0,0,0,3.92
63285,CW,100,Intro to Creative Writing,S,LCD,120248,"Price, Julie P",,,,,1,16,2,3,0,0,0,0,0,0,0,0,0,0,3.88
78137,CW,100,Intro to Creative Writing,S2,LCD,120248,"Nyikos, Daniel",,,,,18,5,0,0,1,0,0,0,0,0,0,0,0,0,3.96
71425,CW,100,Intro to Creative Writing,X,LCD,120248,"Emmert, Kay",,,,,5,6,4,2,1,1,1,0,0,0,0,0,2,0,3.33
61787,CW,243,The Craft Essay,B,LCD,120248,"Dudek, John",,,,,0,10,4,1,2,3,0,1,0,0,1,0,0,0,3.41
66286,CWL,114,Global Consciousness and Lit,AL1,LEC,120248,"Hassan, Wail S",,,,,48,22,6,7,4,5,0,2,0,2,0,0,1,0,3.68
40493,CWL,241,Early Masterpieces West Cultur,ADA,DIS,120248,"Meshkani, Zahra",,,,,11,4,3,1,2,0,1,0,0,0,0,0,1,0,3.59
40495,CWL,241,Early Masterpieces West Cultur,ADB,DIS,120248,"Meshkani, Zahra",,,,,10,5,5,1,2,0,0,0,0,0,0,0,0,1,3.81
40496,CWL,241,Early Masterpieces West Cultur,ADC,DIS,120248,"De Paula Cardos, Carolina",,,,,9,7,1,0,1,2,0,1,0,1,0,0,1,0,3.45
40497,CWL,241,Early Masterpieces West Cultur,ADD,DIS,120248,"De Paula Cardos, Carolina",,,,,14,3,1,0,2,1,1,0,0,0,0,0,0,0,3.76
40498,CWL,241,Early Masterpieces West Cultur,ADE,DIS,120248,"Tedoradze, Megi",,,,,9,5,2,1,0,3,0,0,0,0,0,1,1,0,3.43
40502,CWL,241,Early Masterpieces West Cultur,ADI,DIS,120248,"Tedoradze, Megi",,,,,4,7,2,1,3,1,2,1,0,0,0,1,1,0,3.2
68289,DANC,100,Intro to Contemporary Dance,OL2,ONL,120248,"Rome, Ethan R",,,,,0,17,4,1,0,1,0,1,0,0,0,0,1,0,3.63
59052,DANC,100,Intro to Contemporary Dance,OL3,ONL,120248,"Doniff, Marlee L",,,,,7,17,0,0,0,1,0,0,0,0,0,0,0,0,3.95
