CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
41112,CHBE,471,Biochemical Engineering,A,LEC,120258,"Kraft, Mary L",,,,,3,26,5,1,12,4,0,3,1,0,0,0,0,0,3.49
61156,CHBE,476,Biotransport,HJK,LEC,120258,"Kong, Hyun Joon",,,,,2,3,5,5,8,2,0,0,0,0,0,0,0,0,3.37
78151,CHBE,481,Chemical Process Safety,A,LEC,120258,"Floess, Joachim",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29905,CHBE,521,Applied Mathematics in CHBE,A,LEC,120258,"Rao, Christopher V",,,,,6,15,3,3,3,2,1,0,0,0,0,0,0,0,3.69
78229,CHBE,521,Applied Mathematics in CHBE,C,ONL,120258,"Higdon, Jonathan J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69430,CHBE,525,Stat Thermo Chem Eng,A,LEC,120258,"Sing, Charles E",,,,,3,16,7,5,10,0,0,0,0,0,0,0,0,0,3.62
61162,CHBE,551,Chemical Kinetics & Catalysis,A,LEC,120258,"Peters, Baron G",,,,,4,8,13,9,4,1,0,0,0,0,0,0,0,0,3.6
80038,CHBE,551,Chemical Kinetics & Catalysis,C,ONL,120258,"Peters, Baron G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31571,CHBE,594,MNG I - Leadership Skills App,B,LEC,120258,"Morris, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49475,CHBE,594,MNG I - Leadership Skills App,C,ONL,120258,"Morris, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79725,CHBE,594,Advanced Polymer Chemistry,DG,LEC,120258,"Guironnet, Damien S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77152,CHBE,594,Data Science for Chem & Eng,DS,LEC,120258,"Jackson, Nicholas E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71538,CHBE,594,Biotransport,HJK,LEC,120258,"Kong, Hyun Joon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31570,CHBE,594,Biochemical Engineering,MLK,LEC,120258,"Kraft, Mary L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31609,CHBE,594,Computational Tools,RGM,LEC,120258,"Mullen, Ryan G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36151,CHEM,101,Introductory Chemistry,AL1,LEC,120258,"McCarren, Elise M",,,,,16,45,37,36,47,31,23,18,14,10,5,5,8,2,2.91
41897,CHEM,101,Introductory Chemistry,BL1,LEC,120258,"Leveritt, John M",,,,,8,21,40,36,46,43,26,26,13,4,4,8,10,1,2.75
67309,CHEM,101,Introductory Chemistry,CL1,LEC,120258,"Leveritt, John M",,,,,5,35,44,42,52,29,26,26,10,9,10,6,3,0,2.86
50683,CHEM,101,Introductory Chemistry,DL1,LEC,120258,"McCarren, Elise M",,,,,6,19,15,17,25,15,10,7,5,3,5,1,9,1,2.79
36203,CHEM,102,General Chemistry I,AL1,LEC,120258,"Marville, Kelly",,,,,31,46,39,40,30,29,16,20,8,11,6,14,6,3,2.95
36109,CHEM,102,General Chemistry I,BL1,LEC,120258,"Hummel, Thomas J",,,,,6,32,20,36,38,34,48,42,23,14,6,8,4,1,2.62
36148,CHEM,102,General Chemistry I,CL1,LEC,120258,"Hummel, Thomas J",,,,,8,38,19,37,45,33,46,37,18,10,11,5,5,1,2.69
48904,CHEM,102,General Chemistry I,DL1,LEC,120258,"Huang, Tina H",,,,,15,44,51,33,43,37,13,24,21,16,8,9,9,3,2.82
47349,CHEM,102,General Chemistry I,EL1,LEC,120258,"Gunasekera, Mutha Merenna",,,,,9,32,38,40,47,39,45,29,15,13,4,4,9,2,2.76
47359,CHEM,102,General Chemistry I,FL1,LEC,120258,"Huang, Tina H",,,,,22,52,49,29,47,32,14,24,29,11,9,7,1,2,2.93
60796,CHEM,102,General Chemistry I,OL1,ONL,120258,"Marville, Kelly",,,,,14,28,17,18,15,12,15,13,8,9,9,8,13,1,2.61
70442,CHEM,103,General Chemistry Lab I,A,LEC,120258,"Gunasekera, Mutha Merenna",,,,,781,641,250,162,153,64,33,37,20,9,12,3,35,7,3.63
36274,CHEM,104,General Chemistry II,AL1,LEC,120258,"Ray, Christian R",,,,,14,26,14,27,46,33,38,60,25,9,8,11,3,0,2.56
36355,CHEM,104,General Chemistry II,DL1,LEC,120258,"Andino Martinez, Jose G",,,,,12,20,25,27,39,28,28,42,27,10,13,18,10,7,2.46
63218,CHEM,104,General Chemistry II,O,ONL,120258,"Ray, Christian R",,,,,10,13,10,21,33,22,27,30,24,6,5,4,11,1,2.48
70437,CHEM,105,General Chemistry Lab II,A,LEC,120258,"Leveritt, John M",,,,,318,203,92,74,59,18,24,13,18,6,9,2,14,0,3.56
74459,CHEM,150,First Semester Success in Chem,A,DIS,120258,"Ray, Christian R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74460,CHEM,150,First Semester Success in Chem,B,DIS,120258,"Ray, Christian R",,,,,12,5,3,0,0,0,0,0,0,0,1,0,0,0,3.81
74526,CHEM,150,First Semester Success in Chem,C,DIS,120258,"Ray, Christian R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74528,CHEM,150,First Semester Success in Chem,D,DIS,120258,"Ray, Christian R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74527,CHEM,150,First Semester Success in Chem,E,DIS,120258,"Ray, Christian R",,,,,9,6,4,2,0,0,0,0,0,0,0,0,0,0,3.87
74965,CHEM,150,First Semester Success in Chem,F,DIS,120258,"Ray, Christian R",,,,,12,6,1,0,0,0,0,1,0,0,0,0,2,0,3.53
63839,CHEM,199,Undergraduate Open Seminar,AA1,DIS,120258,"McCarren, Elise M",,,,,18,0,2,1,0,0,0,0,0,0,0,0,0,0,3.94
47589,CHEM,199,Undergraduate Open Seminar,AA2,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56163,CHEM,199,Undergraduate Open Seminar,AC3,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45143,CHEM,199,Undergraduate Open Seminar,AH4,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47587,CHEM,199,Undergraduate Open Seminar,AM5,DIS,120258,"McCarren, Elise M",,,,,0,18,0,4,0,0,0,0,0,0,0,0,0,1,3.88
72450,CHEM,199,Undergraduate Open Seminar,BB5,DIS,120258,"McCarren, Elise M",,,,,8,7,0,0,2,1,0,2,0,1,0,0,0,0,3.52
65501,CHEM,199,Undergraduate Open Seminar,BG2,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56166,CHEM,199,Undergraduate Open Seminar,BH4,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47588,CHEM,199,Undergraduate Open Seminar,BM1,DIS,120258,"McCarren, Elise M",,,,,7,13,0,0,1,1,0,0,0,0,0,0,0,0,3.89
70559,CHEM,199,Undergraduate Open Seminar,BM3,DIS,120258,"McCarren, Elise M",,,,,5,11,0,1,3,0,1,1,0,0,0,0,1,0,3.51
56162,CHEM,199,Undergraduate Open Seminar,CB1,DIS,120258,"McCarren, Elise M",,,,,7,10,1,0,0,1,0,0,0,0,0,0,3,0,3.38
56165,CHEM,199,Undergraduate Open Seminar,CC5,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65502,CHEM,199,Undergraduate Open Seminar,CG2,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49005,CHEM,199,Undergraduate Open Seminar,CM3,DIS,120258,"McCarren, Elise M",,,,,7,11,1,3,0,0,0,0,0,0,0,0,0,0,3.89
70558,CHEM,199,Undergraduate Open Seminar,CM4,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43653,CHEM,199,Undergraduate Open Seminar,K,CNF,120258,"Gunasekera, Mutha Merenna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31588,CHEM,199,Undergraduate Open Seminar,M,DIS,120258,"McCarren, Elise M",,,,,80,283,11,3,3,4,0,1,1,0,0,0,6,3,3.89
70333,CHEM,199,Undergraduate Open Seminar,M1,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70334,CHEM,199,Undergraduate Open Seminar,M2,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70335,CHEM,199,Undergraduate Open Seminar,M3,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70336,CHEM,199,Undergraduate Open Seminar,M4,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70337,CHEM,199,Undergraduate Open Seminar,M5,DIS,120258,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36229,CHEM,202,Accelerated Chemistry I,AL1,LEC,120258,"Decoste, Donald J",,,,,2,31,6,28,24,22,24,29,12,16,11,10,18,4,2.36
36265,CHEM,203,Accelerated Chemistry Lab I,AL1,LEC,120258,"Andino Martinez, Jose G",,,,,15,30,17,9,6,2,1,0,0,0,0,0,3,0,3.59
38842,CHEM,203,Accelerated Chemistry Lab I,BL1,LEC,120258,"Andino Martinez, Jose G",,,,,51,39,24,14,6,5,4,3,1,3,1,0,3,0,3.56
29906,CHEM,222,Quantitative Analysis Lecture,A,LEC,120258,"Shen, Mei",,,,,5,53,19,15,14,6,1,7,1,0,2,0,0,0,3.49
31611,CHEM,223,Quantitative Analysis Lab,AQ1,Q,120258,"Blystone, Ashley M",,,,,14,37,15,20,12,3,2,2,2,2,1,0,2,1,3.44
67991,CHEM,232,Elementary Organic Chemistry I,AL1,LEC,120258,"Axelson, Jordan C",,,,,48,94,64,53,75,32,32,37,25,10,19,4,29,7,2.9
67992,CHEM,232,Elementary Organic Chemistry I,AL2,LEC,120258,"Axelson, Jordan C",,,,,39,61,41,37,32,12,13,16,8,5,5,2,7,0,3.2
56920,CHEM,232,Elementary Organic Chemistry I,EL1,ONL,120258,"Formigao Gameir, Armanda",,,,,6,4,4,1,12,4,4,4,1,1,3,1,10,1,2.34
36313,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120258,"Formigao Gameir, Armanda",,,,,202,48,9,4,8,2,1,0,1,1,0,0,0,0,3.92
36315,CHEM,233,Elementary Organic Chem Lab I,AL2,LEC,120258,"Formigao Gameir, Armanda",,,,,211,42,8,5,2,2,1,0,0,1,0,0,0,0,3.94
36332,CHEM,236,Fundamental Organic Chem I,AL1,LEC,120258,"Burke, Martin",,,,,9,18,10,15,29,8,22,20,7,0,4,0,5,0,2.79
51012,CHEM,237,Structure and Synthesis,AL1,LEC,120258,"White, M C",,,,,1,17,11,21,29,10,8,7,0,1,0,2,1,0,3.07
36374,CHEM,237,Structure and Synthesis,AL2,LEC,120258,"White, M C",,,,,3,11,2,5,10,2,0,2,0,0,0,0,0,0,3.41
29907,CHEM,312,Inorganic Chemistry,A,LEC,120258,"Snyder, Benjamin E",,,,,6,7,5,10,10,7,4,12,2,0,2,0,4,1,2.77
31620,CHEM,315,Instrumental Chem Systems Lab,AL1,LEC,120258,"Sweedler, Jonathan V",,,,,0,29,37,15,6,0,1,3,1,0,0,1,0,2,3.55
58374,CHEM,317,Inorganic Chemistry Lab,AL1,LEC,120258,"Fataftah, Majed S",,,,,5,1,10,1,4,1,1,4,0,0,0,0,0,0,3.3
56922,CHEM,332,Elementary Organic Chem II,DA2,LEC,120258,"Pillai, Smitha",,,,,23,56,18,17,28,15,14,6,7,0,2,2,4,1,3.24
55457,CHEM,332,Elementary Organic Chem II,DA3,ONL,120258,"Pillai, Smitha",,,,,1,7,2,1,3,1,3,3,0,0,0,0,1,0,3.06
29908,CHEM,420,Instrumental Characterization,A,LEC,120258,"Rodriguez Lopez, Joaquin",,,,,3,129,15,4,2,1,1,0,0,0,0,0,0,1,3.92
31624,CHEM,440,Physical Chemistry Principles,A,LEC,120258,"Landes, Christy F",,,,,0,34,4,4,31,3,0,2,0,0,0,0,1,0,3.41
31628,CHEM,442,Physical Chemistry I,A,LEC,120258,"Hirata, So",,,,,10,34,17,0,0,0,2,0,0,0,0,0,2,0,3.74
62728,CHEM,442,Physical Chemistry I,B,LEC,120258,"Hirata, So",,,,,9,19,16,3,7,4,1,1,0,1,1,1,0,1,3.49
29917,CHEM,444,Physical Chemistry II,A,LEC,120258,"Woon, David E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31632,CHEM,445,Physical Principles Lab I,AQ1,Q,120258,"Oldfield, Eric",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31575,CHEM,447,Physical Principles Lab II,AQ1,Q,120258,"Vura-Weis, Joshua",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63427,CHEM,492,Special Topics in Chemistry,PMT,LCD,120258,"Ray, Christian R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40173,CHEM,495,Teaching Secondary Chemistry,AD1,DIS,120258,"Decoste, Donald J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29928,CHEM,512,Advanced Inorganic Chemistry,A,LEC,120258,"Fataftah, Majed S",,,,,9,18,0,0,1,2,0,0,0,0,0,0,1,0,3.75
29931,CHEM,515,Inorganic Chemistry Seminar,A,LCD,120258,"Olshansky, Lisa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57600,CHEM,518,Topics in Inorganic Chemistry,A,LEC,120258,"Manesis, Anastasia C",,,,,0,4,12,3,1,1,1,1,0,0,0,0,0,0,3.48
29934,CHEM,518,Topics in Inorganic Chemistry,B,LEC,120258,"Olshansky, Lisa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29935,CHEM,520,Advanced Analytical Chemistry,A,LEC,120258,"Sweedler, Jonathan V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29939,CHEM,525,Analytical Chemistry Seminar,A,LCD,120258,"Rodriguez Lopez, Joaquin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29946,CHEM,532,Physical Organic Chemistry,A,LEC,120258,"Strauss, Michael J",,,,,0,12,10,10,7,0,0,0,0,0,0,0,0,0,3.56
42841,CHEM,534,Advanced Organic Synthesis,A,LEC,120258,"Isomura, Mayuko",,,,,1,5,12,4,7,4,0,0,0,0,0,0,0,0,3.43
29949,CHEM,535,Organic Chemistry Seminar,A,LCD,120258,"Denmark, Scott E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29918,CHEM,540,Quantum Mechanics,A,LEC,120258,"Makri, Nancy",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29953,CHEM,544,Statistical Thermodynamics,A,LEC,120258,"Luthey-Schulten, Zaida A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29955,CHEM,545,Physical Chemistry Seminar,A,LCD,120258,"Jain, Prashant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60383,CHEM,570,Concepts in Chemical Biology,A,LEC,120258,"Jun, Joomyung",,,,,4,13,16,7,3,0,0,0,0,0,0,0,0,0,3.7
29957,CHEM,575,Chemical Biology Seminar,A,LCD,120258,"Chan, Jefferson K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46582,CHEM,584,Introduction to Materials Chem,A,LEC,120258,"Link, Stephan",,,,,0,20,6,6,4,0,0,0,0,0,0,0,0,0,3.72
43843,CHEM,585,Materials Chemistry Seminar,A,LCD,120258,"Girolami, Gregory S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79988,CHEM,590,Data Science for Chem & Eng,DS,LEC,120258,"Jackson, Nicholas E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54732,CHIN,201,Elementary Chinese I,C,ONL,120258,"Chen, Ying Pin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42602,CHIN,201,Elementary Chinese I,D,ONL,120258,"Guo, Jianfeng",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45861,CHIN,201,Elementary Chinese I,X,ONL,120258,"Xing, Yue",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31585,CHIN,203,Intermediate Chinese I,B,ONL,120258,"Xu, Luming",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50724,CHIN,203,Intermediate Chinese I,C,ONL,120258,"Xiao, Shengnan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31589,CHIN,241,Chinese Reading and Writing,B,ONL,120258,"Wang, Ruonan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29973,CHIN,305,Advanced Chinese I,X,ONL,120258,"Chen, Ying Pin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78716,CHIN,407,Intro to Classical Chinese,YW,LCD,120258,"Wang, Yuefan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29979,CHIN,440,Fourth-Year Chinese I,F,LCD,120258,"Chen, Ying Pin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31622,CHP,395,College Exper-Autoethnography,A,CNF,120258,"Abbott, Annie R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31625,CHP,395,Shipwrecks,B,CNF,120258,"Fritzsche, Peter A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66096,CI,210,Intro to Digital Learning Env,AL1,LEC,120258,"Baker, Faith G",,,,,19,22,3,0,0,0,1,0,0,0,0,0,0,0,3.94
80284,CI,380,History and Futures of Ed Tech,HFT,LCD,120258,"Bawankule, Ashita N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47383,CI,402,Tchg Diverse Middle Grade Stu,E,LCD,120258,"Gutzmer, Cara K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47384,CI,402,Tchg Diverse Middle Grade Stu,E2,ONL,120258,"Gutzmer, Cara K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47385,CI,402,Tchg Diverse Middle Grade Stu,M,LCD,120258,"Gonzalez Rivera, Gloriana",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47386,CI,402,Tchg Diverse Middle Grade Stu,S,LCD,120258,"Tekkumru Kisa, Miray",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45188,CI,402,Tchg Diverse Middle Grade Stu,T,LCD,120258,"Ewusie, Isaac",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35708,CI,403,Tchg Diverse High School Stu,E,PR,120258,"Smith, Alexandria E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35724,CI,403,Tchg Diverse High School Stu,M,PR,120258,"Poetzel, Adam R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38747,CI,403,Tchg Diverse High School Stu,S,PR,120258,"Chappell, Mindy J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31475,CI,405,Intro Tchg Elem Age Children,A,LCD,120258,"Latham, Nancy I",,,,,5,7,3,2,2,1,0,1,0,0,0,0,0,0,3.64
70294,CI,405,Intro Tchg Elem Age Children,B,LCD,120258,"Latham, Nancy I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31474,CI,405,Intro Tchg Elem Age Children,C,LCD,120258,"Latham, Nancy I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64402,CI,405,Intro Tchg Elem Age Children,D,LCD,120258,"Latham, Nancy I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31478,CI,406,Thry Prac in Elem Schl Tch I,C1,LCD,120258,"McClellan, Anna N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31481,CI,406,Thry Prac in Elem Schl Tch I,C2,LCD,120258,"McClellan, Anna N",,,,,0,20,0,1,0,0,0,0,0,0,0,0,0,0,3.97
31482,CI,406,Thry Prac in Elem Schl Tch I,C3,LCD,120258,"Lake, Bryan N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31484,CI,406,Thry Prac in Elem Schl Tch I,C4,LCD,120258,"Hedrick-Shaw, Devon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66095,CI,410,"Middle Schl Inst, Phil, & Str",A,LCD,120258,"Minniear, Jacob N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61063,CI,415,"Lang Varieties,Cult,& Learning",A,LCD,120258,"Li, Qinchun",,,,,0,23,1,1,0,0,1,0,0,0,0,0,0,0,3.9
51148,CI,415,"Lang Varieties,Cult,& Learning",B,LCD,120258,"Martinez Negret, Giselle",,,,,0,21,1,1,0,0,0,0,0,0,0,0,0,0,3.96
61064,CI,415,"Lang Varieties,Cult,& Learning",C,LCD,120258,"Li, Qinchun",,,,,0,17,1,2,1,1,0,0,1,0,0,0,0,0,3.72
51151,CI,415,"Lang Varieties,Cult,& Learning",C3,ONL,120258,"Wawire, Purity N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29862,CI,421,Prin & Prac in Early Childhood,A,LCD,120258,"Smith, Stephanie C",,,,,3,17,2,3,2,0,0,0,0,0,0,0,0,0,3.83
41202,CI,422,"Families, Communities, Schools",A,LCD,120258,"Wang, Xingyue",,,,,0,18,2,1,0,0,0,0,0,0,0,0,0,0,3.94
77753,CI,422,"Families, Communities, Schools",C3,ONL,120258,"Taylor, Angelica I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77752,CI,425,"ECE Planning, Assess & Envrnmt",C3,ONL,120258,"Lee, Suzanne",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51091,CI,430,Teaching Children Mathematics,A,LCD,120258,"Poetzel, Adam R",,,,,4,13,3,0,0,1,0,0,0,0,0,0,0,0,3.89
51241,CI,430,Teaching Children Mathematics,B,LCD,120258,"Poetzel, Adam R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51242,CI,430,Teaching Children Mathematics,C,LCD,120258,"Altshuler, Mari R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64403,CI,430,Teaching Children Mathematics,D,LCD,120258,"Altshuler, Mari R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80283,CI,430,Teaching Children Mathematics,E,LCD,120258,"Altshuler, Mari R",,,,,0,17,1,0,3,0,0,0,0,0,0,0,0,0,3.84
64952,CI,433,Found of Bilingual Educ,B,LCD,120258,"Wawire, Purity N",,,,,0,24,1,0,1,0,0,0,0,0,0,0,0,0,3.95
