Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CHLH,203,71655,Intro to Health Technology,A,ONL,16,6,4,0,4,0,1,1,1,0,0,0,1,0,3.55,"Hale, Timothy"
CHLH,206,31167,Human Sexuality,ON1,ONL,16,125,19,16,13,8,5,3,0,0,0,0,5,0,3.64,"Schwingel, Andiara"
CHLH,206,57810,Human Sexuality,ON2,ONL,21,139,30,10,16,6,5,8,5,1,6,0,15,2,3.4,"Schwingel, Andiara"
CHLH,210,48218,Community Health Organizations,A,LCD,24,21,12,7,9,3,4,1,0,0,0,0,3,0,3.5,"Schwingel, Andiara"
CHLH,243,65894,Drug Use and Abuse,ON1,ONL,0,262,0,0,50,0,0,10,0,0,3,0,4,0,3.71,"Schwingel, Andiara"
CHLH,243,57812,Drug Use and Abuse,ON2,ONL,0,204,0,0,75,0,0,36,0,0,13,0,18,2,3.25,"Schwingel, Andiara"
CHLH,250,31249,Health Care Systems,A,LCD,32,50,10,8,5,7,3,2,2,0,0,0,5,0,3.54,"Raj, Minakshi"
CHLH,260,31261,Introduction to Medical Ethics,AL1,LEC,37,20,12,3,5,1,3,2,0,1,0,0,2,0,3.63,"Freehill, Ariel N"
CHLH,260,70242,Introduction to Medical Ethics,CL2,LEC,0,19,18,3,2,2,0,0,0,0,0,0,3,0,3.48,"Choi, Soyoung"
CHLH,274,31263,Introduction to Epidemiology,A,LCD,1,6,5,5,8,1,1,2,2,0,1,0,0,2,3.14,"Geiger, Sarah D"
CHLH,274,65870,Introduction to Epidemiology,ON2,ONL,112,122,31,24,23,10,5,22,0,0,15,0,11,0,3.46,"Schwingel, Andiara"
CHLH,304,31156,Foundations of Health Behavior,AL1,LEC,17,17,12,4,13,4,5,5,2,1,2,1,5,1,3.09,"Frasca, Elizabeth A"
CHLH,304,69537,Foundations of Health Behavior,BL1,LEC,11,20,6,2,3,1,2,1,0,1,0,0,3,0,3.45,"DiFilippo, Kristen N"
CHLH,380,54665,Orientation to Internship,B,LCD,0,34,0,0,3,0,0,14,0,0,3,0,2,0,3.14,"Clarke, Caitlin L"
CHLH,409,31274,Women's Health,A,LCD,45,30,6,4,3,1,1,1,1,0,1,0,1,1,3.77,"Bensken, Jeanine D"
CHLH,410,31278,Public Health Practice,A,LCD,24,26,18,8,8,3,0,0,0,0,0,0,0,0,3.73,"Schwingel, Andiara"
CHLH,421,31281,Health Data Analysis,1G4,LCD,51,44,1,3,4,0,0,0,0,0,0,0,0,2,3.94,"Guigma, Thierry Alix We"
CHLH,455,31287,Health Services Financing,A,LCD,6,30,22,3,8,4,1,2,1,1,1,0,0,1,3.54,"Mamaril, Cezar Brian C"
CHLH,457,31292,Health Planning,A,LCD,3,17,7,2,0,1,0,0,0,0,0,0,0,0,3.83,"Hale, Timothy"
CHLH,458,31294,Health Administration,A,LCD,19,21,9,7,1,2,1,3,1,0,1,0,0,0,3.63,"Schwingel, Andiara"
CHLH,469,53527,Environmental Health,U3,LCD,16,12,5,0,0,1,0,0,0,0,0,0,0,0,3.91,"Martenies, Sheena E"
CHLH,550,31303,Health Policy: United States,A,LCD,0,41,12,5,1,1,0,0,0,0,0,0,0,0,3.84,"Raj, Minakshi"
CHLH,551,72051,Health Admin Professionalism,A,OLC,17,3,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Schwingel, Andiara"
CHLH,553,73151,Health Finance,HF,LEC,0,21,0,0,0,0,0,1,0,0,0,0,0,0,3.91,"Mamaril, Cezar Brian C"
CHLH,573,70090,Biostatistics in Public Health,AL1,LEC,19,7,7,1,2,2,5,0,0,0,0,0,0,0,3.63,"Gao, Xiaotian"
CHLH,581,70632,Prof in Public Health,PPH,OLC,6,17,2,1,2,0,0,0,0,0,0,0,0,0,3.88,"Musser, Allison J"
CHP,199,65556,Special Topics: Uncommon Reads,2,DIS,10,5,3,4,1,0,1,2,0,1,0,0,0,0,3.52,"Fitzjarrald, Amy E"
CI,210,70204,Intro to Digital Learning Env,AD3,DIS,0,22,0,1,0,1,0,0,1,0,0,0,0,0,3.83,"Kang, Jina"
CI,401,46092,Intro Tchg in a Diverse Societ,E,LCD,0,19,5,2,3,0,0,0,0,0,0,0,0,0,3.79,"James, Carrie L"
CI,401,46145,Intro Tchg in a Diverse Societ,M,LCD,17,8,2,2,0,0,1,0,0,0,0,0,0,0,3.88,"Poetzel, Adam R"
CI,401,43425,Intro Tchg in a Diverse Societ,T,LCD,9,24,1,1,0,0,1,0,0,0,0,0,3,0,3.62,"Hale, Jon N"
CI,404,31868,Tchg and Assessing Sec Sch Stu,E,ONL,22,2,0,0,2,0,0,0,0,0,0,0,0,0,3.92,"Moermond, Veronica A"
CI,404,31898,Tchg and Assessing Sec Sch Stu,T,ONL,6,21,2,1,1,0,0,1,0,0,0,0,0,0,3.86,"Masters, Angela L"
CI,407,31903,Thry Prac in Elem Schl Tchg II,C1,ONL,0,26,0,1,0,1,0,0,0,0,0,0,0,0,3.93,"Dean, Sheila R"
CI,415,52440,"Lang Varieties,Cult,& Learning",A,LCD,0,18,6,0,1,1,0,0,0,0,0,0,0,0,3.83,"Crenshaw, Mackensi L"
CI,415,52441,"Lang Varieties,Cult,& Learning",B,LCD,1,20,1,1,2,0,0,0,0,1,0,0,0,0,3.78,"Gonzalez, Monica"
CI,420,31915,Found of Early Childhood Educ,AE,PR,8,14,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Smith, Stephanie C"
CI,424,62105,Child Development & Technology,A,LCD,1,16,4,1,2,1,0,0,0,0,0,0,1,0,3.64,"D'Angelo, Cynthia M"
CI,431,31938,Tchg Elementary Mathematics,SE,LCD,6,23,2,0,1,0,0,1,0,0,0,0,0,0,3.89,"Poetzel, Adam R"
CI,432,63324,Invest Approach Elem Math Inst,C1,LCD,11,10,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Poetzel, Adam R"
CI,432,63325,Invest Approach Elem Math Inst,C2,LCD,13,5,2,1,0,0,0,0,0,0,0,0,0,0,3.94,"Poetzel, Adam R"
CI,438,65292,Comp Prgrmmg and the Classroom,G4,ONL,0,23,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Paquette, Luc"
CI,439,73199,Critiques of Educational Tech,A,ONL,0,35,3,1,0,0,0,0,0,0,0,0,0,1,3.96,"Lindgren, Robb W"
CI,443,68567,Mathematics Early Childhood Ed,A,LCD,19,3,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Taylor, Angelica I"
CI,446,64886,Culture in the Classroom,A,LCD,13,13,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Wawire, Purity N"
CI,446,67358,Culture in the Classroom,B,ONL,0,26,1,0,0,0,0,0,0,0,0,0,1,0,3.85,"Castillo, Nathan M"
CI,448,63330,Tchg Elem Social Studies,C3,LCD,0,12,5,2,2,0,0,0,0,0,0,0,0,0,3.76,"Lewis, Alisha L"
CI,451,63334,Tchg Elem Science II,C3,LCD,0,13,7,1,0,0,0,0,0,0,0,0,0,0,3.86,"Leonardi, Nicholas J"
CI,466,68570,Lang Literacy in EC Educ II,B,LCD,0,16,4,2,1,0,0,0,0,0,0,0,0,0,3.84,"MacGregor, Nancy A"
CI,473,56816,Disciplinary Literacy,BL2,LEC,38,69,1,1,0,0,0,0,0,0,0,0,1,0,3.95,"Bridges, Matthew M"
CI,473,31965,Disciplinary Literacy,CL1,LEC,23,31,1,0,0,0,0,0,0,0,0,0,1,0,3.93,"Moermond, Veronica A"
CI,475,63339,Teach Elem Rdg & Lang Arts I,C2,LCD,0,16,4,1,0,0,0,0,0,0,0,0,0,0,3.91,"MacGregor, Nancy A"
CI,475,63340,Teach Elem Rdg & Lang Arts I,C3,LCD,7,9,3,1,1,0,0,0,0,0,0,0,0,0,3.87,"Zhang, Jiadi"
CI,477,63342,Biling ESL Methods & Material,B,LCD,11,11,1,0,1,0,0,0,0,0,0,0,1,0,3.79,"Nunez Cortez, Idalia"
CI,501,31985,Curr Dev for the 21st Century,A,ONL,4,26,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Smith, Stephanie C"
CI,517,60668,Bilingual and ESL Assessment,B,ONL,18,11,2,0,3,1,0,0,0,0,0,0,0,0,3.86,"Martinez Negret, Giselle"
CI,543,58554,Constructivism & STEM Educ,A,LCD,3,18,2,0,0,1,0,0,0,0,0,0,0,0,3.92,"Krist, Christina"
CLCV,100,70178,Vocab Building-GRK & LAT Roots,ON2,ONL,3,5,2,1,2,0,0,2,1,0,1,1,3,1,2.67,"Furner, Jeremy W"
CLCV,102,70175,Medical Terms-GRK & LAT Roots,ON1,ONL,137,13,2,3,0,0,1,0,1,0,0,0,1,0,3.93,"Furner, Jeremy W"
CLCV,102,70176,Medical Terms-GRK & LAT Roots,ON2,ONL,57,10,5,1,1,1,0,0,0,0,0,0,1,0,3.89,"Furner, Jeremy W"
CLCV,111,31318,Mythology of Greece and Rome,A,OLC,6,39,2,0,6,2,0,4,0,0,2,0,4,0,3.4,"Solomon, Jon"
CLCV,115,31321,Mythology of Greece and Rome,ADC,DIS,1,25,0,1,3,0,0,0,0,0,0,0,0,0,3.88,"Merkley, Kyle G"
CLCV,115,31322,Mythology of Greece and Rome,ADD,DIS,0,27,0,0,0,1,1,1,0,0,1,0,0,0,3.74,"McQueen, Kelli A"
CLCV,115,31323,Mythology of Greece and Rome,ADE,DIS,2,24,0,1,2,0,1,0,0,0,0,0,2,0,3.61,"Reymann, Emma F"
CLCV,115,31324,Mythology of Greece and Rome,ADF,DIS,4,24,0,0,2,0,1,0,0,0,0,0,1,0,3.76,"Rahat, Guy"
CLCV,115,31325,Mythology of Greece and Rome,ADG,DIS,0,24,0,1,2,0,0,0,0,0,0,0,0,0,3.9,"Baronovic, Joseph R"
CLCV,115,31326,Mythology of Greece and Rome,ADH,DIS,6,18,2,0,3,0,0,1,0,0,0,0,0,0,3.81,"Jennings, Elisa T"
CLCV,115,31327,Mythology of Greece and Rome,ADI,DIS,0,22,0,0,2,1,1,3,0,0,0,0,1,0,3.5,"Smith, Allen"
CLCV,115,31328,Mythology of Greece and Rome,ADJ,DIS,4,23,0,1,2,0,0,0,0,0,0,0,0,0,3.91,"Vandervelde, Amy K"
CLCV,115,31329,Mythology of Greece and Rome,ADK,DIS,4,23,0,0,3,0,0,0,0,0,0,0,0,0,3.9,"Scheele, Genevieve V"
CLCV,115,31330,Mythology of Greece and Rome,ADL,DIS,5,18,1,1,0,0,0,2,0,0,0,0,2,0,3.55,"Vandervelde, Amy K"
CLCV,115,38766,Mythology of Greece and Rome,ADM,DIS,9,18,0,2,2,0,0,0,0,0,1,0,0,0,3.8,"Scheele, Genevieve V"
CLCV,115,38767,Mythology of Greece and Rome,ADN,DIS,1,24,0,0,1,0,2,1,0,0,0,0,2,0,3.54,"Reymann, Emma F"
CLCV,115,52436,Mythology of Greece and Rome,ADP,DIS,4,21,1,0,4,0,0,1,0,1,0,0,0,0,3.72,"Reymann, Emma F"
CLCV,120,70179,The Classical Tradition,B,LCD,5,18,6,2,4,6,0,1,0,0,2,0,1,0,3.39,"Hadjipolycarpou, Maria"
CLCV,220,63846,Animals in Literature,D,LCD,0,0,8,4,2,1,1,1,1,0,2,0,3,2,2.58,"Williams, Craig A"
CLCV,221,31338,Odysseus and Other Heroes,1,LEC,6,0,4,4,0,0,2,1,1,1,1,1,3,1,2.64,"Traill, Ariana"
CLCV,224,71774,Amer Race&Ethnicity ClasicTrad,A10,DIS,0,21,2,1,5,1,0,0,0,0,0,0,1,0,3.62,"Oliveira, Marcella"
CLCV,224,70183,Amer Race&Ethnicity ClasicTrad,AD1,DIS,0,29,1,0,0,0,0,1,0,0,0,0,1,0,3.8,"Freestone, Kelly D"
CLCV,224,70184,Amer Race&Ethnicity ClasicTrad,AD2,DIS,1,20,0,0,7,0,0,1,0,0,0,0,1,0,3.57,"Warnement, Sophia I"
CLCV,224,70186,Amer Race&Ethnicity ClasicTrad,AD4,DIS,0,29,1,0,0,0,0,0,0,1,0,0,0,0,3.9,"Freestone, Kelly D"
CLCV,224,70187,Amer Race&Ethnicity ClasicTrad,AD5,DIS,1,20,1,1,5,0,0,1,0,0,0,0,1,0,3.6,"Warnement, Sophia I"
CLCV,224,71772,Amer Race&Ethnicity ClasicTrad,AD8,DIS,0,28,0,0,0,1,0,1,0,0,0,0,1,0,3.76,"Freestone, Kelly D"
CLCV,224,71773,Amer Race&Ethnicity ClasicTrad,AD9,DIS,1,21,0,0,5,1,0,0,0,0,0,0,1,0,3.64,"Warnement, Sophia I"
CLCV,231,31342,Development of Ancient Cities,A,OLC,11,20,4,0,4,0,0,0,0,0,0,0,0,0,3.86,"Kaufman, Brett S"
CLCV,444,40328,The Archaeology of Italy,A,LCD,22,4,0,0,0,1,0,2,0,0,0,0,0,0,3.82,"Kaufman, Brett S"
CMN,102,50537,Introduction to Communication,1,ONL,7,10,8,2,1,0,0,0,0,0,0,0,0,0,3.82,"Pool, Kirsten"
CMN,102,54548,Introduction to Communication,2,ONL,5,10,8,1,1,0,1,0,1,0,1,0,0,0,3.6,"Pool, Kirsten"
CMN,102,50528,Introduction to Communication,AL1,LEC,18,27,19,11,18,8,5,9,3,2,5,3,12,0,2.9,"Quick, Brian L"
CMN,210,70198,Public Comm in Everyday Life,AL,LEC,1,31,16,8,10,2,2,5,1,2,0,1,6,0,3.16,"O'Gorman, Thomas E"
CMN,211,53252,Business and Professional Comm,2,LCD,0,4,3,1,7,2,2,0,0,1,0,0,2,0,2.85,"Hannan, Shawn"
CMN,212,65215,Intro to Organizational Comm,1,ONL,7,10,1,0,3,1,1,2,1,1,1,0,0,0,3.35,"Okegbe, Samantha I"
CMN,212,50688,Intro to Organizational Comm,2,ONL,2,8,9,4,1,1,0,3,1,0,0,0,1,0,3.32,"Okegbe, Samantha I"
CMN,212,50684,Intro to Organizational Comm,3,LCD,1,9,3,0,4,4,0,4,1,0,0,1,2,0,2.9,"Johnson, Lauren P"
CMN,213,65071,Small Group Communication,2,LCD,5,8,5,3,2,1,3,2,0,1,0,0,0,0,3.38,"Macswain, Chandler J"
CMN,214,71775,Org Comm & Diversity,1,LCD,3,0,3,0,2,5,2,0,7,0,0,0,3,0,2.35,"Wright-Dixon, Trina J"
CMN,214,71776,Org Comm & Diversity,2,LCD,3,3,2,6,6,2,6,2,3,1,0,1,0,0,2.85,"Wright-Dixon, Trina J"
CMN,220,50587,Communicating Public Policy,1,LCD,0,16,1,0,4,0,0,0,0,0,0,0,1,0,3.62,"Tscholl, Gabriela"
CMN,220,50588,Communicating Public Policy,2,LCD,0,17,0,0,4,0,0,0,0,0,0,0,1,0,3.64,"Tscholl, Gabriela"
CMN,230,50599,Intro to Interpersonal Comm,AL1,OLC,39,47,20,23,11,17,13,1,5,2,4,0,7,0,3.28,"Guntzviller, Lisa"
CMN,231,68689,Communication and Conflict,1,ONL,6,5,5,5,7,0,1,1,0,0,1,0,1,0,3.29,"Poole, Marshall S"
CMN,232,50601,Intro to Intercultural Comm,1,LCD,0,23,0,2,1,0,0,2,0,0,0,0,0,0,3.77,"Eberline, Ana Lisa P"
CMN,232,69097,Intro to Intercultural Comm,2,LCD,0,18,3,4,2,0,0,1,0,0,0,0,1,0,3.6,"Eberline, Ana Lisa P"
CMN,232,60053,Intro to Intercultural Comm,3,ONL,2,13,8,1,3,1,0,0,0,0,0,0,0,0,3.73,"Koven, Michele E"
CMN,250,68691,Social Movement Communication,1,LCD,20,7,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Huff, Billy"
CMN,250,70366,Social Movement Communication,3,LCD,0,23,5,4,2,0,0,1,0,0,0,0,0,0,3.76,"Cisneros, Josue D"
CMN,260,56847,Intro to Health Communication,1,LCD,2,4,2,1,5,4,1,4,2,0,0,0,3,0,2.64,"Liao, Danni"
CMN,260,50602,Intro to Health Communication,3,LCD,1,3,6,1,3,3,4,4,5,0,0,0,0,0,2.8,"Liao, Danni"
CMN,260,65216,Intro to Health Communication,4,LCD,0,2,6,5,5,5,1,1,3,0,1,0,0,1,2.94,"Pulido, Manuel D"
CMN,260,50603,Intro to Health Communication,5,LCD,1,5,6,3,4,4,3,1,2,0,0,0,1,0,3.03,"Pulido, Manuel D"
CMN,277,50608,Intro to Mediated Comm,1,LCD,2,3,8,5,3,2,2,1,0,0,1,1,0,0,3.17,"Tolbert, Amanda"
CMN,277,50611,Intro to Mediated Comm,2,LCD,2,9,5,2,3,1,0,4,1,0,0,1,2,0,3.03,"Tolbert, Amanda"
CMN,280,50622,Comm Technology & Society,1,LEC,0,2,2,2,10,4,3,2,0,0,0,1,1,0,2.75,"Jackson, Sally A"
CMN,312,68692,Communicating for Innovation,1,LCD,2,6,8,7,7,1,3,0,1,0,0,0,0,0,3.34,"Barley, William"
CMN,326,54557,Mass Media and the Audience,1,LCD,9,7,5,1,2,3,0,1,1,0,0,0,0,0,3.56,"Schneider, Abigail M"
CMN,326,56848,Mass Media and the Audience,2,LCD,6,5,0,2,3,3,5,1,1,0,0,1,2,0,2.88,"Schneider, Abigail M"
CMN,336,60185,Family Communication,1,LCD,9,6,3,6,4,0,1,1,1,0,0,0,1,0,3.41,"Ramey, Mary E"
CMN,336,60184,Family Communication,2,LCD,6,9,10,3,4,0,0,0,0,0,0,0,1,0,3.6,"Ramey, Mary E"
CMN,340,52899,Visual Politics,1,LCD,5,6,3,4,4,3,1,1,1,0,0,0,1,0,3.25,"Fields, Victoria T"
CMN,340,60187,Visual Politics,2,LCD,5,4,0,2,6,1,1,3,0,2,1,0,1,0,2.9,"Fields, Victoria T"
CMN,340,60186,Visual Politics,3,LCD,0,13,4,2,1,2,0,2,0,0,0,0,3,0,3.17,"Golding, Wallace S"
CMN,340,60188,Visual Politics,4,LCD,0,20,2,2,2,0,2,0,0,0,1,0,0,0,3.64,"Golding, Wallace S"
CMN,345,64998,Visual Media Effects,1,LCD,0,7,7,6,4,2,3,0,3,1,0,0,1,0,3.07,"Bigsby, Elisabeth"
CMN,368,54389,Sexual Communication,AL1,OLC,35,73,39,31,32,16,11,14,3,3,3,2,3,0,3.34,"Ramey, Mary E"
CMN,375,52635,World Making: Past & Future,GG,LEC,0,59,9,8,9,10,2,3,0,0,0,1,0,0,3.57,"Giorgio, Grace A"
CMN,396,50641,Nonverbal Communication,E,LCD,0,7,10,8,5,0,0,2,0,0,0,0,0,0,3.45,"Caughlin, John P"
CMN,396,50643,CSR and Social Impact,G,LCD,0,10,7,6,4,1,1,0,0,0,2,0,2,0,3.17,"Harris, John L"
CMN,410,52643,Workplace Comm Technology,GR,LCD,1,5,3,5,6,3,2,3,0,0,0,0,0,0,3.17,"Barley, William"
CMN,411,50649,Organizational Comm Assessment,1,LCD,3,1,2,1,6,7,4,2,2,5,1,0,1,0,2.5,"Wright-Dixon, Trina J"
CMN,432,50660,Gender Communication,1,LCD,19,10,3,3,0,0,0,0,0,0,0,0,0,0,3.91,"Huff, Billy"
CMN,432,54585,Gender Communication,2,LCD,23,10,4,1,0,0,0,0,0,0,0,0,0,0,3.95,"Huff, Billy"
CMN,435,50993,Adv Interpersonal Comm,UG,LCD,18,7,0,0,2,2,0,1,0,0,0,0,0,0,3.78,"Guntzviller, Lisa"
CMN,450,52658,How We Became Digital,GR,LCD,2,7,1,1,1,1,0,3,0,0,1,1,3,0,2.7,"O'Gorman, Thomas E"
CMN,462,52656,Interpersonal Health Comm,1GR,LCD,0,15,4,3,4,2,1,0,1,0,0,0,1,0,3.42,"Thompson, Charee M"
CMN,462,72774,Interpersonal Health Comm,2GR,LCD,0,19,3,2,2,1,1,1,1,0,0,0,1,0,3.5,"Thompson, Charee M"
CMN,464,54586,Health Communication Campaigns,UG,LCD,0,8,8,2,5,3,1,2,1,0,1,0,0,0,3.27,"Bigman-Galimore, Cabral A"
CMN,465,52902,Social Marketing,GR,LCD,1,15,5,4,11,1,1,1,0,0,0,0,0,0,3.49,"Quick, Brian L"
CPSC,113,71645,"Environment, Agric, & Society",A,LCD,19,12,0,1,5,1,0,1,1,0,0,0,2,0,3.54,"Christianson, Reid D"
CPSC,113,71686,"Environment, Agric, & Society",B,ONL,31,17,5,1,1,0,0,0,0,1,0,1,0,0,3.84,"Christianson, Reid D"
CPSC,116,48193,The Global Food Production Web,A,LCD,0,160,0,0,18,0,0,4,0,0,0,0,0,0,3.86,"Bohn, Martin O"
CPSC,212,71661,Intro to Plant Protection,AL1,LEC,0,5,3,0,13,1,0,11,3,1,2,0,0,2,2.64,"Schroeder, Nathan E"
CPSC,241,31493,Intro to Applied Statistics,A,LEC,7,3,2,2,3,0,0,1,0,1,0,1,3,1,2.91,"Martin, Nicolas F"
CPSC,418,31547,Crop Growth and Management,A,ONL,41,7,0,2,4,0,1,2,0,0,0,0,3,0,3.62,"Villamil, Maria B"
CPSC,431,31539,Plants and Global Change,A,LCD,2,8,4,9,9,5,4,5,0,0,0,0,1,0,3.07,"Leakey, Andrew"
CPSC,499,52527,Cannabis Flower Production,OLP,Onl,1,10,0,0,7,1,0,1,0,0,0,0,9,0,2.4,"Lee, DoKyoung"
CPSC,499,57618,Plant Nutrition,PN,ONL,3,18,5,1,1,1,1,1,1,0,2,0,2,0,3.32,"Heaton, Emily A"
CPSC,540,71656,Applied Statistical Methods II,AL1,LEC,6,11,2,3,0,0,0,0,0,0,0,0,0,1,3.88,"Lipka, Alexander E"
CS,101,31018,Intro Computing: Engrg & Sci,AL1,OLC,155,340,55,20,12,16,8,3,6,4,6,0,17,1,3.7,"Davis, Neal E"
CS,105,31127,Intro Computing: Non-Tech,AL1,OLC,12,62,17,11,22,9,10,16,14,3,4,4,9,2,2.98,"Zilles, Craig"
CS,105,31128,Intro Computing: Non-Tech,AL2,OLC,28,101,26,24,29,19,17,19,20,4,9,2,10,3,3.1,"Zilles, Craig"
CS,124,71571,Intro to Computer Science I,AL1,OLC,70,314,43,25,23,27,12,9,9,0,18,0,28,4,3.46,"Challen, Geoffrey W"
CS,126,65120,Software Design Studio,SL1,LCD,47,105,25,5,5,0,4,1,0,1,3,2,5,0,3.69,"Woodley, Michael J"
CS,128,71594,Intro to Computer Science II,AL1,OLC,0,763,71,37,27,25,15,14,10,4,6,4,32,10,3.65,"Nowak, Michael"
CS,173,39311,Discrete Structures,AL1,LEC,41,72,65,36,39,29,15,8,12,8,2,3,9,0,3.22,"Cosman, Benjamin L"
CS,173,50093,Discrete Structures,BLR,LEC,31,97,54,45,46,26,15,18,10,10,1,0,3,0,3.28,"Delgosha, Payam"
CS,173,71611,Discrete Structures- Honors,CL1,LEC,5,14,5,5,1,0,2,0,0,0,0,1,1,0,3.51,"Parthasarathy, Madhusudan"
CS,173,57330,Discrete Structures,DL1,LEC,14,19,6,12,10,9,4,5,2,4,2,0,12,0,2.81,"Cosman, Benjamin L"
CS,199,31200,CA Training,CA2,LEC,21,0,0,0,0,0,0,1,0,0,0,0,0,0,3.91,"Asplund, Joshua T"
CS,210,31205,Ethical & Professional Issues,AL1,LCD,6,35,8,8,17,3,3,3,0,0,1,0,2,0,3.41,"Cunningham, Ryan M"
CS,211,71616,Ethical & Professional Conduct,EPC,LCD,9,38,8,7,4,2,0,1,0,0,1,0,2,0,3.63,"Cunningham, Ryan M"
CS,222,71617,Software Design Lab,SDL,LBD,146,45,0,2,1,0,0,0,0,0,0,0,2,0,3.95,"Woodley, Michael J"
CS,225,31208,Data Structures,AL1,LEC,5,117,9,8,11,4,4,5,5,3,1,3,9,2,3.4,"Evans, Graham C"
CS,225,31213,Data Structures,AL2,LEC,9,176,14,12,12,11,6,7,2,1,2,2,23,1,3.37,"Solomon, Brad R"
CS,233,61689,Computer Architecture,AL1,LEC,38,49,3,1,10,0,0,4,0,0,2,0,3,0,3.66,"Herman, Geoffrey L"
CS,233,61827,Computer Architecture,AL2,LEC,86,93,4,5,14,1,0,6,0,0,1,0,5,1,3.74,"Herman, Geoffrey L"
CS,240,68916,Intro to Computer Systems,ICS,LEC,12,36,10,14,11,2,3,3,5,0,0,1,1,2,3.43,"Fagen-Ulmschnei, Wade A"
CS,241,43556,System Programming,AL1,LEC,79,109,23,17,19,6,14,7,5,2,2,9,10,0,3.42,"Angrave, Lawrence"
CS,357,61476,Numerical Methods I,M,OLC,13,142,28,20,27,14,6,8,1,5,3,4,2,1,3.49,"Silva, Mariana T"
CS,357,50106,Numerical Methods I,N,LCD,10,71,17,5,10,5,4,1,4,4,8,4,4,1,3.27,"Silva, Mariana T"
CS,361,65082,Prob & Stat for Computer Sci,AL1,LEC,94,62,29,31,14,8,16,10,4,1,2,2,4,2,3.49,"Liu, Hongye"
CS,374,65088,Intro to Algs & Models of Comp,AL1,LEC,24,39,49,35,45,41,26,31,14,11,9,4,6,2,2.89,"Chan, Timothy M"
CS,374,67003,Intro to Algs & Models of Comp,ZJU,LEC,30,29,37,38,35,2,3,1,1,1,0,0,4,0,3.43,"Kani, Nickvash"
CS,411,67992,Database Systems,DSO,ONL,71,56,4,6,6,1,1,0,0,0,0,1,3,0,3.8,"Chang, Kevin C"
CS,411,31352,Database Systems,N3,LCD,34,146,48,16,9,10,5,3,1,1,1,0,3,0,3.71,"Alawini, Abdussalam A"
CS,412,65867,Introduction to Data Mining,DSO,ONL,33,63,37,30,12,7,0,5,0,0,3,0,6,1,3.51,"Han, Jiawei"
CS,412,63461,Introduction to Data Mining,P3,LCD,14,25,28,22,22,9,5,6,13,1,8,0,6,0,3,"Tong, Hanghang"
CS,418,31359,Interactive Computer Graphics,AL1,LEC,2,47,13,10,7,2,4,4,1,0,0,0,2,1,3.52,"Shaffer, Eric G"
CS,420,31370,Parallel Progrmg: Sci & Engrg,D3,LCD,7,12,13,7,7,1,1,0,0,0,0,0,1,0,3.57,"Kanakagiri, Raghavendra"
CS,421,31375,Progrmg Languages & Compilers,B3,LCD,25,166,0,11,17,0,4,6,0,0,11,0,2,0,3.66,"Beckman, Mattox A"
CS,421,48194,Progrmg Languages & Compilers,D3,LCD,15,100,0,8,16,0,3,3,0,0,8,0,1,0,3.61,"Beckman, Mattox A"
CS,425,31384,Distributed Systems,T3,ONL,14,23,30,31,35,19,10,7,2,4,1,0,2,1,3.19,"Mittal, Radhika"
CS,433,31405,Computer System Organization,S3,LCD,2,8,7,4,3,2,2,2,0,0,0,0,0,0,3.43,"Fletcher, Christopher W"
CS,437,73195,Topics in Internet of Things,DSO,ONL,60,19,6,2,3,2,1,2,3,0,0,0,4,5,3.63,"Caesar, Matthew C"
CS,437,73193,Topics in Internet of Things,IT3,ONL,49,33,8,4,2,11,6,4,1,1,4,1,7,3,3.33,"Caesar, Matthew C"
CS,438,31410,Communication Networks,R3,LCD,8,28,17,19,4,1,1,0,0,0,0,0,0,0,3.69,"Vasisht, Deepak"
CS,440,31423,Artificial Intelligence,Q3,LCD,24,129,43,31,68,8,11,21,3,3,3,3,11,1,3.31,"Hasegawa-Johnso, Mark A"
CS,440,69112,Artificial Intelligence,R3,OLC,12,14,1,4,6,1,1,0,0,0,0,0,2,0,3.5,"Hasegawa-Johnso, Mark A"
CS,441,73207,Applied Machine Learning,DSO,ONL,7,174,20,11,6,2,2,0,3,1,0,0,5,1,3.76,"Morales Aguirre, Marco An"
CS,441,73205,Applied Machine Learning,MLU,ONL,2,126,14,4,2,1,0,3,1,1,0,1,3,0,3.79,"Morales Aguirre, Marco An"
CS,442,73228,Trustworthy Machine Learning,TMU,LCD,7,4,2,0,4,1,0,1,0,0,0,0,2,1,3.24,"Zhao, Han"
CS,444,73329,Deep Learning for Compt Visn,CVU,ONL,31,122,4,2,26,1,0,11,1,1,3,2,5,1,3.59,"Lazebnik, Svetlana"
CS,445,68994,Computational Photography,C3,ONL,13,36,34,8,5,4,6,2,1,1,3,2,5,0,3.34,"Wang, Yuxiong"
