Subject,Course ,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CHEM,105,32428,General Chemistry Lab II,19,3,2,1,1,0,0,0,0,0,0,0,1,0,3.77,"Marville, Kelly"
CHEM,105,32430,General Chemistry Lab II,19,2,1,1,2,1,0,0,0,1,0,0,0,0,3.74,"Marville, Kelly"
CHEM,105,32432,General Chemistry Lab II,15,5,4,2,1,0,0,0,0,1,0,0,0,0,3.77,"Marville, Kelly"
CHEM,105,32439,General Chemistry Lab II,17,4,4,0,0,0,0,0,0,0,0,0,2,0,3.65,"Marville, Kelly"
CHEM,105,32440,General Chemistry Lab II,16,5,2,2,2,0,1,0,0,0,0,0,0,0,3.8,"Marville, Kelly"
CHEM,105,32441,General Chemistry Lab II,19,4,2,1,2,0,1,0,0,0,0,0,0,0,3.83,"Marville, Kelly"
CHEM,105,32442,General Chemistry Lab II,17,4,3,0,0,0,0,0,0,1,1,0,0,1,3.74,"Singh, Jasleena K"
CHEM,105,32443,General Chemistry Lab II,12,4,4,2,2,1,0,0,0,0,1,0,0,0,3.65,"Marville, Kelly"
CHEM,105,39117,General Chemistry Lab II,15,6,5,0,1,0,0,0,0,0,0,0,0,0,3.9,"Kim, Yery"
CHEM,105,39118,General Chemistry Lab II,14,6,4,1,2,0,1,0,1,0,0,0,0,0,3.72,"Marville, Kelly"
CHEM,105,43154,General Chemistry Lab II,13,7,4,2,0,1,0,0,0,0,1,0,0,0,3.75,"Marville, Kelly"
CHEM,105,43156,General Chemistry Lab II,15,5,1,1,2,1,0,0,0,0,0,0,0,0,3.83,"Singh, Jasleena K"
CHEM,105,43157,General Chemistry Lab II,7,3,5,3,3,2,1,1,0,0,0,0,1,0,3.35,"Marville, Kelly"
CHEM,199,32559,Undergraduate Open Seminar,29,209,6,3,4,1,0,1,0,0,0,0,1,2,3.94,"McCarren, Elise M"
CHEM,204,32457,Accelerated Chemistry II,1,13,22,24,25,10,17,24,21,13,5,7,2,0,2.54,"Huang, Tina H"
CHEM,205,32549,Accelerated Chemistry Lab II,1,24,11,12,24,10,11,10,10,2,0,5,6,1,2.76,"Huang, Tina H"
CHEM,205,32545,Accelerated Chemistry Lab II,0,9,0,10,14,4,6,4,1,1,0,3,0,0,2.86,"Huang, Tina H"
CHEM,232,53070,Elementary Organic Chemistry I,10,16,12,9,16,13,16,18,21,6,5,0,2,1,2.65,"Axelson, Jordan C"
CHEM,232,63826,Elementary Organic Chemistry I,15,32,13,26,51,28,41,26,20,12,7,2,4,6,2.73,"Axelson, Jordan C"
CHEM,233,32573,Elementary Organic Chem Lab I,9,60,61,42,48,11,8,4,0,0,0,0,3,1,3.41,"Kell, David A"
CHEM,233,32576,Elementary Organic Chem Lab I,14,52,38,40,40,15,9,3,1,1,0,0,1,1,3.4,"Kell, David A"
CHEM,236,32600,Fundamental Organic Chem I,4,7,3,5,8,5,4,9,3,0,1,0,1,0,2.85,"Burke, Martin"
CHEM,237,32612,Structure and Synthesis,3,7,2,3,11,7,4,8,3,0,0,0,0,0,2.9,"van der Donk, Wilfred A"
CHEM,312,32624,Inorganic Chemistry,0,3,3,2,16,1,3,7,2,4,7,0,1,0,2.39,"Murphy, Catherine J"
CHEM,315,32638,Instrumental Chem Systems Lab,2,16,23,14,21,9,5,10,6,0,0,0,3,0,3.04,"Gewirth, Andrew A"
CHEM,332,60621,Elementary Organic Chem II,5,15,7,8,14,8,7,11,7,10,8,1,2,0,2.6,"Koerner, Michael"
CHEM,332,60622,Elementary Organic Chem II,14,17,11,15,26,8,8,15,18,9,3,2,9,1,2.64,"Koerner, Michael"
CHEM,332,52261,Elementary Organic Chem II,13,16,3,7,5,1,1,0,0,0,0,0,1,0,3.62,"Zavala, Jose"
CHEM,360,59243,Chemistry of the Environment,22,43,42,22,17,9,1,2,1,1,0,1,2,0,3.51,"McCall, Benjamin"
CHEM,420,32639,Instrumental Characterization,5,6,3,9,9,7,6,8,2,6,2,2,4,0,2.54,"Subedi, Kiran"
CHEM,436,32672,Fundamental Organic Chem II,6,9,11,5,8,11,13,7,8,6,2,1,1,1,2.71,"Sarlah, David"
CHEM,437,32673,Organic Chemistry Lab,2,10,8,2,4,3,0,0,0,0,0,0,0,0,3.59,"Zimmerman, Steven C"
CHEM,442,32679,Physical Chemistry I,9,6,12,9,6,5,3,1,0,2,0,1,4,0,3.06,"Hirata, So"
CHEM,444,32681,Physical Chemistry II,1,6,2,3,6,3,0,1,1,1,0,0,0,0,3.18,"Jain, Prashant"
CHEM,474,64931,Drug Discovery & Development,11,9,2,7,7,4,3,5,1,1,2,1,2,0,3,"Mitchell, Douglas A"
CHEM,524,32749,Electrochemical Methods,0,12,7,5,1,0,0,0,0,0,0,0,0,0,3.73,"Rodriguez Lopez, Joaquin"
CHEM,530,43148,Structure and Spectroscopy,0,10,7,7,7,3,0,0,0,0,0,0,0,0,3.47,"Fleming, Ian"
CHEM,576,63281,Computational Chemical Biology,3,12,6,1,0,1,0,1,0,0,0,0,0,0,3.75,"Luthey-Schulten, Zaida A"
CHEM,588,43049,Physical Methods Mat Chem,3,15,11,0,1,0,0,0,0,0,0,0,0,0,3.85,"Nuzzo, Ralph G"
CHLH,100,31075,Contemporary Health,30,31,16,14,26,6,5,8,4,1,2,0,3,0,3.29,"Kaplan, Justine"
CHLH,101,31079,Introduction to Public Health,3,14,8,11,16,14,4,3,0,5,1,0,0,0,3.07,"Dargatz, Rachel K"
CHLH,101,31089,Introduction to Public Health,24,44,23,13,17,9,7,4,4,1,0,1,2,1,3.41,"Kaplan, Justine"
CHLH,101,63867,Introduction to Public Health,99,227,118,72,77,28,21,18,3,4,3,3,14,0,3.47,"Kaplan, Justine"
CHLH,125,57044,Orientation KIN & Comm Health,2,74,0,0,10,0,0,7,0,0,3,0,0,0,3.66,"Firkins, Carol H"
CHLH,199,44534,Undergraduate Open Seminar,4,8,8,3,2,1,0,1,0,0,0,0,0,0,3.63,"Bankhead, Tekita"
CHLH,199,47207,Undergraduate Open Seminar,11,4,6,2,3,5,0,1,0,0,0,0,0,0,3.53,"Bankhead, Tekita"
CHLH,199,31112,Campus Acq Rape Educ (CARE),3,28,7,4,3,2,0,1,0,0,0,0,1,0,3.66,"McLay, Molly M"
CHLH,200,31113,Mental Health,0,73,0,0,22,0,0,3,0,0,0,0,0,1,3.71,"Gobin, Robyn L"
CHLH,201,64927,Public Health Research Methods,11,30,2,2,0,0,0,0,0,0,0,0,0,1,3.96,"Chakraborty, Sulagna"
CHLH,206,31158,Human Sexuality,13,7,6,7,8,5,1,3,0,1,0,0,0,1,3.38,"Brown, Danielle M"
CHLH,206,57810,Human Sexuality,16,346,107,49,75,29,9,14,11,2,6,2,13,1,3.51,"Rinaldi-Miles, Anna I"
CHLH,210,48218,Community Health Organizations,7,29,27,23,15,7,9,2,0,0,0,0,1,0,3.4,"Brown, Danielle M"
CHLH,243,31097,Drug Use and Abuse,0,19,0,0,10,0,0,5,0,0,4,0,0,0,3.16,"Ritter, Ellen S"
CHLH,243,31098,Drug Use and Abuse,0,29,0,0,17,0,0,9,0,0,1,0,0,0,3.32,"Santens, Ryan L"
CHLH,243,65894,Drug Use and Abuse,357,173,40,24,15,8,3,5,3,2,3,0,0,1,3.86,"Kersh, Renique"
CHLH,243,57812,Drug Use and Abuse,341,163,55,38,33,13,10,8,5,6,2,5,15,1,3.66,"Kersh, Renique"
CHLH,250,31249,Health Care Systems,14,48,33,29,25,10,7,2,0,0,0,0,0,0,3.5,"Farner, Susan M"
CHLH,260,31261,Introduction to Medical Ethics,29,59,11,10,12,2,5,3,0,1,0,0,0,0,3.68,"Notaro, Stephen J"
CHLH,274,31263,Introduction to Epidemiology,3,4,10,2,4,5,3,0,3,0,0,0,0,0,3.2,"Grigsby, Diana S"
CHLH,274,65870,Introduction to Epidemiology,104,86,85,48,21,14,8,6,13,1,9,4,44,5,3.15,"Rosenblatt, Karin A"
CHLH,304,31156,Foundations of Health Behavior,53,52,14,8,6,1,4,1,0,1,0,0,1,0,3.77,"Farner, Susan M"
CHLH,380,54665,Orientation to Internship,0,103,4,1,1,0,0,0,0,0,0,0,0,0,3.97,"Farner, Susan M"
CHLH,407,60721,"Disability, Culture & Society",2,30,2,1,1,0,0,0,0,0,0,0,0,0,3.94,"Chiu, Chung-Yi"
CHLH,409,31274,Women's Health,7,7,4,9,4,5,3,3,1,0,0,0,0,0,3.27,"Rosenblatt, Karin A"
CHLH,410,31278,Public Health Practice,34,42,14,6,7,2,1,1,1,0,1,0,1,0,3.72,"Kaplan, Justine"
CHLH,415,57254,International Health,0,9,9,11,8,4,2,1,0,0,0,1,1,2,3.21,"Schwingel, Andiara"
CHLH,421,31281,Health Data Analysis,50,34,14,7,6,4,2,1,1,0,0,0,0,0,3.76,"An, Ruopeng"
CHLH,455,31287,Health Services Financing,8,32,7,5,20,3,6,1,1,0,1,0,2,2,3.36,"Notaro, Stephen J"
CHLH,457,31292,Health Planning,3,58,10,5,13,0,0,0,0,0,0,0,0,0,3.78,"Notaro, Stephen J"
CHLH,458,31294,Health Administration,24,24,16,11,4,5,0,1,0,0,0,0,0,0,3.7,"Cotoc, Crina N"
CHLH,469,53527,Environmental Health,5,13,8,2,3,2,1,0,0,0,0,0,0,0,3.67,"Farner, Susan M"
CHLH,572,60206,Principles of Epidemiology,0,7,13,4,0,0,0,0,0,0,0,0,0,0,3.71,"Grigsby, Diana S"
CHLH,577,58593,Health Program Evaluation,3,17,2,3,0,0,0,0,0,0,0,0,0,0,3.89,"Mejia, Shannon"
CHLH,594,62404,Systematic Review&MetaAnalysis,0,4,15,2,0,0,0,0,0,0,0,0,0,0,3.7,"An, Ruopeng"
CI,401,46092,Intro Tchg in a Diverse Societ,12,7,4,0,2,0,0,0,0,0,0,0,0,0,3.87,"Dressman, Mark A"
CI,401,46145,Intro Tchg in a Diverse Societ,9,8,5,0,1,1,0,0,0,0,0,0,0,0,3.83,"Gonzalez Rivera, Gloriana"
CI,404,31869,Tchg and Assessing Sec Sch Stu,5,12,0,1,3,0,0,3,0,0,0,0,0,0,3.6,"Mann, Jay A"
CI,431,31938,Tchg Elementary Mathematics,5,9,7,4,1,0,0,0,0,0,0,0,0,0,3.77,"Poetzel, Adam R"
CI,432,63324,Invest Approach Elem Math Inst,9,8,3,3,1,1,0,0,0,0,0,0,0,0,3.79,"Skultety, Lisa S"
CI,432,63327,Invest Approach Elem Math Inst,1,22,1,2,0,0,0,0,0,0,0,0,0,0,3.94,"Poetzel, Adam R"
CI,437,62106,Educational Game Design,0,25,5,2,0,0,0,0,0,0,0,0,0,0,3.91,"Lindgren, Robb W"
CI,448,63329,Tchg Elem Social Studies,0,23,0,0,2,0,0,0,0,0,0,0,0,0,3.92,"Lewis, Alisha L"
CI,448,63330,Tchg Elem Social Studies,1,20,1,2,0,0,0,0,0,0,0,0,0,0,3.93,"Jones, Alexis L"
CI,448,63331,Tchg Elem Social Studies,1,21,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Jones, Alexis L"
CI,451,63332,Tchg Elem Science II,0,20,3,1,1,0,0,0,0,0,0,0,0,0,3.89,"Dean, Sheila R"
CI,451,63333,Tchg Elem Science II,0,21,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Dean, Sheila R"
CI,467,31960,Princ Tchg Lit to Child Youth,0,14,6,2,0,0,0,2,0,0,1,0,0,0,3.59,"MacGregor, Nancy A"
CI,467,63337,Princ Tchg Lit to Child Youth,0,19,1,0,2,0,0,0,1,0,0,0,0,0,3.8,"Moller, Karla J"
CI,473,56816,Disciplinary Literacy,35,33,7,1,2,0,0,0,0,0,0,0,0,0,3.94,"Dressman, Mark A"
CI,473,31965,Disciplinary Literacy,2,20,3,0,3,0,0,0,0,0,0,0,0,0,3.85,"Dressman, Mark A"
CI,475,63338,Teach Elem Rdg & Lang Arts I,0,13,4,4,4,0,0,0,0,0,0,0,0,0,3.68,"Frieson, Brittany L"
CI,475,63339,Teach Elem Rdg & Lang Arts I,0,7,8,4,3,1,2,0,0,0,0,0,0,0,3.48,"James, Carrie L"
CI,475,63340,Teach Elem Rdg & Lang Arts I,0,6,11,3,0,2,2,0,0,0,0,0,0,0,3.52,"MacGregor, Nancy A"
CI,475,63341,Teach Elem Rdg & Lang Arts I,3,14,4,2,1,1,0,0,0,0,0,0,0,0,3.8,"Evcen, Ozge"
CI,475,64887,Teach Elem Rdg & Lang Arts I,0,14,11,2,2,0,0,0,0,0,0,0,0,0,3.78,"MacGregor, Nancy A"
CLCV,102,31317,Medical Terms-GRK & LAT Roots,14,21,16,8,15,7,4,4,0,0,1,0,1,0,3.38,"Kozak, Adam A"
CLCV,111,31318,Mythology of Greece and Rome,0,32,8,3,20,13,0,5,0,0,2,0,0,0,3.3,"Solomon, Jon"
CLCV,115,31319,Mythology of Greece and Rome,2,12,1,2,7,1,1,0,0,0,0,0,0,0,3.55,"Stanull, Jennifer A"
CLCV,115,31320,Mythology of Greece and Rome,3,17,2,0,6,0,0,0,0,0,0,0,2,0,3.51,"Stanull, Jennifer A"
CLCV,115,31321,Mythology of Greece and Rome,0,20,4,1,3,0,1,2,0,0,1,0,0,0,3.57,"Merkley, Kyle G"
CLCV,115,31322,Mythology of Greece and Rome,0,21,0,1,6,0,0,2,0,0,0,0,1,0,3.53,"Goebel, Clarissa A"
CLCV,115,31323,Mythology of Greece and Rome,0,17,1,1,7,1,1,1,0,0,0,0,0,0,3.55,"Merkley, Kyle G"
CLCV,115,31324,Mythology of Greece and Rome,1,15,1,2,7,0,0,1,0,0,0,0,1,1,3.48,"Goebel, Clarissa A"
CLCV,115,31325,Mythology of Greece and Rome,3,22,1,2,3,0,0,0,0,0,1,0,0,0,3.76,"Hunt, Anna L"
CLCV,115,31326,Mythology of Greece and Rome,1,21,3,1,3,0,0,1,0,0,0,0,1,0,3.66,"Wells, Jessica R"
CLCV,115,31327,Mythology of Greece and Rome,5,9,2,1,8,3,0,0,0,0,0,0,0,0,3.52,"Stanull, Jennifer A"
CLCV,115,31328,Mythology of Greece and Rome,0,15,2,4,3,1,0,2,0,0,0,0,0,0,3.57,"Wells, Jessica R"
CLCV,115,31329,Mythology of Greece and Rome,1,16,2,1,6,0,2,1,0,0,0,0,0,0,3.56,"Gipson, Christopher L"
CLCV,115,31330,Mythology of Greece and Rome,0,14,1,2,5,1,0,2,0,0,0,0,4,0,3.03,"Merkley, Kyle G"
CLCV,115,38766,Mythology of Greece and Rome,0,13,1,2,8,1,0,2,0,0,1,0,1,0,3.24,"Cantwell, Katherine P"
CLCV,115,52436,Mythology of Greece and Rome,0,22,3,2,4,0,0,1,0,0,0,0,0,0,3.74,"Goebel, Clarissa A"
CLCV,116,31331,The Roman Achievement,9,63,10,11,19,4,2,6,2,0,4,0,4,1,3.38,"Walters, Brian C"
CLCV,132,58508,"Class Archaeology, Rome-Italy",3,10,5,1,3,1,1,1,1,0,2,0,0,0,3.33,"Kreindler, Katharine R"
CLCV,220,63846,Animals in Literature,0,2,5,6,2,5,2,1,2,0,0,0,0,1,3.03,"Williams, Craig A"
CLCV,221,31338,The Heroic Tradition,5,0,8,3,2,0,2,2,0,1,0,1,5,1,2.62,"Burns, Krishni S"
CLCV,323,52525,The Comic Imagination,1,12,3,1,0,1,1,1,0,0,0,0,1,0,3.49,"Burns, Krishni S"
CMN,102,50528,Intro to Comm Theory & Res,18,39,24,36,20,16,25,19,7,5,4,2,9,0,2.94,"Quick, Brian L"
CMN,211,50585,Business Communication,0,11,6,3,0,1,0,1,0,0,0,0,0,0,3.67,"Costello, Thomas J"
CMN,211,52898,Business Communication,0,5,3,3,4,2,0,1,1,0,0,2,2,0,2.75,"Ditewig-Morris, Kathleen"
CMN,211,53252,Business Communication,0,7,3,2,1,3,1,1,2,0,0,2,1,1,2.86,"Ditewig-Morris, Kathleen"
CMN,212,65215,Intro to Organizational Comm,8,12,5,3,4,0,1,0,0,1,0,0,0,0,3.65,"Poole, Marshall S"
CMN,212,50684,Intro to Organizational Comm,3,10,3,5,6,2,0,0,1,0,0,0,0,0,3.49,"Bryan, Ann L"
CMN,212,50685,Intro to Organizational Comm,3,10,2,3,8,0,1,1,1,1,0,0,0,0,3.36,"Bryan, Ann L"
CMN,212,50686,Intro to Organizational Comm,4,7,8,3,3,1,0,0,1,0,0,0,0,0,3.58,"Trudeau, Ashley B"
CMN,213,65071,Small Group Communication,0,22,4,2,2,0,0,0,0,0,0,0,0,0,3.84,"Kimnach, Rachel L"
CMN,213,65070,Small Group Communication,10,13,2,1,0,0,1,0,2,0,0,0,0,0,3.74,"Reynolds-Tylus, Tobias J"
CMN,220,50587,Communicating Public Policy,0,11,0,0,2,2,0,2,2,0,2,0,2,1,2.81,"Pitchford, Matthew C"
CMN,220,50588,Communicating Public Policy,0,13,2,1,2,2,0,0,1,2,0,0,0,0,3.41,"Pitchford, Matthew C"
CMN,230,50599,Intro to Interpersonal Comm,19,59,38,23,29,18,16,11,3,5,4,1,5,0,3.2,"Guntzviller, Lisa"
CMN,232,50601,Intro to Intercultural Comm,4,11,2,2,2,5,1,0,0,0,0,0,0,0,3.54,"Moga, Jillian L"
CMN,232,50600,Intro to Intercultural Comm,5,5,7,3,4,1,0,1,0,1,0,1,0,0,3.37,"Moga, Jillian L"
CMN,260,56847,Intro to Health Communication,4,11,7,1,3,2,0,0,0,0,0,0,0,0,3.69,"Saldivar, Laura M"
CMN,260,50602,Intro to Health Communication,4,14,3,1,4,1,2,0,0,0,1,0,0,0,3.56,"Saldivar, Laura M"
CMN,260,65216,Intro to Health Communication,5,7,4,3,5,3,1,0,0,0,0,0,0,0,3.5,"Martinez Gonzal, Andrea"
CMN,260,50603,Intro to Health Communication,5,8,3,4,3,3,2,0,1,0,0,0,0,0,3.44,"Martinez Gonzal, Andrea"
CMN,277,50613,Intro to Mediated Comm,4,5,12,12,16,7,10,5,9,6,2,2,1,2,2.71,"Dixon, Travis L"
CMN,310,50624,The Rhetorical Tradition,0,1,5,3,6,3,6,10,5,1,4,0,3,0,2.26,"O'Gorman, Thomas E"
CMN,321,50625,Strategies of Persuasion,2,20,11,15,29,7,9,9,8,5,9,0,6,0,2.71,"Murphy, John M"
CMN,323,50633,Argumentation,0,11,5,1,2,1,0,0,0,0,2,0,2,0,3.18,"Bellwood, Alia R"
CMN,338,64999,Relationships and Technologies,5,11,11,9,3,0,1,0,0,0,0,0,0,0,3.64,"Caughlin, John P"
CMN,340,52899,Visual Politics,0,10,6,3,5,1,2,0,0,0,0,0,0,0,3.49,"Bruner, Katie"
CMN,340,60187,Visual Politics,0,12,4,5,5,3,0,0,0,0,0,0,0,0,3.53,"Bruner, Katie"
CMN,345,64998,Visual Media Effects,0,4,6,3,7,4,1,6,0,1,2,0,0,0,2.86,"Bigsby, Elisabeth"
CMN,368,54389,Sexual Communication,4,70,8,11,45,3,7,17,0,2,2,1,2,1,3.26,"Ramey, Mary E"
CMN,375,52635,World-making: future and past,0,30,9,16,18,7,4,11,3,3,0,0,1,0,3.13,"Giorgio, Grace A"
CMN,396,51686,"Race, Class, Gender & Work",1,1,5,4,3,8,4,3,0,0,0,0,0,0,2.94,"Wright-Dixon, Trina J"
CMN,396,50648,Leadership Comm Theory/Pract,0,13,7,4,3,0,0,0,0,0,0,0,0,1,3.7,"Costello, Thomas J"
CMN,396,50642,Org Comm & Diversity,1,4,7,3,2,3,3,5,2,1,0,0,0,0,2.95,"Wright-Dixon, Trina J"
CMN,396,50639,Org Comm & Diversity,1,3,0,6,7,2,6,4,1,0,0,0,0,0,2.87,"Wright-Dixon, Trina J"
CMN,396,50646,Rhetoric of War,1,5,5,4,1,4,3,3,1,2,1,1,0,0,2.85,"Bishop, Mardia J"
CMN,396,50641,Performing Rhetoric,6,3,5,2,3,0,2,0,1,0,0,0,0,0,3.47,"Bishop, Mardia J"
CMN,396,50643,Social Movement Communication,0,3,5,7,9,4,0,2,0,0,0,0,0,0,3.18,"Cisneros, Josue D"
CMN,410,52643,Workplace Comm Technology,0,5,12,3,3,1,3,1,1,0,0,0,0,0,3.32,"Barley, William"
CMN,424,50656,Campaigning to Win,2,3,8,3,5,2,0,1,0,0,0,0,0,1,3.42,"Althaus, Scott"
CMN,429,52652,Race and the Mass Media,0,7,2,4,3,4,1,0,0,4,0,0,1,0,2.96,"Bigman-Galimore, Cabral A"
CMN,435,50993,Adv Interpersonal Comm,6,8,3,7,3,1,0,2,0,0,0,0,0,0,3.53,"Ramey, Mary E"
CMN,435,58907,Adv Interpersonal Comm,3,12,7,4,5,0,0,1,0,0,0,0,0,0,3.63,"Ramey, Mary E"
CMN,463,50661,Organizational Health Comm,0,16,5,4,9,2,1,3,1,0,0,0,0,0,3.37,"Lammers, John C"
CMN,464,54586,Health Communication Campaigns,2,15,7,4,4,3,0,0,0,0,0,0,0,1,3.63,"Quick, Brian L"
CMN,595,67917,eHealth,14,4,2,1,0,0,1,0,0,0,0,0,0,0,3.86,"Bigsby, Elisabeth"
CPSC,112,31487,Introduction to Crop Sciences,1,7,11,4,7,3,7,2,3,3,0,0,3,0,2.82,"Pittelkow, Cameron M"
CPSC,116,48193,The Global Food Production Web,0,140,0,0,23,0,0,1,0,0,1,0,1,0,3.81,"Bohn, Martin O"
CPSC,117,66101,Agric. & Science of Coffee,6,29,8,5,0,0,0,0,0,0,0,0,0,0,3.88,"Briskin, Donald P"
CPSC,131,60004,Agriculture in Mythology,0,374,0,0,31,0,0,13,0,0,11,8,8,1,3.67,"Rayburn, A L"
CPSC,241,31493,Intro to Applied Statistics,0,11,0,0,6,0,0,5,0,0,2,0,1,0,2.96,"Butts-Wilmsmeye, Carolyn"
CPSC,261,31518,Biotechnology in Agriculture,0,13,0,0,15,0,0,2,0,0,1,0,1,0,3.19,"Moose, Stephen P"
CPSC,336,31524,Tomorrow's Environment,0,23,0,0,7,0,0,0,0,0,0,0,0,0,3.77,"Lee, DoKyoung"
CPSC,352,31503,Plant Genetics,3,8,1,1,8,1,0,1,0,0,0,0,0,0,3.46,"Diers, Brian W"
CPSC,418,31547,Crop Growth and Management,0,61,1,1,7,0,0,2,0,0,0,0,0,0,3.83,"Simmons, F W"
CPSC,431,31539,Plants and Global Change,4,16,0,8,12,0,4,5,0,0,0,0,0,0,3.31,"Leakey, Andrew"
CPSC,440,31578,Applied Statistical Methods I,2,11,13,2,5,3,1,1,0,1,0,0,3,0,3.22,"Lipka, Alexander E"
CPSC,518,44523,Crop Growth and Development,0,22,0,2,0,0,0,0,0,0,0,0,0,0,3.94,"Lee, DoKyoung"
CPSC,542,52387,Applied Statistical Methods II,4,14,0,2,1,1,1,0,0,0,0,0,0,0,3.77,"Butts-Wilmsmeye, Carolyn"
CPSC,543,61170,Appl. Multivariate Statistics,0,40,0,8,3,0,0,1,0,0,0,0,0,0,3.8,"Bollero, German A"
CS,101,31018,Intro Computing: Engrg & Sci,360,128,67,37,25,14,16,12,12,2,5,3,8,1,3.66,"Davis, Neal E"
CS,105,31128,Intro Computing: Non-Tech,43,134,115,60,45,50,19,16,20,0,18,0,13,1,3.24,"Harris, Albert F"
CS,125,31152,Intro to Computer Science,28,103,23,29,22,12,12,7,5,0,6,0,5,1,3.41,"Challen, Geoffrey W"
CS,125,31155,Intro to Computer Science,28,66,17,14,11,7,4,3,3,0,3,0,5,1,3.48,"Challen, Geoffrey W"
CS,126,65120,Software Design Studio,33,51,27,17,11,3,1,1,0,0,0,0,6,0,3.58,"Evans, Graham C"
CS,126,65684,Software Design Studio,21,41,15,17,2,5,3,0,0,0,0,0,8,1,3.45,"Evans, Graham C"
CS,173,31187,Discrete Structures,2,9,6,7,7,4,4,0,2,1,2,1,0,0,3.06,"Fleck, Margaret M"
CS,173,48263,Discrete Structures,2,4,11,10,4,5,4,3,1,0,0,1,1,0,3.06,"Fleck, Margaret M"
CS,173,48264,Discrete Structures,6,11,5,7,2,1,8,2,1,0,0,0,0,0,3.32,"Fleck, Margaret M"
CS,173,57329,Discrete Structures,2,10,5,5,5,3,5,2,0,1,2,0,1,2,3.05,"Fleck, Margaret M"
CS,173,57330,Discrete Structures,8,11,7,3,4,2,1,2,1,0,1,0,1,0,3.37,"Fleck, Margaret M"
CS,173,57446,Discrete Structures,2,13,6,4,5,1,1,1,0,2,2,0,0,1,3.3,"Fleck, Margaret M"
CS,173,48265,Discrete Structures,2,9,8,6,9,4,1,2,0,0,0,0,0,0,3.35,"Fleck, Margaret M"
CS,173,61915,Discrete Structures,1,7,7,4,5,10,3,3,1,0,2,0,0,0,3.01,"Fleck, Margaret M"
CS,173,61916,Discrete Structures,1,9,2,4,10,5,1,3,1,5,0,1,0,0,2.89,"Fleck, Margaret M"
CS,173,48266,Discrete Structures,6,2,2,2,2,4,2,2,2,1,1,1,0,0,2.88,"Meseguer, Jose"
CS,173,48267,Discrete Structures,1,1,7,2,1,2,1,5,2,0,0,1,2,1,2.6,"Meseguer, Jose"
CS,173,50441,Discrete Structures,5,4,2,2,1,0,2,1,4,3,0,1,0,0,2.84,"Meseguer, Jose"
CS,173,50442,Discrete Structures,3,4,2,0,4,4,1,3,3,0,1,1,1,0,2.7,"Meseguer, Jose"
CS,173,51087,Discrete Structures,6,7,4,1,3,0,2,0,1,1,1,0,0,0,3.37,"Meseguer, Jose"
CS,196,31193,Freshman Honors,4,19,10,4,1,2,0,0,0,0,0,0,0,0,3.76,"Challen, Geoffrey W"
CS,196,31195,Freshman Honors,1,12,6,2,1,1,0,1,0,0,0,0,0,1,3.68,"Fleck, Margaret M"
CS,210,31205,Ethical & Professional Issues,49,71,5,5,10,1,0,2,0,0,1,0,1,1,3.81,"Cunningham, Ryan M"
CS,225,31208,Data Structures,10,175,17,15,22,19,8,10,7,2,7,6,23,0,3.22,"Fagen-Ulmschnei, Wade A"
CS,225,31213,Data Structures,9,137,24,17,21,14,7,14,5,5,6,11,16,0,3.15,"Fagen-Ulmschnei, Wade A"
CS,233,61689,Computer Architecture,5,66,5,9,31,2,3,10,0,1,4,4,7,2,3.17,"Herman, Geoffrey L"
CS,233,61827,Computer Architecture,0,28,1,4,18,3,3,3,5,0,2,0,5,1,2.98,"Herman, Geoffrey L"
CS,241,43556,System Programming,18,24,6,14,17,9,10,8,8,3,5,4,12,2,2.72,"Angrave, Lawrence C"
CS,241,63636,System Programming,15,22,9,13,11,7,7,7,3,4,2,2,7,0,2.94,"Angrave, Lawrence C"
CS,242,43557,Programming Studio,19,47,39,18,13,9,12,6,3,4,3,3,6,0,3.22,"Woodley, Michael J"
CS,296,31262,Honors Course,13,13,5,2,1,0,0,1,0,0,0,0,4,4,3.44,"Fagen-Ulmschnei, Wade A"
CS,357,61476,Numerical Methods I,14,32,30,28,24,12,15,9,6,4,2,7,5,1,3.01,"Silva, Mariana T"
CS,357,50106,Numerical Methods I,15,33,40,22,24,10,17,10,6,5,6,2,2,0,3.1,"Silva, Mariana T"
CS,361,65082,Prob & Stat for Computer Sci,10,32,7,4,9,1,0,7,1,1,2,0,6,0,3.2,"Barber, Richard C"
CS,374,65088,Intro to Algs & Models of Comp,12,31,25,35,27,27,28,25,20,21,11,5,7,1,2.64,"Erickson, Jeff G"
CS,374,67005,Intro to Algs & Models of Comp,5,55,21,27,10,34,6,32,20,38,12,4,0,2,2.67,"Viswanathan, Mahesh"
CS,398,68114,Applied Cloud Computing,13,14,13,3,8,4,0,2,0,0,0,0,3,0,3.41,"Brunner, Robert J"
CS,410,46258,Text Information Systems,94,55,23,6,5,4,0,1,0,0,0,0,0,0,3.88,"Zhai, Chengxiang"
CS,411,67992,Database Systems,2,6,8,4,7,6,2,2,1,1,0,0,5,1,2.8,"Chang, Kevin C"
CS,411,31352,Database Systems,8,28,78,54,23,9,0,1,0,0,0,0,0,1,3.51,"Parameswaran, Aditya G"
