CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
35735,CI,518,Evaluation of Edu Programs,A,LCD,120158,"Hood, Stafford",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29847,CI,521,Curr Prob Trends in EC Edu,A,LCD,120158,"Smith, Stephanie C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64405,CI,532,Prof Development in Math Ed,A,LCD,120158,"Gonzalez Rivera, Gloriana",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59435,CI,536,MST Proseminar I,A,LCD,120158,"Lubienski, Sarah T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65794,CI,541,Learning in Science,TB1,ONL,120158,"Brown, David E",0,11,7,2,1,0,0,2,0,0,0,0,0,0,3.62,1.222391099,0.47826087
64406,CI,547,Sociopol Persp Math Science,A,LCD,120158,"Gutierrez, Rochelle",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64224,CI,548,Capstone Project 1,BH1,ONL,120158,"Hug, Barbara",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64225,CI,548,Capstone Project 2,BH2,ONL,120158,"Hug, Barbara",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35738,CI,550,Methods of Educational Inquiry,A,LCD,120158,"Lindgren, Robb W",0,34,11,2,0,0,0,0,0,0,0,0,1,0,3.81,2.024648118,0.708333333
65419,CI,558,Programs in Teacher Education,A,LCD,120158,"Parsons, Marilyn A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49705,CI,560,Trends & Issues Language Arts,A,LCD,120158,"McCarthey, Sarah J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65293,CI,560,Trends & Issues Language Arts,B,ONL,120158,"Cope, William",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65979,CI,560,Trends & Issues Language Arts,HRD,ONL,120158,"Cope, William",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65240,CI,560,Trends & Issues Language Arts,LDL,ONL,120158,"Cope, William",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29853,CI,575,Assessment in Reading,A,LCD,120158,"Smith, Anna M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46519,CI,581,Aesthetics and Curriculum,A,LCD,120158,"Bresler, Liora",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49639,CI,590,Intro to Language,IL,LCD,120158,"Smith, Patrick H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61135,CI,590,Bilingual US Latina/o Culture,RL,LCD,120158,"Romero, Rolando J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55512,CI,590,Response to Literature,RTL,LCD,120158,"Moller, Karla J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58590,CI,590,Second Language Literacy II,SL2,LCD,120158,"Bauer, Eurydice",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30030,CLCV,100,Vocab Building-GRK & LAT Roots,GRE,ONL,120158,"McComas, Whitney D",0,4,3,2,4,0,2,1,0,2,1,1,3,0,2.46,2.074000964,0.173913043
39445,CLCV,102,Medical Terms-GRK & LAT Roots,MED,ONL,120158,"Minion, Sean D",6,30,13,15,7,4,3,1,2,0,1,0,3,0,3.37,2.506509707,0.423529412
60479,CLCV,102,Medical Terms-GRK & LAT Roots,ON1,ONL,120158,"Minion, Sean D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30033,CLCV,111,Mythology of Greece and Rome,A,LEC,120158,"Solomon, Jon",0,43,3,6,42,2,4,14,2,0,8,1,1,0,3.04,3.17051186,0.341269841
30039,CLCV,114,Introduction to Greek Culture,1,LEC,120158,"Solomon, Jon",0,93,14,12,49,6,4,20,3,0,4,0,3,0,3.29,3.92021428,0.447115385
33538,CLCV,115,Mythology of Greece and Rome,AD1,DIS,120158,"Solomon, Jon",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33767,CLCV,115,Mythology of Greece and Rome,AD2,DIS,120158,"McComas, Whitney D",4,14,0,3,5,0,3,1,0,0,0,0,0,0,3.53,1.438691535,0.6
33773,CLCV,115,Mythology of Greece and Rome,AD3,DIS,120158,"Gaon, Saadia",3,15,0,3,2,0,0,2,1,0,1,0,0,0,3.51,1.652301425,0.666666667
33775,CLCV,115,Mythology of Greece and Rome,AD4,DIS,120158,"McComas, Whitney D",1,18,1,1,9,0,0,0,0,0,0,0,0,0,3.67,1.117765628,0.633333333
33777,CLCV,115,Mythology of Greece and Rome,AD5,DIS,120158,"Gaon, Saadia",2,13,3,0,7,0,1,2,0,0,0,0,0,0,3.51,1.387731963,0.535714286
33781,CLCV,115,Mythology of Greece and Rome,AD6,DIS,120158,"Wells, Jessica R",0,19,0,2,5,1,0,0,0,0,0,0,0,0,3.72,1.169914527,0.703703704
33786,CLCV,115,Mythology of Greece and Rome,AD7,DIS,120158,"Karatzoglou, Orestis",4,14,0,2,6,1,1,1,0,0,0,0,0,0,3.57,1.210554772,0.620689655
33793,CLCV,115,Mythology of Greece and Rome,AD8,DIS,120158,"Karatzoglou, Orestis",2,18,0,1,4,0,2,0,0,0,0,0,0,0,3.7,1.252198067,0.740740741
33796,CLCV,115,Mythology of Greece and Rome,AD9,DIS,120158,"Cantwell, Katherine P",0,10,4,2,7,1,0,4,0,0,0,0,0,0,3.32,1.487346631,0.357142857
33741,CLCV,115,Mythology of Greece and Rome,ADA,DIS,120158,"Minion, Sean D",17,8,1,1,1,0,0,0,0,0,0,0,0,0,3.93,0.536134312,0.892857143
33745,CLCV,115,Mythology of Greece and Rome,ADB,DIS,120158,"McVey, Aine C",0,12,1,0,6,0,0,4,0,0,0,0,1,0,3.24,2.197107189,0.5
40204,CLCV,115,Mythology of Greece and Rome,ADC,DIS,120158,"Arampapaslis, Konstantino",0,20,1,1,7,0,0,1,0,0,0,0,0,0,3.67,1.284289687,0.666666667
40205,CLCV,115,Mythology of Greece and Rome,ADD,DIS,120158,"Arampapaslis, Konstantino",0,18,1,1,5,0,1,1,0,0,0,0,1,0,3.51,1.763389593,0.642857143
40206,CLCV,115,Mythology of Greece and Rome,ADE,DIS,120158,"Froedge, Stephen E",0,11,7,4,6,0,0,0,0,1,0,0,0,0,3.53,1.378557217,0.379310345
40207,CLCV,115,Mythology of Greece and Rome,ADF,DIS,120158,"Cantwell, Katherine P",1,15,3,2,4,0,1,0,0,0,0,0,0,0,3.69,0.972848053,0.615384615
38978,CLCV,115,Mythology of Greece and Rome,ADH,DIS,120158,"Cantwell, Katherine P",1,13,3,0,8,1,0,1,0,0,1,0,0,0,3.45,1.449630495,0.5
38911,CLCV,115,Mythology of Greece and Rome,ADI,DIS,120158,"Froedge, Stephen E",0,17,3,0,7,2,0,1,0,0,0,0,0,0,3.58,1.374190671,0.566666667
38914,CLCV,115,Mythology of Greece and Rome,ADJ,DIS,120158,"Minion, Sean D",4,15,1,0,8,0,0,1,0,0,0,0,0,0,3.64,1.298645448,0.655172414
41179,CLCV,115,Mythology of Greece and Rome,ADK,DIS,120158,"McVey, Aine C",2,16,3,0,3,1,1,2,0,0,0,0,0,0,3.61,1.287677866,0.642857143
30042,CLCV,131,"Classical Archaeology, Greece",A,LCD,120158,"Laurence, Karen A",0,8,4,4,5,3,0,2,0,1,0,0,0,0,3.27,1.386274555,0.296296296
63183,CLCV,160,Ancient Greek & Roman Religion,B,DIS,120158,"Laurence, Karen A",0,10,3,9,0,2,1,1,1,1,0,0,1,0,3.23,1.702093482,0.344827586
33445,CLCV,220,History of Ancient Greece,A,LCD,120158,"Bosak-Schroeder, Clara R",0,4,6,4,3,4,1,1,0,0,1,1,1,0,2.96,1.655826078,0.153846154
63188,CLCV,220,Nightmares of Nero,B,DIS,120158,"Walters, Brian C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64843,CLCV,220,Roman Comedy and its Influence,D,LEC,120158,"Traill, Ariana",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58966,CLCV,231,Development of Ancient Cities,A,LCD,120158,"Laurence, Karen A",0,10,6,4,3,0,3,1,1,1,0,0,0,0,3.32,1.473414402,0.344827586
33544,CLCV,240,Sex & Gender in Antiquity,E,LCD,120158,"Tzanetou, Angeliki",7,7,3,4,4,0,0,0,0,0,0,0,0,0,3.69,0.87846457,0.56
53305,CMN,101,Public Speaking,A1,LCD,120158,"Moll, Alexandra E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53306,CMN,101,Public Speaking,A2,LCD,120158,"Godwin, Aaron J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53307,CMN,101,Public Speaking,A3,LCD,120158,"Conrad, Karissa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53308,CMN,101,Public Speaking,B1,LCD,120158,"Moll, Alexandra E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53309,CMN,101,Public Speaking,B2,LCD,120158,"Alexander, Ariel N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53310,CMN,101,Public Speaking,B3,LCD,120158,"Conrad, Karissa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53311,CMN,101,Public Speaking,B4,LCD,120158,"Michael, Melanie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53312,CMN,101,Public Speaking,B5,LCD,120158,"Obradovich, Alyssa",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59502,CMN,101,Public Speaking,B6,LCD,120158,"Izaguirre, Jose G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53314,CMN,101,Public Speaking,C1,LCD,120158,"Denham, Ellen L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53316,CMN,101,Public Speaking,C2,LCD,120158,"Alexander, Ariel N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53317,CMN,101,Public Speaking,C3,LCD,120158,"Coambs, Tania D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53320,CMN,101,Public Speaking,C4,LCD,120158,"Michael, Melanie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53321,CMN,101,Public Speaking,C5,LCD,120158,"Popp, Elizabeth E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59503,CMN,101,Public Speaking,C6,LCD,120158,"Izaguirre, Jose G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59583,CMN,101,Public Speaking,C7,LCD,120158,"Neumann, Aubrey H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53323,CMN,101,Public Speaking,D1,LCD,120158,"Denham, Ellen L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53325,CMN,101,Public Speaking,D2,LCD,120158,"Alexander, Ariel N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53326,CMN,101,Public Speaking,D3,LCD,120158,"Coambs, Tania D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53328,CMN,101,Public Speaking,D4,LCD,120158,"Popp, Elizabeth E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59504,CMN,101,Public Speaking,D6,LCD,120158,"Huizar, Carolyn",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53338,CMN,101,Public Speaking,E1,LCD,120158,"Ogwal, Susan A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53339,CMN,101,Public Speaking,E2,LCD,120158,"Smith, Marisa A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53340,CMN,101,Public Speaking,E3,LCD,120158,"Bunch, Caroline M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53341,CMN,101,Public Speaking,E4,LCD,120158,"Michael, Melanie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53342,CMN,101,Public Speaking,E5,LCD,120158,"Obradovich, Alyssa",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53344,CMN,101,Public Speaking,F1,LCD,120158,"Ogwal, Susan A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53345,CMN,101,Public Speaking,F2,LCD,120158,"Alexander, Ariel N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53346,CMN,101,Public Speaking,F3,LCD,120158,"Bunch, Caroline M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53347,CMN,101,Public Speaking,F4,LCD,120158,"Michael, Melanie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53348,CMN,101,Public Speaking,F5,LCD,120158,"Obradovich, Alyssa",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63895,CMN,101,Public Speaking,G1,LCD,120158,"Almanza, Daniel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53349,CMN,101,Public Speaking,L1,LCD,120158,"Gailey, Benjamin J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53350,CMN,101,Public Speaking,L2,LCD,120158,"Tanaglia, Anna P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59507,CMN,101,Public Speaking,L3,LCD,120158,"McGrath, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53351,CMN,101,Public Speaking,M1,LCD,120158,"Gailey, Benjamin J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53352,CMN,101,Public Speaking,M2,LCD,120158,"Tanaglia, Anna P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53353,CMN,101,Public Speaking,M3,LCD,120158,"Bohonos, Jeremy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53354,CMN,101,Public Speaking,M4,LCD,120158,"VanNatta, Lauren H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59510,CMN,101,Public Speaking,M6,LCD,120158,"Kasem, Amanda K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53329,CMN,101,Public Speaking,NN1,LCD,120158,"Obradovich, Alyssa",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53343,CMN,101,Public Speaking,NN2,LCD,120158,"Almanza, Daniel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59506,CMN,101,Public Speaking,NN3,LCD,120158,"Roncero-Menende, Sara L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59509,CMN,101,Public Speaking,NN4,LCD,120158,"McGrath, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53360,CMN,101,Public Speaking,NN5,LCD,120158,"VanNatta, Lauren H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60331,CMN,101,Public Speaking,NN6,LCD,120158,"McGrath, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53356,CMN,101,Public Speaking,P1,LCD,120158,"Epplett, Shannon C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53357,CMN,101,Public Speaking,P2,LCD,120158,"Semetko, Lara A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53358,CMN,101,Public Speaking,P3,LCD,120158,"Kasem, Amanda K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53359,CMN,101,Public Speaking,P4,LCD,120158,"Weeks, Kristopher R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53361,CMN,101,Public Speaking,P6,LCD,120158,"Costello, Thomas J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53365,CMN,101,Public Speaking,Q1,LCD,120158,"Gailey, Benjamin J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53367,CMN,101,Public Speaking,Q2,LCD,120158,"Semetko, Lara A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53368,CMN,101,Public Speaking,Q3,LCD,120158,"McGrath, Mary",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53369,CMN,101,Public Speaking,Q4,LCD,120158,"VanNatta, Lauren H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53370,CMN,101,Public Speaking,Q5,LCD,120158,"Benson, Perry L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59511,CMN,101,Public Speaking,Q6,LCD,120158,"Epplett, Shannon C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53371,CMN,101,Public Speaking,R1,LCD,120158,"Gailey, Benjamin J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53372,CMN,101,Public Speaking,R2,LCD,120158,"VanNatta, Lauren H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53373,CMN,101,Public Speaking,R3,LCD,120158,"Benson, Perry L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53374,CMN,101,Public Speaking,U1,LCD,120158,"Roncero-Menende, Sara L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53377,CMN,101,Public Speaking,WE,LCD,120158,"Bunch, Caroline M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53376,CMN,101,Public Speaking,Z1,LCD,120158,"Lavoie, Mark W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53375,CMN,101,Public Speaking,Z2,LCD,120158,"Cooper, Rachel S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53378,CMN,101,Public Speaking,Z3,LCD,120158,"Lavoie, Mark W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53355,CMN,101,Public Speaking,Z4,LCD,120158,"Bunch, Caroline M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53390,CMN,102,Intro to Comm Theory & Res,AL,LEC,120158,"Quick, Brian L",19,69,38,45,47,25,19,17,9,3,5,1,5,2,3.15,4.172575298,0.291390728
53404,CMN,111,Oral & Written Comm I,A1,LCD,120158,"Weickum, Nikki R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53405,CMN,111,Oral & Written Comm I,B1,LCD,120158,"Weickum, Nikki R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53407,CMN,111,Oral & Written Comm I,B3,LCD,120158,"Almanza, Daniel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53409,CMN,111,Oral & Written Comm I,C1,LCD,120158,"Clayton, Dominique M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53410,CMN,111,Oral & Written Comm I,C2,LCD,120158,"Almanza, Daniel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53412,CMN,111,Oral & Written Comm I,C3,LCD,120158,"Greenblatt, Nichola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53413,CMN,111,Oral & Written Comm I,D1,LCD,120158,"Clayton, Dominique M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53414,CMN,111,Oral & Written Comm I,D2,LCD,120158,"Tokarz, David M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53417,CMN,111,Oral & Written Comm I,D3,LCD,120158,"Greenblatt, Nichola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53418,CMN,111,Oral & Written Comm I,E1,LCD,120158,"Wilson, Samuel R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53419,CMN,111,Oral & Written Comm I,E2,LCD,120158,"Tokarz, David M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53420,CMN,111,Oral & Written Comm I,E3,LCD,120158,"Dzurick, Alexander L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53422,CMN,111,Oral & Written Comm I,F1,LCD,120158,"Dzurick, Alexander L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53423,CMN,111,Oral & Written Comm I,F2,LCD,120158,"Wilson, Samuel R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53426,CMN,111,Oral & Written Comm I,L1,LCD,120158,"Williamson, Lillie D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53427,CMN,111,Oral & Written Comm I,M1,LCD,120158,"Sadomytschenko, Georganne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
