Subject,Course ,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
CHEM,105,70437,General Chemistry Lab II,LCD,45,315,101,78,47,30,4,9,6,3,4,1,9,1,3.59,"Marville, Kelly"
CHEM,199,56161,Undergraduate Open Seminar,DIS,3,20,0,0,1,0,0,1,0,0,0,0,0,0,3.88,"McCarren, Elise M"
CHEM,199,56166,Undergraduate Open Seminar,DIS,6,10,3,1,0,0,0,0,0,0,0,0,2,0,3.56,"McCarren, Elise M"
CHEM,199,47587,Undergraduate Open Seminar,DIS,4,15,1,0,1,1,0,0,0,0,1,0,0,0,3.75,"McCarren, Elise M"
CHEM,199,65501,Undergraduate Open Seminar,DIS,2,16,2,1,0,0,0,0,0,0,0,0,1,0,3.76,"McCarren, Elise M"
CHEM,199,31588,Undergraduate Open Seminar,DIS,47,275,16,4,3,1,0,2,0,0,0,0,2,1,3.93,"McCarren, Elise M"
CHEM,202,36229,Accelerated Chemistry I,LEC,6,20,18,25,12,25,13,13,16,8,8,8,9,3,2.56,"Decoste, Donald J"
CHEM,203,36265,Accelerated Chemistry Lab I,LEC,0,13,11,11,19,18,10,5,1,2,2,1,3,0,2.86,"Andino Martinez, Jose G"
CHEM,203,38842,Accelerated Chemistry Lab I,LEC,0,16,21,6,20,14,2,4,1,1,1,2,2,0,3.07,"Andino Martinez, Jose G"
CHEM,222,29906,Quantitative Analysis Lecture,LEC,7,63,19,10,15,3,7,3,2,2,0,1,1,1,3.5,"Shen, Mei"
CHEM,223,31611,Quantitative Analysis Lab,Q,7,28,0,15,25,0,7,4,0,0,3,0,2,0,3.21,"Olson, Dean"
CHEM,232,67991,Elementary Organic Chemistry I,LEC,4,25,16,16,28,15,15,35,11,12,15,5,11,3,2.45,"Axelson, Jordan C"
CHEM,232,67992,Elementary Organic Chemistry I,LEC,6,49,24,18,57,20,15,37,13,14,9,4,6,5,2.77,"Axelson, Jordan C"
CHEM,232,66361,Elementary Organic Chemistry I,LEC,7,19,4,10,17,1,1,9,2,2,2,1,1,1,3.09,"Zavala, Jose"
CHEM,233,36313,Elementary Organic Chem Lab I,LEC,11,73,75,34,50,15,5,5,0,1,1,0,0,1,3.48,"Kell, David A"
CHEM,233,36315,Elementary Organic Chem Lab I,LEC,12,45,46,29,37,13,7,3,2,1,0,0,1,0,3.4,"Kell, David A"
CHEM,236,36332,Fundamental Organic Chem I,LEC,1,47,12,11,33,5,3,28,9,0,5,0,11,1,2.84,"Zimmerman, Steven C"
CHEM,237,51012,Structure and Synthesis,LEC,2,16,14,6,12,13,11,12,7,0,2,1,2,0,2.84,"White, M C"
CHEM,237,36374,Structure and Synthesis,LEC,1,9,8,4,12,7,5,5,2,1,0,1,2,0,2.88,"White, M C"
CHEM,312,29907,Inorganic Chemistry,LEC,3,11,4,4,11,3,5,4,6,0,2,0,3,1,2.8,"Gewirth, Andrew A"
CHEM,315,31620,Instrumental Chem Systems Lab,Q,2,35,0,4,30,0,3,17,1,0,1,0,2,0,3.11,"Leckband, Deborah E"
CHEM,332,29909,Elementary Organic Chem II,LEC,8,11,9,9,20,11,16,3,9,9,8,3,8,0,2.49,"Koerner, Michael"
CHEM,420,29908,Instrumental Characterization,LEC,3,19,24,13,17,18,15,11,17,6,2,2,0,0,2.82,"Han, Hee Sun"
CHEM,440,31624,Physical Chemistry Principles,LEC,2,11,22,11,6,7,1,0,0,1,0,0,1,0,3.38,"Rienstra, Chad"
CHEM,440,31626,Physical Chemistry Principles,LEC,5,12,16,19,13,10,4,3,5,0,2,0,6,3,2.96,"Tajkhorshid, Emad"
CHEM,442,31628,Physical Chemistry I,LEC,11,38,20,6,5,0,0,1,0,0,0,0,0,1,3.78,"Hirata, So"
CHEM,442,62728,Physical Chemistry I,LEC,5,4,5,3,2,7,4,3,3,3,2,2,3,0,2.54,"van der Veen, Renske"
CHEM,483,69977,Solid State Structural Anlys,LEC,1,12,5,5,8,0,0,0,0,0,0,0,0,0,3.58,"Girolami, Gregory S"
CHEM,512,29928,Advanced Inorganic Chemistry,LEC,1,1,8,9,3,1,0,0,1,0,0,0,0,0,3.36,"Olshansky, Lisa"
CHEM,532,29946,Physical Organic Chemistry,LEC,2,16,6,4,15,3,0,0,0,0,0,0,0,0,3.49,"van der Donk, Wilfred A"
CHEM,534,42841,Advanced Organic Synthesis,LEC,0,4,5,6,11,3,0,0,0,0,0,0,0,0,3.29,"Sarlah, David"
CHEM,570,60383,Concepts in Chemical Biology,LEC,0,7,11,11,9,2,0,0,0,0,0,0,0,0,3.43,"Mehta, Angad P"
CHEM,584,46582,Introduction to Materials Chem,LEC,0,22,0,6,10,0,0,0,0,0,0,0,0,0,3.63,"Murphy, Catherine J"
CHLH,100,33601,Contemporary Health,LEC,91,33,11,11,5,2,2,0,1,1,2,0,3,0,3.72,"Jones, Alicia R"
CHLH,100,71346,Contemporary Health,ONL,40,117,57,36,32,12,2,5,2,2,1,3,5,0,3.53,"Trask, Jeffrey T"
CHLH,101,33648,Introduction to Public Health,LEC,18,25,21,15,14,12,5,3,3,1,0,0,3,0,3.31,"Khamzina, Madina"
CHLH,101,33652,Introduction to Public Health,LEC,15,42,31,27,18,9,5,6,4,3,2,0,5,1,3.27,"Yarnot, Rebecca K"
CHLH,125,59577,Orientation KIN & Comm Health,LCD,52,67,0,1,12,0,0,2,0,0,4,0,2,0,3.74,"Cosat, Christopher A"
CHLH,199,31590,Campus Acq Rape Educ (CARE),LCD,9,9,3,1,0,1,1,0,0,0,0,0,0,0,3.81,"Kolisetty, Jaya L"
CHLH,200,29988,Mental Health,LCD,0,37,0,0,19,0,0,9,0,0,0,0,1,0,3.38,"Gobin, Robyn L"
CHLH,201,68861,Public Health Research Methods,LCD,8,31,41,21,10,2,1,0,0,0,0,0,0,0,3.63,"Klonoff-Cohen, Hillary"
CHLH,206,68329,Human Sexuality,ONL,8,105,57,37,67,20,11,16,3,1,8,0,8,0,3.26,"Rinaldi-Miles, Anna I"
CHLH,206,57350,Human Sexuality,ONL,16,191,100,67,117,46,23,30,14,7,9,3,33,0,3.12,"Rinaldi-Miles, Anna I"
CHLH,210,29992,Community Health Organizations,LCD,5,33,25,15,14,12,7,0,2,1,0,0,2,0,3.35,"Pellum, Danielle M"
CHLH,243,33729,Drug Use and Abuse,LCD,0,28,0,0,9,0,0,1,0,0,1,0,1,0,3.55,"Santens, Ryan L"
CHLH,243,33730,Drug Use and Abuse,LCD,15,10,5,3,2,7,0,2,0,0,0,0,0,1,3.57,"Wenckus, Julia M"
CHLH,243,57351,Drug Use and Abuse,ONL,419,138,59,27,22,15,4,9,4,2,1,2,14,1,3.74,"Kersh, Renique"
CHLH,243,70237,Drug Use and Abuse,ONL,218,88,27,22,11,11,5,2,1,0,1,0,1,1,3.82,"Kersh, Renique"
CHLH,244,38821,Health Statistics,LEC,3,1,6,4,7,3,2,6,1,2,0,1,0,1,2.83,"Parab, Kaustubh V"
CHLH,250,29994,Health Care Systems,LCD,22,29,15,10,10,2,2,6,0,0,0,0,3,0,3.48,"Kumar, Julie A"
CHLH,260,38826,Introduction to Medical Ethics,LEC,17,64,18,7,8,4,3,6,2,0,1,0,4,0,3.52,"Mamaril, Cezar Brian C"
CHLH,260,64915,Introduction to Medical Ethics,LEC,14,45,13,5,10,2,3,2,2,0,2,1,0,0,3.56,"Mamaril, Cezar Brian C"
CHLH,274,29997,Introduction to Epidemiology,LCD,1,6,4,4,0,2,0,4,0,1,0,0,1,0,3.07,"Darfour-Oduro, Sandra A"
CHLH,274,68385,Introduction to Epidemiology,ONL,110,103,117,64,53,38,20,14,12,10,7,7,41,6,3.15,"Darfour-Oduro, Sandra A"
CHLH,304,31598,Foundations of Health Behavior,LEC,24,38,16,15,16,6,7,4,1,1,1,2,7,0,3.26,"Adamson, Brynn C"
CHLH,380,47340,Orientation to Internship,LCD,0,79,0,0,6,0,0,2,0,0,3,0,0,0,3.79,"Adamson, Brynn C"
CHLH,404,58803,Gerontology,LCD,0,28,0,0,3,0,0,1,0,0,0,0,0,0,3.85,"Schwingel, Andiara"
CHLH,410,30000,Public Health Practice,LCD,20,51,14,13,7,0,2,4,0,2,0,0,0,1,3.67,"Kaplan, Justine"
CHLH,415,62031,International Health,LEC,8,8,4,6,1,1,0,0,0,0,0,1,2,0,3.36,"Schwingel, Andiara"
CHLH,421,30003,Health Data Analysis,LCD,10,21,15,14,12,6,5,9,3,1,2,0,1,0,3.19,"Kang, Hyojung"
CHLH,455,30011,Health Services Financing,LCD,50,4,1,0,4,2,0,0,0,0,1,0,1,0,3.78,"Mamaril, Cezar Brian C"
CHLH,456,35550,Organization of Health Care,LCD,10,20,21,5,6,7,3,3,2,1,1,0,0,0,3.41,"Seraphin, Tammy J"
CHLH,457,33625,Health Planning,LCD,19,13,21,9,3,5,0,3,0,0,0,0,0,0,3.61,"Hale, Timothy"
CHLH,458,30015,Health Administration,LCD,3,12,15,10,14,5,5,3,1,1,1,0,2,2,3.13,"Sullivan, Luke"
CHLH,572,72038,Principles of Epidemiology,LEC,5,6,5,2,2,1,1,0,0,0,0,0,0,0,3.64,"Singleton, Chelsea R"
CHP,199,67349,Honors Uncommon Reads,DIS,0,30,1,0,1,0,0,0,0,0,0,0,0,0,3.96,"Murphy, Christopher"
CI,210,66096,Intro to Digital Learning Env,LEC,0,44,4,0,2,0,0,0,0,0,0,0,1,1,3.86,"Lindgren, Robb W"
CI,403,36449,Tchg Diverse High School Stu,LCD,0,14,2,0,3,0,1,0,1,0,0,0,0,0,3.64,"Mann, Jay A"
CI,405,31474,Intro Tchg Elem Age Children,LEC,0,27,9,2,2,1,0,0,0,0,0,0,0,0,3.81,"Dean, Sheila R"
CI,405,31476,Intro Tchg Elem Age Children,LEC,0,8,10,6,8,0,0,0,0,0,0,0,0,0,3.52,"Dean, Sheila R"
CI,406,31478,Thry Prac in Elem Schl Tch I,LCD,0,15,4,1,0,0,0,1,0,0,0,0,0,0,3.81,"Lyons, Mary E"
CI,406,31481,Thry Prac in Elem Schl Tch I,LCD,0,18,5,1,0,0,0,0,0,0,0,0,0,0,3.9,"Burdick, Lynn S"
CI,406,31482,Thry Prac in Elem Schl Tch I,LCD,0,19,3,0,0,0,0,1,0,0,0,0,0,0,3.87,"Dornfeld, Catherine L"
CI,410,66095,"Middle Schl Inst, Phil, & Str",LEC,0,11,7,3,3,1,0,2,0,0,0,0,1,0,3.41,"Dean, Sheila R"
CI,415,61063,"Lang Varieties,Cult,& Learning",LCD,15,10,1,0,1,1,0,0,0,0,0,0,0,0,3.91,"Gonzalez, Monica"
CI,415,51148,"Lang Varieties,Cult,& Learning",LCD,20,2,1,0,1,0,0,0,0,0,1,0,0,0,3.83,"Elassi, Amal M"
CI,430,51091,Teaching Children Mathematics,LCD,0,11,10,3,2,1,0,0,0,0,0,0,0,0,3.68,"Thompson, Bradley L"
CI,430,51241,Teaching Children Mathematics,LCD,1,4,10,3,3,1,0,0,0,0,0,0,0,0,3.56,"Alameh, Sahar K"
CI,430,51242,Teaching Children Mathematics,LCD,0,8,7,2,4,2,0,0,1,0,1,0,0,0,3.37,"Poetzel, Adam R"
CI,450,31459,Tchg Elem Science I,LCD,0,12,6,2,0,0,0,0,0,1,0,0,0,0,3.71,"Mathayas, Nitasha"
CI,450,64404,Tchg Elem Science I,LCD,0,8,8,3,3,1,0,0,0,0,0,0,0,0,3.61,"Dean, Sheila R"
CI,452,67691,Soc Stu as Action and Inquiry,LCD,5,9,2,0,1,1,2,1,0,0,0,0,0,0,3.6,"Cordoba, Tanya E"
CI,452,67692,Soc Stu as Action and Inquiry,LCD,0,19,4,1,0,0,0,0,0,0,0,0,0,0,3.92,"Lewis, Alisha L"
CI,467,31470,Princ Tchg Lit to Child Youth,LCD,0,18,3,1,3,1,1,0,0,0,0,0,0,0,3.72,"Moller, Karla J"
CI,467,31477,Princ Tchg Lit to Child Youth,LCD,0,23,4,1,0,0,0,0,0,0,0,0,0,0,3.93,"Moller, Karla J"
CI,467,31473,Princ Tchg Lit to Child Youth,LCD,0,11,11,1,3,0,0,1,0,0,0,0,0,0,3.66,"MacGregor, Nancy A"
CI,471,43075,Princ Prac Foster Indep Rdg,LCD,0,19,7,4,1,1,0,0,0,0,0,0,0,0,3.78,"MacGregor, Nancy A"
CI,476,66085,Teach Elem & Mid Lang Arts,LCD,0,6,9,5,4,0,1,1,1,0,0,0,0,0,3.4,"MacGregor, Nancy A"
CI,476,67695,Teach Elem & Mid Lang Arts,LCD,0,15,3,2,0,0,0,0,1,0,0,0,0,0,3.78,"James, Carrie L"
CI,541,59374,Learning in Science,ONL,0,21,3,0,1,1,0,0,0,0,0,0,0,0,3.87,"Shehab, Saadeddine"
CI,550,35738,Methods of Educational Inquiry,LCD,0,43,1,0,1,1,1,0,1,0,0,0,0,0,3.86,"Paquette, Luc"
CLCV,102,71429,Medical Terms-GRK & LAT Roots,ONL,59,12,8,6,5,6,0,0,0,1,0,0,1,0,3.73,"Goebel, Clarissa A"
CLCV,102,71430,Medical Terms-GRK & LAT Roots,ONL,98,19,17,3,5,8,6,3,6,1,2,0,11,0,3.41,"Goebel, Clarissa A"
CLCV,111,30033,Mythology of Greece and Rome,LEC,0,25,3,6,22,0,3,11,1,0,2,2,1,0,3.04,"Solomon, Jon"
CLCV,114,30039,Introduction to Greek Culture,LEC,0,35,23,14,15,10,4,6,4,0,3,0,1,0,3.25,"Bosak-Schroeder, Clara R"
CLCV,115,33538,Mythology of Greece and Rome,DIS,0,11,1,2,13,0,0,1,0,0,0,0,2,1,3.18,"McLean, Daniel R"
CLCV,115,33767,Mythology of Greece and Rome,DIS,1,19,1,2,5,1,0,2,0,0,0,0,0,0,3.61,"Starr, Emma J"
CLCV,115,33773,Mythology of Greece and Rome,DIS,1,15,1,3,6,0,0,0,0,1,1,0,0,0,3.5,"Smith, Allen"
CLCV,115,33775,Mythology of Greece and Rome,DIS,1,16,0,2,6,0,2,2,0,0,0,1,0,0,3.4,"Starr, Emma J"
CLCV,115,33777,Mythology of Greece and Rome,DIS,0,19,1,2,5,1,0,2,0,0,0,0,0,0,3.6,"McLean, Daniel R"
CLCV,115,33781,Mythology of Greece and Rome,DIS,1,15,1,0,8,1,0,1,0,0,0,0,0,0,3.57,"Scheele, Genevieve V"
CLCV,115,33786,Mythology of Greece and Rome,DIS,0,22,0,0,7,0,0,0,0,0,0,0,1,0,3.63,"Karnes, Victoria A"
CLCV,115,33796,Mythology of Greece and Rome,DIS,3,13,0,3,5,0,1,3,0,0,0,1,0,0,3.38,"Scheele, Genevieve V"
CLCV,115,33741,Mythology of Greece and Rome,DIS,0,13,2,3,9,1,0,0,0,0,0,0,0,0,3.54,"Goebel, Clarissa A"
CLCV,115,33745,Mythology of Greece and Rome,DIS,0,18,3,1,5,0,0,2,0,0,0,0,1,1,3.51,"McQueen, Kelli A"
CLCV,115,40204,Mythology of Greece and Rome,DIS,0,17,1,2,5,0,0,4,0,0,0,1,1,0,3.29,"Cornell, Megan E"
CLCV,115,40205,Mythology of Greece and Rome,DIS,0,17,3,2,6,2,0,0,0,0,0,0,0,0,3.63,"McLean, Daniel R"
CLCV,115,40206,Mythology of Greece and Rome,DIS,4,16,0,0,1,1,1,5,0,0,0,2,0,0,3.31,"Scheele, Genevieve V"
CLCV,115,40207,Mythology of Greece and Rome,DIS,3,11,1,2,8,0,0,4,0,1,2,0,0,0,3.18,"Scheele, Genevieve V"
CLCV,115,38978,Mythology of Greece and Rome,DIS,1,15,2,2,6,0,0,5,0,0,0,0,0,0,3.42,"McQueen, Kelli A"
CLCV,115,38911,Mythology of Greece and Rome,DIS,1,15,1,2,9,0,0,1,0,0,0,0,1,0,3.44,"Karnes, Victoria A"
CLCV,115,38914,Mythology of Greece and Rome,DIS,2,21,4,0,2,0,0,1,0,0,0,0,0,0,3.82,"Goebel, Clarissa A"
CLCV,120,71925,Storytelling & Transformation,LEC,0,29,7,2,2,1,0,0,0,0,1,0,1,0,3.67,"Hadjipolycarpou, Maria"
CLCV,131,30042,"Classical Archaeology, Greece",LCD,1,12,1,2,5,1,2,1,0,0,0,0,3,0,3.1,"Kaufman, Brett S"
CLCV,222,63191,Intro to Greek & Roman Theater,LCD,3,6,3,2,5,2,0,1,0,0,0,0,2,0,3.17,"Traill, Ariana"
CLCV,224,71436,Amer Race&Ethnicity ClasicTrad,DIS,17,11,0,1,2,0,0,0,0,0,0,0,1,0,3.79,"Redding, Austin L"
CLCV,224,71440,Amer Race&Ethnicity ClasicTrad,DIS,0,27,0,0,4,0,0,1,0,0,0,0,0,0,3.81,"Merkley, Kyle G"
CLCV,224,71442,Amer Race&Ethnicity ClasicTrad,DIS,12,14,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Weed, Ashley K"
CLCV,224,71443,Amer Race&Ethnicity ClasicTrad,DIS,1,27,0,1,2,0,0,0,0,0,0,0,0,0,3.91,"Merkley, Kyle G"
CLCV,224,71444,Amer Race&Ethnicity ClasicTrad,DIS,17,11,0,0,2,0,1,0,0,0,0,0,0,0,3.88,"Weed, Ashley K"
CLCV,231,72043,Development of Ancient Cities,LCD,11,24,9,3,9,1,2,1,1,0,0,0,2,0,3.51,"Kaufman, Brett S"
CLCV,240,33544,Sex & Gender in Antiquity,LCD,0,13,7,5,12,8,3,1,2,0,1,0,1,0,3.11,"Williams, Craig A"
CMN,101,59583,Public Speaking,LCD,0,3,2,2,4,2,5,1,2,0,0,0,0,0,2.87,"Gregory, Rachael E"
CMN,101,53341,Public Speaking,LCD,2,4,9,5,0,4,0,0,0,0,0,0,0,0,3.52,"Storie, Matthew A"
CMN,101,53308,Public Speaking,LCD,2,5,5,4,4,0,0,0,1,0,0,0,1,0,3.33,"Gregory, Rachael E"
CMN,101,53309,Public Speaking,LCD,0,3,4,5,4,4,1,0,0,2,0,1,0,0,2.99,"Storie, Matthew A"
CMN,101,53310,Public Speaking,LCD,9,7,2,1,0,1,0,0,0,1,0,0,1,0,3.58,"Okegbe, Samantha I"
CMN,101,53312,Public Speaking,LCD,1,4,5,3,3,2,1,2,0,0,0,1,2,0,2.9,"Merkel, Melissa A"
CMN,101,53311,Public Speaking,LCD,0,4,4,2,5,1,0,1,4,0,0,0,1,0,2.9,"Bunch, Caroline M"
CMN,101,53314,Public Speaking,LCD,4,9,3,4,1,2,0,0,0,0,0,0,0,0,3.68,"Sevilla, Melinda R"
CMN,101,53317,Public Speaking,LCD,0,5,9,5,3,1,0,0,0,0,0,0,1,1,3.39,"Gailey, Benjamin J"
CMN,101,59503,Public Speaking,LCD,12,7,1,1,0,1,0,0,0,2,0,0,0,0,3.68,"Okegbe, Samantha I"
CMN,101,53321,Public Speaking,LCD,0,7,6,6,2,0,0,1,1,0,0,0,0,0,3.46,"Macswain, Chandler J"
CMN,101,53323,Public Speaking,LCD,1,8,5,3,2,1,1,2,0,0,0,0,1,0,3.31,"Sevilla, Melinda R"
CMN,101,53328,Public Speaking,LCD,1,6,5,4,3,1,0,2,1,0,0,0,0,0,3.35,"Troche, Graciela"
CMN,101,53338,Public Speaking,LCD,1,7,4,3,0,2,0,1,0,1,1,0,1,0,3.16,"Bunsold, Katherine"
CMN,101,53339,Public Speaking,LCD,4,4,3,5,4,0,1,1,0,0,0,0,2,0,3.17,"Macswain, Chandler J"
CMN,101,53343,Public Speaking,LCD,1,7,4,2,1,1,0,3,0,0,1,1,1,0,3.03,"Johnson, Lauren P"
CMN,101,53342,Public Speaking,LCD,0,5,5,2,4,2,3,2,0,0,0,0,1,0,3.06,"Troche, Graciela"
CMN,101,53344,Public Speaking,LCD,3,10,2,3,3,1,1,0,0,0,0,0,1,0,3.47,"Bunsold, Katherine"
CMN,101,53345,Public Speaking,LCD,1,9,3,3,2,2,1,0,0,0,0,0,0,0,3.56,"Johnson, Lauren P"
CMN,101,53347,Public Speaking,LCD,0,7,9,1,3,2,0,0,0,0,0,0,0,1,3.58,"Marino, Michael P"
CMN,101,63895,Public Speaking,LCD,3,8,1,4,5,1,0,1,0,0,0,0,0,0,3.51,"Taylor, Emma M"
CMN,101,53305,Public Speaking,LCD,1,3,5,2,3,2,2,1,0,0,2,0,1,1,2.91,"Scarborough, Amber D"
CMN,101,59508,Public Speaking,LCD,3,10,5,1,3,0,0,1,0,0,0,0,1,0,3.53,"Marino, Michael P"
CMN,101,59582,Public Speaking,LCD,2,3,10,1,2,3,0,0,0,0,0,0,2,0,3.22,"Scarborough, Amber D"
CMN,101,59510,Public Speaking,LCD,9,7,2,1,1,1,1,1,0,0,0,1,0,0,3.56,"Kriss, Lauren A"
CMN,101,53351,Public Speaking,LCD,5,5,3,1,1,1,1,1,2,0,0,0,2,0,3.08,"Farnworth, Megan J"
CMN,101,53352,Public Speaking,LCD,7,10,3,0,0,1,0,0,1,0,0,0,1,1,3.62,"Kriss, Lauren A"
CMN,101,53353,Public Speaking,LCD,3,8,3,0,3,2,1,2,0,1,0,0,0,0,3.35,"Makos, Shana M"
CMN,101,53354,Public Speaking,LCD,0,9,7,4,2,1,1,0,0,0,0,0,0,0,3.58,"Pool, Kirsten"
CMN,101,53356,Public Speaking,LCD,5,8,1,3,3,0,1,0,0,0,0,0,1,0,3.5,"Izaguirre, Jose G"
CMN,101,53357,Public Speaking,LCD,0,19,2,2,0,0,0,0,0,0,0,0,1,0,3.75,"Costello, Thomas J"
CMN,101,53360,Public Speaking,LCD,1,3,4,3,5,3,2,1,0,0,0,0,0,0,3.2,"Hannan, Shawn"
CMN,101,53358,Public Speaking,LCD,6,9,1,1,2,2,1,0,0,0,0,0,1,0,3.51,"Fields, Victoria T"
CMN,101,53365,Public Speaking,LCD,0,13,4,1,5,0,0,0,0,0,0,0,1,0,3.54,"Gailey, Benjamin J"
CMN,101,53367,Public Speaking,LCD,4,7,9,2,2,0,0,0,0,0,0,0,0,0,3.74,"Bencivenga, Sarah V"
CMN,101,53370,Public Speaking,LCD,12,7,1,0,3,0,0,0,0,0,0,0,1,0,3.69,"Vernon, Allison M"
CMN,101,53371,Public Speaking,LCD,1,4,5,4,4,1,2,0,1,0,1,0,0,0,3.2,"Bishop, Nathaniel E"
CMN,101,59511,Public Speaking,LCD,5,9,3,1,4,0,0,1,0,0,0,0,1,0,3.51,"Bencivenga, Sarah V"
CMN,101,53372,Public Speaking,LCD,6,8,3,0,2,1,1,1,1,0,0,0,0,0,3.55,"Makos, Shana M"
CMN,101,53373,Public Speaking,LCD,8,6,6,1,0,0,1,0,0,0,0,2,0,0,3.54,"Vernon, Allison M"
CMN,101,53307,Public Speaking,LCD,1,5,3,4,5,2,1,0,0,0,0,0,1,0,3.23,"Pool, Kirsten"
CMN,101,53349,Public Speaking,LCD,2,9,3,4,1,0,0,2,0,0,0,0,1,0,3.42,"Hannan, Shawn"
CMN,101,53375,Public Speaking,LCD,0,3,4,2,5,3,2,0,0,1,0,0,2,0,2.83,"Hannan, Shawn"
CMN,102,53390,Intro to Comm Theory & Res,LEC,35,50,21,19,35,18,11,17,17,6,2,3,8,0,3.03,"Quick, Brian L"
CMN,111,53410,Oral & Written Comm I,LCD,0,17,0,0,1,1,0,1,1,0,0,0,0,0,3.68,"Tscholl, Gabriela"
CMN,111,53412,Oral & Written Comm I,LCD,3,12,2,1,2,1,0,0,0,0,0,0,0,0,3.78,"Campbell, Dominique N"
CMN,111,53414,Oral & Written Comm I,LCD,0,14,1,2,1,1,0,0,2,0,0,0,0,0,3.59,"Harrison, Kimberlyn R"
CMN,111,53422,Oral & Written Comm I,LCD,0,12,3,3,1,1,1,1,0,0,0,0,0,0,3.59,"Caban, Sarah"
CMN,111,53427,Oral & Written Comm I,LCD,0,18,2,0,1,0,0,0,0,0,0,0,1,0,3.74,"Giorgio, Grace A"
CMN,111,53428,Oral & Written Comm I,LCD,0,16,1,1,1,1,1,0,1,0,0,0,0,0,3.67,"Axtman-Barker, Pamela A"
CMN,111,53431,Oral & Written Comm I,LCD,0,12,7,0,2,1,0,0,0,0,0,0,0,0,3.74,"Rodriguez, Emily M"
CMN,111,53430,Oral & Written Comm I,LCD,0,14,4,1,1,0,0,0,1,0,0,0,1,0,3.58,"Golding, Wallace S"
CMN,111,53432,Oral & Written Comm I,LCD,0,13,5,0,1,2,0,0,0,0,0,0,0,0,3.75,"Rodriguez, Emily M"
CMN,111,53434,Oral & Written Comm I,LCD,0,12,7,0,1,1,0,0,0,0,0,0,0,0,3.78,"Golding, Wallace S"
CMN,211,53451,Business Communication,LCD,2,3,1,3,3,0,2,1,1,2,0,2,2,1,2.5,"Michael, Melanie"
CMN,211,53452,Business Communication,LCD,0,11,10,2,0,0,0,0,0,0,0,0,0,0,3.8,"Costello, Thomas J"
CMN,211,61258,Business Communication,LCD,1,7,2,2,3,1,2,0,2,1,1,2,1,0,2.77,"Michael, Melanie"
CMN,212,53455,Intro to Organizational Comm,LCD,5,9,3,2,7,2,0,1,0,0,0,0,0,0,3.52,"Workman, Hallie M"
CMN,212,53456,Intro to Organizational Comm,LCD,3,13,5,1,4,1,1,0,0,0,0,0,0,0,3.67,"Workman, Hallie M"
CMN,213,67873,Small Group Communication,LCD,3,11,9,2,3,0,1,0,0,0,0,0,0,0,3.69,"Ruge-Jones, Luisa"
CMN,213,67874,Small Group Communication,LCD,7,13,4,4,1,0,0,0,0,0,1,0,0,0,3.73,"Ruge-Jones, Luisa"
CMN,215,70044,Interviewing,,0,12,5,1,1,2,0,1,1,0,0,1,0,0,3.43,"Ditewig-Morris, Kathleen"
CMN,220,53459,Communicating Public Policy,LCD,0,10,4,1,4,1,0,0,1,0,0,0,0,0,3.54,"Reckard, Bryan R"
CMN,230,53467,Intro to Interpersonal Comm,LEC,11,37,30,28,30,14,20,14,10,7,5,4,18,1,2.77,"Knobloch, Leanne"
CMN,232,53464,Intro to Intercultural Comm,LCD,0,7,2,3,5,1,2,4,0,0,1,0,1,0,2.95,"Wilson, Samuel R"
CMN,232,61114,Intro to Intercultural Comm,LCD,0,8,4,4,3,2,0,1,1,0,2,0,2,0,2.96,"Wilson, Samuel R"
CMN,232,70057,Intro to Intercultural Comm,LCD,0,14,7,1,1,1,0,2,0,0,0,0,0,0,3.64,"Koven, Michele E"
CMN,250,70359,Social Movement Communication,LCD,17,6,1,0,1,1,2,0,0,0,0,0,2,0,3.53,"Huff, Billy"
CMN,250,71911,Social Movement Communication,LCD,0,10,4,1,3,2,0,0,6,1,0,0,1,0,2.99,"Izaguirre, Jose G"
CMN,250,71913,Social Movement Communication,LCD,23,2,0,0,2,0,0,0,0,0,0,0,0,0,3.93,"Huff, Billy"
CMN,260,61727,Intro to Health Communication,LCD,1,4,2,3,5,6,0,4,4,0,1,0,0,0,2.8,"Bell, Sarah I"
CMN,260,53992,Intro to Health Communication,LCD,0,3,12,4,5,2,2,0,1,0,0,0,0,0,3.31,"Bell, Sarah I"
CMN,260,64495,Intro to Health Communication,LCD,0,4,6,1,5,4,1,4,1,0,1,0,0,0,2.96,"Pulido, Manuel D"
CMN,260,53993,Intro to Health Communication,LCD,0,2,8,3,3,4,3,4,1,1,0,0,1,0,2.83,"Pulido, Manuel D"
CMN,275,57795,"Media, Money and Power",LCD,4,4,6,2,4,5,2,2,0,0,0,0,0,0,3.27,"McChesney, Robert W"
CMN,275,57796,"Media, Money and Power",LCD,1,3,7,4,2,6,1,1,0,0,1,1,1,2,2.97,"McChesney, Robert W"
CMN,277,53476,Intro to Mediated Comm,LEC,8,15,5,16,5,8,5,5,2,3,4,2,3,2,2.89,"Dixon, Travis L"
CMN,280,53991,Comm Technology & Society,LCD,0,11,3,5,1,1,2,0,0,0,0,0,1,0,3.42,"Jackson, Sally A"
CMN,312,71387,Communicating for Innovation,LCD,0,7,8,7,3,2,5,1,1,0,1,0,0,0,3.18,"Barley, William"
