Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS
2018,Fall,2018-fa,HIST 384,Class Politics & Blk Community,ACP,,,,,
2018,Fall,2018-fa,HIST 393,The World of Jewish Sepharad,,WCC,HP,,,
2018,Fall,2018-fa,HIST 444,European Education to 1600,ACP,WCC,HP,,,
2018,Fall,2018-fa,HIST 457,European Education since 1600,ACP,WCC,HP,,,
2018,Fall,2018-fa,HIST 478,"Black Freed Move, 1955-Present",ACP,,,,,
2018,Fall,2018-fa,HIST 482,Slavery in the United States,ACP,,,,,
2018,Fall,2018-fa,HIST 492,Historiography and Methodology,ACP,,,,,
2018,Fall,2018-fa,HIST 495,Honors Research & Writing Sem,ACP,,,,,
2018,Fall,2018-fa,HIST 498,Research and Writing Seminar,ACP,,,,,
2018,Fall,2018-fa,HNDI 115,Language and Culture in India,,NW,,,,
2018,Fall,2018-fa,HORT 261,Biotechnology in Agriculture,,,,LS,,
2018,Fall,2018-fa,IB 100,Biology in Today's World,,,,LS,,
2018,Fall,2018-fa,IB 103,Introduction to Plant Biology,,,,LS,,
2018,Fall,2018-fa,IB 105,Environmental Biology,,,,LS,,
2018,Fall,2018-fa,IB 108,The Biology of Dinosaurs,,,,LS,,
2018,Fall,2018-fa,IB 150,Organismal & Evolutionary Biol,,,,LS,,
2018,Fall,2018-fa,IB 203,Ecology,ACP,,,,,
2018,Fall,2018-fa,IB 220,Applied Entomology,,,,LS,,
2018,Fall,2018-fa,IB 271,Organismal Biology,ACP,,,,,
2018,Fall,2018-fa,IHLT 230,Leadership in Health,,,,,,SS
2018,Fall,2018-fa,IHLT 232,Health Disparities in the U.S.,,US,,,,
2018,Fall,2018-fa,IHLT 240,Aging and Health Policy,,,,,,BSC
2018,Fall,2018-fa,INFO 102,Little Bits to Big Ideas,,,,,QR1,
2018,Fall,2018-fa,INFO 202,Social Aspects Info Tech,,,,,,SS
2018,Fall,2018-fa,INFO 303,Writing Across Media,ACP,,,,,
2018,Fall,2018-fa,IS 202,Social Aspects Info Tech,,,,,,SS
2018,Fall,2018-fa,ITAL 156,Exploring Rome: History and Culture of the Eternal City,,WCC,LA,,,
2018,Fall,2018-fa,ITAL 240,Italy Middle Ages & Renaiss,,,LA,,,
2018,Fall,2018-fa,ITAL 270,Introduction to Italian Cinema,,,LA,,,
2018,Fall,2018-fa,JOUR 200,Introduction to Journalism,ACP,,,,,
2018,Fall,2018-fa,JOUR 451,Research Methods in Journalism,,,,,QR2,
2018,Fall,2018-fa,JOUR 452,Great Books of Journalism,,US,LA,,,
2018,Fall,2018-fa,JS 108,Religion & Society in West I,,WCC,HP,,,
2018,Fall,2018-fa,JS 201,History of Antisemitism,,WCC,HP,,,
2018,Fall,2018-fa,JS 209,Jewish American and US Minority Literatures in Dialogue,,US,LA,,,
2018,Fall,2018-fa,JS 220,Jewish Storytelling,,WCC,LA,,,
2018,Fall,2018-fa,JS 252,The Holocaust,,WCC,HP,,,
2018,Fall,2018-fa,JS 320,Lit Responses to the Holocaust,,WCC,LA,,,
2018,Fall,2018-fa,KIN 140,Social Sci of Human Movement,,,,,,SS
2018,Fall,2018-fa,KIN 150,Bioscience of Human Movement,,,,LS,,
2018,Fall,2018-fa,KIN 230,"Diversity in Recreation, Sport, and Tourism",,US,,,,
2018,Fall,2018-fa,KIN 249,Sport & Modern Society,,,,,,SS
2018,Fall,2018-fa,KIN 259,Motor Development and Control,,,,,,BSC
2018,Fall,2018-fa,KIN 262,"Motor Develop, Growth & Form",,,,,,BSC
2018,Fall,2018-fa,KIN 340,Soc & Psych of Phys Activity,ACP,,,,,
2018,Fall,2018-fa,KIN 401,Measure & Eval in Kinesiology,,,,,QR2,
2018,Fall,2018-fa,LA 212,Water and Society,,WCC,HP,,,
2018,Fall,2018-fa,LA 218,S Asian Cultural Landscapes,,NW,LA,,,
2018,Fall,2018-fa,LA 220,Exploring African Cities,,NW,HP,,,
2018,Fall,2018-fa,LA 221,History of the Prison,,WCC,HP,,,
2018,Fall,2018-fa,LA 222,Islamic Gardens & Architecture,,NW,HP,,,
2018,Fall,2018-fa,LA 242,Nature and American Culture,,WCC,,,,
2018,Fall,2018-fa,LA 250,Environmental Site Analysis,,,,PS,,
2018,Fall,2018-fa,LA 314,History of World Landscapes,ACP,WCC,HP,,,
2018,Fall,2018-fa,LAST 170,Introduction to Latin America,,NW,,,,SS
2018,Fall,2018-fa,LAST 240,Constr Afr and Carib Identity,,NW,,,,
2018,Fall,2018-fa,LAW 301,Introduction to Law,,,HP,,,
2018,Fall,2018-fa,LAW 302,Transitional Justice,,US,HP,,,
2018,Fall,2018-fa,LER 100,Introduction to Labor Studies,,,,,,SS
2018,Fall,2018-fa,LING 100,Intro to Language Science,,,,,,SS
2018,Fall,2018-fa,LING 104,Talking Culture,,,,,,SS
2018,Fall,2018-fa,LING 105,Language in Daily Life,,,,,,SS
2018,Fall,2018-fa,LING 111,Language in Globalization,,NW,,,,
2018,Fall,2018-fa,LING 115,Language and Culture in India,,NW,,,,
2018,Fall,2018-fa,LING 210,Language History,,,HP,,,
2018,Fall,2018-fa,LING 225,"Language, Mind, and Brain",,,,,,BSC
2018,Fall,2018-fa,LING 240,Language in Human History,,,HP,,,
2018,Fall,2018-fa,LING 250,Language Diversity in the USA,,,,,,SS
2018,Fall,2018-fa,LING 270,"Language, Technology & Society",,WCC,,,,BSC
2018,Fall,2018-fa,LING 301,Elements of Syntax,ACP,,,,,
2018,Fall,2018-fa,LLS 100,Intro Latina/Latino Studies,,US,,,,SS
2018,Fall,2018-fa,LLS 200,U.S. Race and Empire,,US,HP,,,
2018,Fall,2018-fa,LLS 201,US Racial & Ethnic Politics,,US,,,,SS
2018,Fall,2018-fa,LLS 215,US Citizenship Comparatively,,US,HP,,,
2018,Fall,2018-fa,LLS 220,Mexican & Latin Am Migration,,,,,,SS
2018,Fall,2018-fa,LLS 227,Latina/Latinos in the Contemporary United States,,US,,,,
2018,Fall,2018-fa,LLS 242,Intro to Latina/o Literature,,US,LA,,,
2018,Fall,2018-fa,LLS 246,Gender & Sexuality in Latina/o Literature,,US,LA,,,
2018,Fall,2018-fa,LLS 250,Latina/os on the Bronze Screen,,US,LA,,,
2018,Fall,2018-fa,LLS 258,Muslims in America,,US,,,,SS
2018,Fall,2018-fa,LLS 260,Graffiti and Murals,,WCC,LA,,,
2018,Fall,2018-fa,LLS 279,Mexican-American History,,US,HP,,,
2018,Fall,2018-fa,LLS 280,Caribbean Latina/o Migration,,US,HP,,,
2018,Fall,2018-fa,LLS 281,Constructing Race in America,,US,HP,,,
2018,Fall,2018-fa,LLS 301,19thC US Latina/o Lit-ACP,ACP,US,HP,,,
2018,Fall,2018-fa,LLS 305,"Theories of Race, Gender, and Sexuality",ACP,,,,,
2018,Fall,2018-fa,LLS 310,Race and Cultural Diversity,ACP,US,,,,
2018,Fall,2018-fa,LLS 322,US Latina and Latino Families,,US,,,,
2018,Fall,2018-fa,LLS 360,Contemporary US Latina/o Lit,,US,LA,,,
2018,Fall,2018-fa,LLS 385,Theory and Methods in LLS,ACP,,,,,
2018,Fall,2018-fa,LLS 392,Chicanas&Latinas: Self&Society,ACP,,,,,
2018,Fall,2018-fa,MACS 100,Intro to Popular TV & Movies,,WCC,LA,,,
2018,Fall,2018-fa,MACS 101,Intro to the Media,ACP,,,,,
2018,Fall,2018-fa,MACS 104,Intro to Film,,,LA,,,
2018,Fall,2018-fa,MACS 117,Shakespeare on Film,,,LA,,,
2018,Fall,2018-fa,MACS 166,Contemporary Media Literacy,,,,,,SS
2018,Fall,2018-fa,MACS 202,Social Aspects Info Tech,,,,,,SS
2018,Fall,2018-fa,MACS 207,Indian Cinema in Context,,NW,LA,,,
2018,Fall,2018-fa,MACS 211,Intro to African-American Film,,US,,,,
2018,Fall,2018-fa,MACS 250,Latina/os on the Bronze Screen,,US,LA,,,
2018,Fall,2018-fa,MACS 261,Survey of World Cinema I,,,LA,,,
2018,Fall,2018-fa,MACS 262,Survey of World Cinema II,,,LA,,,
2018,Fall,2018-fa,MACS 264,Creative and Information Economies,,WCC,HP,,,
2018,Fall,2018-fa,MACS 275,Am Indian and Indigenous Film,,US,LA,,,
2018,Fall,2018-fa,MACS 321,Film Culture,,WCC,,,,
2018,Fall,2018-fa,MACS 351,Social Aspects of Media,,,,,,SS
2018,Fall,2018-fa,MACS 356,Sex & Gender in Popular Media,,WCC,,,,
2018,Fall,2018-fa,MATH 103,Theory of Arithmetic,,,,,QR1,
2018,Fall,2018-fa,MATH 115,Preparation for Calculus,,,,,QR1,
2018,Fall,2018-fa,MATH 117,Elementary Mathematics,,,,,QR1,
2018,Fall,2018-fa,MATH 119,Ideas in Geometry,,,,,QR1,
2018,Fall,2018-fa,MATH 124,Finite Mathematics,,,,,QR1,
2018,Fall,2018-fa,MATH 181,A Mathematical World,,,,,QR1,
2018,Fall,2018-fa,MATH 213,Basic Discrete Mathematics,,,,,QR2,
2018,Fall,2018-fa,MATH 220,Calculus,,,,,QR1,
2018,Fall,2018-fa,MATH 221,Calculus I,,,,,QR1,
2018,Fall,2018-fa,MATH 231,Calculus II,,,,,QR1,
2018,Fall,2018-fa,MATH 234,Calculus for Business I,,,,,QR1,
2018,Fall,2018-fa,MATH 241,Calculus III,,,,,QR2,
2018,Fall,2018-fa,MATH 285,Intro Differential Equations,,,,,QR2,
2018,Fall,2018-fa,MATH 286,Intro to Differential Eq Plus,,,,,QR2,
2018,Fall,2018-fa,MATH 347,Fundamental Mathematics,,,,,QR2,
2018,Fall,2018-fa,MATH 348,Fundamental Mathematics-ACP,ACP,,,,QR2,
2018,Fall,2018-fa,MATH 402,Non Euclidean Geometry,,,,,QR2,
2018,Fall,2018-fa,MATH 405,Teacher's Course,,,,,QR2,
2018,Fall,2018-fa,MATH 414,Mathematical Logic,,,,,QR2,
2018,Fall,2018-fa,MATH 453,Elementary Theory of Numbers,,,,,QR2,
2018,Fall,2018-fa,MCB 100,Introductory Microbiology,,,,LS,,
2018,Fall,2018-fa,MCB 150,Molec & Cellular Basis of Life,,,,LS,,
2018,Fall,2018-fa,MCB 170,Society and the Brain,,,,LS,,
2018,Fall,2018-fa,MCB 180,Human Reproduction & Society,,,,LS,,
2018,Fall,2018-fa,MDIA 223,Watching the Environment,,,,,,SS
2018,Fall,2018-fa,MDVL 111,Ancient to Medieval Art,,,LA,,,
2018,Fall,2018-fa,MDVL 122,"Swords, Sorcery & Sex: The Middle Ages in Popular Culture",,,LA,,,
2018,Fall,2018-fa,MDVL 201,Medieval Lit and Culture,,WCC,LA,,,
2018,Fall,2018-fa,MDVL 216,Legends of King Arthur,,WCC,LA,,,
2018,Fall,2018-fa,MDVL 240,Italy Middle Ages & Renaiss,,,LA,,,
2018,Fall,2018-fa,MDVL 245,"Wives, Workers and Witches in Pre-Modern Europe",,WCC,HP,,,
2018,Fall,2018-fa,MDVL 247,Medieval Europe,,WCC,HP,,,
2018,Fall,2018-fa,MDVL 251,Viking Mythology,,WCC,HP,,,
2018,Fall,2018-fa,MDVL 252,Viking Sagas in Translation,,WCC,LA,,,
2018,Fall,2018-fa,MDVL 255,British Isles to 1688,,WCC,HP,,,
2018,Fall,2018-fa,MDVL 403,European Education to 1600,ACP,WCC,HP,,,
2018,Fall,2018-fa,ME 470,Senior Design Project,ACP,,,,,
2018,Fall,2018-fa,MILS 120,Intro to US Armed Forces,,,HP,,,
2018,Fall,2018-fa,MSE 101,Materials in Today's World,,,,PS,,
2018,Fall,2018-fa,MSE 307,Materials Laboratory I,ACP,,,,,
2018,Fall,2018-fa,MSE 308,Materials Laboratory II,ACP,,,,,
2018,Fall,2018-fa,MUS 130,Introd to the Art of Music,,WCC,LA,,,
2018,Fall,2018-fa,MUS 132,Popular Music Studies,,US,LA,,,
2018,Fall,2018-fa,MUS 133,Introduction to World Music,,NW,LA,,,
2018,Fall,2018-fa,MUS 134,History of Musical Events,,,LA,,,
2018,Fall,2018-fa,MUS 244,Social Foundations of Music Ed,ACP,,,,,
2018,Fall,2018-fa,MUS 313,The History of Music I,,,LA,,,
2018,Fall,2018-fa,MUS 314,The History of Music II,,,LA,,,
2018,Fall,2018-fa,MUS 339,Princpls and Technqs in Mus Ed,,,,,QR2,
2018,Fall,2018-fa,MUSE 250,The World Through Museums,,WCC,,,,SS
2018,Fall,2018-fa,NPRE 101,Introduction to Energy Sources,,,,PS,QR2,
2018,Fall,2018-fa,NPRE 481,Writing on Technol & Security,ACP,,,,,
2018,Fall,2018-fa,NRES 100,Fundamentals of Env Sci,,,,PS,,
2018,Fall,2018-fa,NRES 202,American Environmental History,,WCC,HP,,,
2018,Fall,2018-fa,NRES 210,Environmental Economics,,,,,,SS
2018,Fall,2018-fa,NRES 220,Communicating Agriculture,ACP,,,,,
2018,Fall,2018-fa,NRES 223,Watching the Environment,,,,,,SS
2018,Fall,2018-fa,NRES 242,Nature and American Culture,,WCC,,,,
2018,Fall,2018-fa,NRES 270,Applied Entomology,,,,LS,,
2018,Fall,2018-fa,NRES 287,Environment and Society,,WCC,,,,SS
2018,Fall,2018-fa,NRES 419,Env and Plant Ecosystems,ACP,,,,,
2018,Fall,2018-fa,NS 120,Intro to US Armed Forces,,,HP,,,
2018,Fall,2018-fa,PHIL 100,Intro to Philosophy-ACP,ACP,,HP,,,
2018,Fall,2018-fa,PHIL 101,Introduction to Philosophy,,,HP,,,
2018,Fall,2018-fa,PHIL 102,Logic and Reasoning,,,HP,,,
2018,Fall,2018-fa,PHIL 103,Logic and Reasoning QR II,,,HP,,QR2,
2018,Fall,2018-fa,PHIL 104,Intro to Ethics-ACP,ACP,,HP,,,
2018,Fall,2018-fa,PHIL 105,Introduction to Ethics,,,HP,,,
2018,Fall,2018-fa,PHIL 106,Ethics and Social Policy,,,,,,SS
2018,Fall,2018-fa,PHIL 107,Intro to Political Philosophy,,,,,,SS
2018,Fall,2018-fa,PHIL 108,Religion & Society in West I,,WCC,HP,,,
2018,Fall,2018-fa,PHIL 109,Religion & Society in West II,,WCC,HP,,,
2018,Fall,2018-fa,PHIL 110,World Religions,,NW,HP,,,
2018,Fall,2018-fa,PHIL 201,Philosophy in Literature,,,HP,,,
2018,Fall,2018-fa,PHIL 202,Symbolic Logic,,,,,QR1,
2018,Fall,2018-fa,PHIL 203,Ancient Philosophy,,,HP,,,
2018,Fall,2018-fa,PHIL 206,Early Modern Philosophy,,,HP,,,
2018,Fall,2018-fa,PHIL 210,Ethics,,,HP,,,
2018,Fall,2018-fa,PHIL 214,Biomedical Ethics,,,HP,,,
2018,Fall,2018-fa,PHIL 230,Philosophy of Religion Intro,,,HP,,,
2018,Fall,2018-fa,PHIL 231,Religion and Philosophy,,,HP,,,
2018,Fall,2018-fa,PHIL 250,Conceptions of Human Nature,,,HP,,,
2018,Fall,2018-fa,PHIL 270,Philosophy of Science,,,HP,,,
2018,Fall,2018-fa,PHIL 316,Ethics and Engineering,ACP,,HP,,,
2018,Fall,2018-fa,PHIL 419,"Space, Time, and Matter-ACP",ACP,,,,,
2018,Fall,2018-fa,PHIL 453,Formal Logic and Philosophy,,,,,QR2,
2018,Fall,2018-fa,PHIL 454,Advanced Symbolic Logic,,,,,QR2,
2018,Fall,2018-fa,PHYS 101,College Physics: Mech & Heat,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 102,College Physics: E&M & Modern,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 123,Physics Made Easy,,,,PS,,
2018,Fall,2018-fa,PHYS 140,How Things Work,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 150,Physics of Societal Issues,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 211,University Physics: Mechanics,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 212,University Physics: Elec & Mag,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 213,Univ Physics: Thermal Physics,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 214,Univ Physics: Quantum Physics,,,,PS,QR2,
2018,Fall,2018-fa,PHYS 280,Nuclear Weapons & Arms Control,ACP,,,,,
2018,Fall,2018-fa,PHYS 419,"Space, Time, and Matter-ACP",ACP,,,,,
2018,Fall,2018-fa,PHYS 496,Intro to Physics Research,ACP,,,,,
2018,Fall,2018-fa,PLPA 200,"Plants, Pathogens, and People",ACP,,,LS,,
2018,Fall,2018-fa,PLPA 204,Introductory Plant Pathology,,,,LS,,
2018,Fall,2018-fa,POL 115,Intro to Polish Culture,,WCC,LA,,,
2018,Fall,2018-fa,PORT 334,Brazilian Women's Lit Trans,,WCC,LA,,,
2018,Fall,2018-fa,PS 100,Intro to Political Science,,,,,,SS
2018,Fall,2018-fa,PS 101,Intro to US Gov & Pol,,,,,,SS
2018,Fall,2018-fa,PS 152,The New Middle East,,NW,,,,SS
2018,Fall,2018-fa,PS 200,Foundations of Pol Sci,,,,,,SS
2018,Fall,2018-fa,PS 201,US Racial & Ethnic Politics,,US,,,,SS
2018,Fall,2018-fa,PS 224,Politics of the National Parks,,,,,,SS
2018,Fall,2018-fa,PS 225,Environmental Politics & Policy,,,,,,SS
2018,Fall,2018-fa,PS 240,Intro to Comp Politics,,,,,,SS
2018,Fall,2018-fa,PS 241,Comp Politics in Dev Nations,,NW,,,,SS
2018,Fall,2018-fa,PS 242,Introduction to Modern Africa,,NW,,,,
2018,Fall,2018-fa,PS 243,Pan Africanism,,NW,,,,SS
2018,Fall,2018-fa,PS 270,Intro to Political Theory,,,HP,,,
2018,Fall,2018-fa,PS 273,Environment and Society,,WCC,,,,SS
2018,Fall,2018-fa,PS 280,Intro to Intl Relations,,,,,,SS
2018,Fall,2018-fa,PS 281,Intro to Intl Relations-ACP,ACP,,,,,SS
2018,Fall,2018-fa,PS 282,Governing Globalization,ACP,,,,,SS
2018,Fall,2018-fa,PS 357,Ethnic Conflict,ACP,,,,,
2018,Fall,2018-fa,PSYC 100,Intro Psych,,,,,,BSC
2018,Fall,2018-fa,PSYC 103,Intro Experimental Psych,,,,,,BSC
2018,Fall,2018-fa,PSYC 105,Psych Introduction,,,,,,BSC
2018,Fall,2018-fa,PSYC 201,Intro to Social Psych,,,,,,BSC
2018,Fall,2018-fa,PSYC 207,Psychology of Prejudice and Discrimination,,,,,,BSC
2018,Fall,2018-fa,PSYC 210,Behavioral Neuroscience,,,,LS,,
2018,Fall,2018-fa,PSYC 235,Intro to Statistics,,,,,QR1,
2018,Fall,2018-fa,PSYC 239,Community Psych,,,,,,SS
2018,Fall,2018-fa,PSYC 301,Psychological Statistics,,,,,QR1,
2018,Fall,2018-fa,PSYC 322,Intro Intellectual Disability,,,,,,BSC
2018,Fall,2018-fa,PSYC 498,Senior Honors Seminar,ACP,,,,,
2018,Fall,2018-fa,PSYC 499,Senior Honors Seminar II,ACP,,,,,
2018,Fall,2018-fa,REES 115,Intro to Polish Culture,,WCC,LA,,,
2018,Fall,2018-fa,REES 116,Intro to Russian Culture,,WCC,LA,,,
2018,Fall,2018-fa,REES 200,Intro to Russia and Eurasia,,,,,,SS
2018,Fall,2018-fa,REES 201,Introduction to Eastern Europe,,,,,,SS
2018,Fall,2018-fa,REHB 322,Intro Intellectual Disability,,,,,,BSC
2018,Fall,2018-fa,REHB 330,Disability in American Society,,,,,,SS
2018,Fall,2018-fa,REL 101,Bible as Literature,,,LA,,,
2018,Fall,2018-fa,REL 104,Asian Mythology,,NW,HP,,,
2018,Fall,2018-fa,REL 106,Archaeology and the Bible,ACP,,HP,,,
2018,Fall,2018-fa,REL 108,Religion & Society in West I,,WCC,HP,,,
2018,Fall,2018-fa,REL 109,Religion & Society in West II,,WCC,HP,,,
2018,Fall,2018-fa,REL 110,World Religions,,NW,HP,,,
2018,Fall,2018-fa,REL 115,Language and Culture in India,,NW,,,,
2018,Fall,2018-fa,REL 116,Faith & Self in Global Context,,WCC,,,,
2018,Fall,2018-fa,REL 120,A History of Judaism,ACP,,HP,,,
2018,Fall,2018-fa,REL 121,Introduction to Christianity,,,HP,,,
2018,Fall,2018-fa,REL 122,History East Asian Religions,,NW,HP,,,
2018,Fall,2018-fa,REL 132,Zen,,NW,HP,,,
2018,Fall,2018-fa,REL 160,Ancient Greek & Roman Religion,,WCC,HP,,,
2018,Fall,2018-fa,REL 201,Hebrew Bible in English,,,HP,,,
2018,Fall,2018-fa,REL 208,Cultures & Literatures of South Asia,,NW,LA,,,
2018,Fall,2018-fa,REL 212,History of Antisemitism,,WCC,HP,,,
2018,Fall,2018-fa,REL 213,Intro to Islam - ACP,ACP,NW,HP,,,
2018,Fall,2018-fa,REL 214,Introduction to Islam,,NW,HP,,,
2018,Fall,2018-fa,REL 215,African Muslim Cultures,,NW,HP,,,
2018,Fall,2018-fa,REL 220,Jewish Storytelling,,WCC,LA,,,
2018,Fall,2018-fa,REL 221,American Judaism,ACP,,,,,
2018,Fall,2018-fa,REL 223,The Qur'an (Koran),,NW,LA,,,
2018,Fall,2018-fa,REL 224,Chinese Thght Confucius to Mao,,NW,HP,,,
2018,Fall,2018-fa,REL 230,Philosophy of Religion Intro,,,HP,,,
2018,Fall,2018-fa,REL 231,Religion and Philosophy,,,HP,,,
2018,Fall,2018-fa,REL 235,History of Religion in America,,,HP,,,
2018,Fall,2018-fa,REL 236,"Religion, Violence & America",,WCC,,,,
2018,Fall,2018-fa,REL 251,Viking Mythology,,WCC,HP,,,
2018,Fall,2018-fa,REL 258,Muslims in America,,US,,,,SS
2018,Fall,2018-fa,REL 260,Mystics and Saints in Islam,,NW,LA,,,
2018,Fall,2018-fa,REL 269,Jewish History Since 1700,,WCC,HP,,,
2018,Fall,2018-fa,REL 270,"Religion, Ethics, Environment",,WCC,HP,,,
2018,Fall,2018-fa,REL 283,Jewish Sacred Literature,,,LA,,,
2018,Fall,2018-fa,REL 284,Modern Jewish Literature,,,LA,,,
2018,Fall,2018-fa,REL 286,Introduction to Hinduism,,NW,HP,,,
2018,Fall,2018-fa,REL 287,Introduction to Buddhism,,NW,HP,,,
2018,Fall,2018-fa,REL 320,Lit Responses to the Holocaust,,WCC,LA,,,
2018,Fall,2018-fa,REL 393,The World of Jewish Sepharad,,WCC,HP,,,
2018,Fall,2018-fa,RHET 233,Adv Rhetoric & Composition,ACP,,,,,
2018,Fall,2018-fa,RSOC 110,Intro to Rural Society,,,,,,SS
2018,Fall,2018-fa,RSOC 270,Population Issues,,,,,,SS
2018,Fall,2018-fa,RST 100,"Recreation, Sport, and Tourism in Modern Society",,,,,,SS
2018,Fall,2018-fa,RST 224,Politics of the National Parks,,,,,,SS
2018,Fall,2018-fa,RST 225,Environmental Politics & Policy,,,,,,SS
2018,Fall,2018-fa,RST 230,"Diversity in Recreation, Sport, and Tourism",,US,,,,
2018,Fall,2018-fa,RST 242,Nature and American Culture,,WCC,,,,
2018,Fall,2018-fa,RST 335,Leisure and Consumer Culture,,WCC,,,,SS
2018,Fall,2018-fa,RST 370,Research Methods & Analysis,,,,,QR2,
2018,Fall,2018-fa,RST 410,Administration of Leisure Serv,ACP,,,,,
2018,Fall,2018-fa,RUSS 115,Intro to Russian Culture,,WCC,LA,,,
2018,Fall,2018-fa,RUSS 220,Golden Age of Russian Lit,,,LA,,,
2018,Fall,2018-fa,RUSS 225,Russian Lit and Revolution,,,LA,,,
2018,Fall,2018-fa,RUSS 260,Medicine & Russian Literature,,,LA,,,
2018,Fall,2018-fa,RUSS 261,Intro Russian-Jewish Culture,,WCC,HP,,,
2018,Fall,2018-fa,SAME 150,Lang&Culture of Arab World,,NW,,,,
2018,Fall,2018-fa,SAME 152,The New Middle East,,NW,,,,SS
2018,Fall,2018-fa,SAME 208,Cultures & Literatures of South Asia,,NW,LA,,,
2018,Fall,2018-fa,SAME 213,Intro to Islam - ACP,ACP,NW,HP,,,
2018,Fall,2018-fa,SAME 214,Introduction to Islam,,NW,HP,,,
2018,Fall,2018-fa,SAME 223,The Qur'an (Koran),,NW,LA,,,
2018,Fall,2018-fa,SAME 260,Mystics and Saints in Islam,,NW,LA,,,
2018,Fall,2018-fa,SCAN 215,"Madness, Myth, and Murder",,,LA,,,
2018,Fall,2018-fa,SCAN 225,Vikings to Volvos: Scandinavia,,WCC,LA,,,
2018,Fall,2018-fa,SCAN 240,Arctic Narratives,,WCC,LA,,,
2018,Fall,2018-fa,SCAN 251,Viking Mythology,,WCC,HP,,,
2018,Fall,2018-fa,SCAN 252,Viking Sagas in Translation,,WCC,LA,,,
2018,Fall,2018-fa,SE 494,Senior Engineering Project I,ACP,,,,,
2018,Fall,2018-fa,SE 495,Senior Engineering Project II,ACP,,,,,
2018,Fall,2018-fa,SHS 120,"Child, Comm, & Lang Ability",,,,,,BSC
2018,Fall,2018-fa,SHS 222,Language & Culture of Deaf Communities,,US,,,,SS
2018,Fall,2018-fa,SHS 231,Lang Diff Dis: American Persp,,US,,,,
2018,Fall,2018-fa,SHS 270,Comm Disability in the Media,ACP,,,,,SS
2018,Fall,2018-fa,SHS 271,Communication and Aging,,,,,,SS
2018,Fall,2018-fa,SLAV 117,Russ & E Euro Science Fiction,,,LA,,,
2018,Fall,2018-fa,SLAV 120,Russian & E Euro Folktales,,WCC,LA,,,
2018,Fall,2018-fa,SLCL 200,Topics in Global Culture,,WCC,HP,,,
2018,Fall,2018-fa,SOC 100,Introduction to Sociology,,,,,,SS
2018,Fall,2018-fa,SOC 101,Sociology of Gender,,,,,,SS
2018,Fall,2018-fa,SOC 108,Religion & Society in West I,,WCC,HP,,,
2018,Fall,2018-fa,SOC 109,Religion & Society in West II,,WCC,HP,,,
2018,Fall,2018-fa,SOC 122,Africa in World Perspective,,NW,,,,SS
2018,Fall,2018-fa,SOC 130,Intro Gender & Women's Studies,,,,,,SS
2018,Fall,2018-fa,SOC 160,Global Ineq and Social Change,,NW,,,,SS
2018,Fall,2018-fa,SOC 161,Introduction to Poverty,,WCC,,,,SS
2018,Fall,2018-fa,SOC 162,Intro to Intl Health Policy,,WCC,,,,SS
2018,Fall,2018-fa,SOC 179,Social Organization,,,,,,SS
2018,Fall,2018-fa,SOC 201,"Race, Gender & Power",,WCC,,,,
2018,Fall,2018-fa,SOC 202,Sexualities,,WCC,,,,
2018,Fall,2018-fa,SOC 221,Mexican & Latin Am Migration,,,,,,SS
2018,Fall,2018-fa,SOC 222,Introduction to Modern Africa,,NW,,,,
2018,Fall,2018-fa,SOC 224,Asian Am Historical Sociology,,US,,,,
2018,Fall,2018-fa,SOC 225,Race and Ethnicity,,US,,,,SS
2018,Fall,2018-fa,SOC 227,Latina/Latinos in the Contemporary United States,,US,,,,
2018,Fall,2018-fa,SOC 261,Gender in a Transnational Perspective,,,,,,SS
2018,Fall,2018-fa,SOC 270,Population Issues,,,,,,SS
2018,Fall,2018-fa,SOC 273,Social Perspectives on the Family,,,,,,SS
2018,Fall,2018-fa,SOC 280,Intro to Social Statistics,,,,,QR1,
2018,Fall,2018-fa,SOC 350,Technology and Society,,,,,,SS
2018,Fall,2018-fa,SOC 366,Postsocialism Eastern Europe,,WCC,,,,SS
2018,Fall,2018-fa,SOC 373,Social Stratification,,,,,,SS
2018,Fall,2018-fa,SOC 380,Social Research Methods,,,,,QR2,
2018,Fall,2018-fa,SOC 392,Chicanas&Latinas: Self&Society,ACP,,,,,
2018,Fall,2018-fa,SOC 477,Law and Society- ACP,ACP,,,,,
2018,Fall,2018-fa,SOC 488,Demographic Methods,,,,,QR2,
2018,Fall,2018-fa,SOCW 200,Introduction to Social Work,,,,,,SS
2018,Fall,2018-fa,SOCW 225,Intro Stat for Social Work,,,,,QR1,
2018,Fall,2018-fa,SOCW 240,Death & Dying,,,,,,SS
2018,Fall,2018-fa,SOCW 297,Asian Families in America,,US,,,,SS
2018,Fall,2018-fa,SOCW 300,Diversity: Identities & Issues,ACP,US,,,,
2018,Fall,2018-fa,SPAN 242,Intro to Latina/o Literature,,US,LA,,,
